Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,31958.8025789996,31762.6107612372,-15857.2825278286,0.419068253028387,1.30756282954303,2.46963983562235,0.231202435312024,0.219254185692542,0.249923896499239,0.299619482496195,0.03,0.04,0.12,0.03,0.27,0.04,0.03,0.24,0.04,0.09,0.03,0.04
GTR+G+I,27,31967.9896398888,31747.2800217404,-15846.6112130643,0.417898105809138,1.30207748570632,2.47192934650534,0.231202435312024,0.219254185692542,0.249923896499239,0.299619482496195,0.02,0.04,0.12,0.02,0.27,0.05,0.04,0.24,0.04,0.09,0.04,0.03
TN93+G,23,32009.8242101427,31821.805297805,-15887.8816251365,n/a,0.320311781403107,2.67929196017113,0.231202435312024,0.219254185692542,0.249923896499239,0.299619482496195,0.03,0.03,0.11,0.03,0.29,0.04,0.03,0.25,0.04,0.09,0.03,0.03
GTR+G,26,32018.1558251754,31805.6186544902,-15876.7825874439,n/a,0.322232177862826,2.67239436655432,0.231202435312024,0.219254185692542,0.249923896499239,0.299619482496195,0.01,0.04,0.11,0.01,0.29,0.05,0.04,0.25,0.04,0.09,0.03,0.03
T92+G+I,21,32056.0435430815,31884.3708994326,-15921.1678550785,0.438434227972542,1.46817094536526,2.27598313904683,0.225228310502283,0.225228310502283,0.274771689497717,0.274771689497717,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
TN93+I,23,32096.6498417419,31908.6309294042,-15931.2944409361,0.501652541751975,n/a,2.00557942456574,0.231202435312024,0.219254185692542,0.249923896499239,0.299619482496195,0.04,0.04,0.13,0.04,0.24,0.05,0.04,0.21,0.05,0.1,0.04,0.04
GTR+I,26,32103.6863609141,31891.1491902289,-15919.5478553133,0.502092593281096,n/a,2.00668923800065,0.231202435312024,0.219254185692542,0.249923896499239,0.299619482496195,0.02,0.04,0.13,0.02,0.24,0.06,0.04,0.21,0.05,0.1,0.05,0.04
T92+G,20,32104.9005733294,31941.4012929098,-15950.6846519387,n/a,0.32407449464378,2.35880171611557,0.225228310502283,0.225228310502283,0.274771689497717,0.274771689497717,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
HKY+G+I,23,32117.3501085687,31929.3311962309,-15941.6445743495,0.435834277167945,1.42602930628562,2.32792618330046,0.231202435312024,0.219254185692542,0.249923896499239,0.299619482496195,0.03,0.04,0.21,0.03,0.18,0.04,0.03,0.15,0.04,0.16,0.03,0.04
K2+G+I,20,32124.8238996558,31961.3246192361,-15960.6463151019,0.436742256774279,1.49815208313868,2.20400643047954,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
