Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,8545.15655002049,8379.76027168385,-4165.79788772678,0.427798647219704,1.07449121739581,2.22477394679817,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.03,0.04,0.11,0.03,0.3,0.05,0.03,0.22,0.05,0.07,0.03,0.04
TN93+G,23,8551.5559508144,8393.0448576439,-4173.44677092721,n/a,0.297580857977978,2.30213550667207,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.03,0.04,0.11,0.03,0.3,0.05,0.03,0.22,0.05,0.07,0.03,0.04
T92+G+I,21,8556.81136361819,8412.07229590227,-4184.97284293606,0.436059315793186,1.07905687895492,2.03204487096371,0.201502732240437,0.201502732240437,0.298497267759563,0.298497267759563,0.03,0.05,0.2,0.03,0.2,0.05,0.03,0.14,0.05,0.14,0.03,0.05
GTR+G+I,27,8559.59289717051,8373.54437630383,-4159.66851289136,0.428079813411952,1.10089943527507,2.18908427319969,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.01,0.04,0.12,0.01,0.3,0.03,0.03,0.22,0.07,0.07,0.02,0.06
T92+G,20,8560.55987276377,8422.70764488278,-4191.29628031233,n/a,0.294660043767979,2.06817781929351,0.201502732240437,0.201502732240437,0.298497267759563,0.298497267759563,0.03,0.05,0.2,0.03,0.2,0.05,0.03,0.14,0.05,0.14,0.03,0.05
GTR+G,26,8576.16492936563,8396.99993695378,-4172.4037117924,n/a,0.316704638721552,1.90797251309504,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.04,0.04,0.13,0.04,0.27,0.03,0.03,0.2,0.07,0.08,0.02,0.06
TN93+I,23,8579.61640070826,8421.10530753776,-4187.47699587414,0.528265434110787,n/a,1.75455521534869,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.04,0.05,0.13,0.04,0.26,0.06,0.04,0.19,0.06,0.08,0.04,0.05
HKY+G+I,23,8584.50904229548,8425.99794912498,-4189.92331666775,0.429787713753882,1.03667771609408,2.07008171716057,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.03,0.04,0.22,0.03,0.19,0.05,0.03,0.14,0.05,0.14,0.03,0.04
HKY+G,22,8587.00452283173,8435.37916661041,-4195.62023973936,n/a,0.293969613939721,2.10966769235393,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.03,0.04,0.22,0.03,0.19,0.05,0.03,0.14,0.05,0.14,0.03,0.04
T92+I,20,8591.60668304902,8453.75445516803,-4206.81968545496,0.537283919910127,n/a,1.70553220207896,0.201502732240437,0.201502732240437,0.298497267759563,0.298497267759563,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.13,0.05,0.13,0.04,0.05
GTR+I,26,8601.20587675156,8422.0408843397,-4184.92418548536,0.530177996362842,n/a,1.57847550010502,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.04,0.04,0.13,0.04,0.24,0.05,0.03,0.18,0.08,0.08,0.03,0.07
HKY+I,22,8621.60245539489,8469.97709917357,-4212.91920602093,0.536490495174586,n/a,1.71113258621642,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.04,0.05,0.21,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.05
K2+G+I,20,8636.15471735447,8498.30248947348,-4229.09370260768,0.467868617150752,1.6504901411545,1.79055667556741,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G,19,8641.92486582885,8510.96002888574,-4236.42795964835,n/a,0.318760659946711,1.82789710677903,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+I,19,8655.38667978122,8524.4218428381,-4243.15886662453,0.536815866522831,n/a,1.62614330598004,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G+I,19,8830.47039639129,8699.50555944818,-4330.70072492957,0.484949897449618,2.46492728603563,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,8838.6151487555,8714.53825362677,-4339.22228391515,n/a,0.346555478705171,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,8840.42950191326,8716.35260678453,-4340.12946049403,0.53369354775073,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,9109.65410020679,8958.02874398547,-4456.94502842688,n/a,n/a,1.41912258361008,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.04,0.05,0.12,0.04,0.23,0.06,0.04,0.17,0.06,0.08,0.04,0.05
GTR,25,9122.16006050788,8949.87914901511,-4449.850460167,n/a,n/a,1.27371833410593,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.04,0.05,0.12,0.04,0.22,0.05,0.04,0.16,0.09,0.08,0.03,0.08
T92,19,9138.56743513142,9007.60259818831,-4484.74924429963,n/a,n/a,1.4010028971096,0.201502732240437,0.201502732240437,0.298497267759563,0.298497267759563,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
HKY,21,9163.20375448312,9018.46468676721,-4488.16903836853,n/a,n/a,1.39898049331339,0.202868852459016,0.200136612021858,0.273497267759563,0.323497267759563,0.04,0.06,0.19,0.04,0.16,0.07,0.04,0.12,0.07,0.12,0.04,0.06
K2,18,9179.40652738244,9055.32963225371,-4509.61797322862,n/a,n/a,1.38388479302474,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC,17,9342.28745937938,9225.09905671521,-4595.50762203057,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
