Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,12777.4304563331,12599.9865782279,-6275.94343452319,0.417523349050956,0.736612247014286,2.59907992483492,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.03,0.04,0.09,0.03,0.32,0.04,0.03,0.26,0.04,0.07,0.03,0.04
TN93+G,23,12789.1944176021,12619.1402046112,-6286.52423989284,n/a,0.250923474278222,2.80733017346476,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.03,0.03,0.08,0.03,0.33,0.04,0.03,0.27,0.04,0.06,0.03,0.03
GTR+G+I,27,12804.4880124425,12604.8771416385,-6275.37573837244,0.408726923225656,0.701496962962231,2.64051697267596,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.02,0.04,0.09,0.02,0.32,0.04,0.03,0.26,0.04,0.07,0.03,0.04
GTR+G,26,12815.0310033164,12622.8087962214,-6285.34605854452,n/a,0.248748815782511,2.86897687062333,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.02,0.04,0.08,0.02,0.33,0.03,0.03,0.27,0.04,0.06,0.02,0.04
T92+G+I,21,12825.691815833,12670.4179338935,-6314.17058847854,0.518628106763253,1.57059138522489,2.13968074487256,0.217164179104478,0.217164179104478,0.282835820895522,0.282835820895522,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
T92+G,20,12832.201777581,12684.3185614124,-6322.12439408769,n/a,0.255495144297936,2.14566343135432,0.217164179104478,0.217164179104478,0.282835820895522,0.282835820895522,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
TN93+I,23,12832.3821330251,12662.3279200342,-6308.11809760434,0.570657312516523,n/a,1.87124870915368,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.04,0.05,0.12,0.04,0.25,0.05,0.04,0.2,0.05,0.09,0.04,0.05
T92+I,20,12852.8031988293,12704.9199826606,-6332.42510471182,0.582315137407178,n/a,1.89658016228754,0.217164179104478,0.217164179104478,0.282835820895522,0.282835820895522,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G+I,23,12858.9204295791,12688.8662165882,-6321.38724588131,0.514212061621986,1.48901862419482,2.17398879781,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.03,0.04,0.21,0.03,0.18,0.05,0.03,0.15,0.05,0.15,0.03,0.04
K2+G+I,20,12859.2271956697,12711.343979501,-6335.63710313202,0.519167003152113,1.69944329449069,2.02725377568764,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
GTR+I,26,12860.362284654,12668.140077559,-6308.01169921332,0.570865526188222,n/a,1.86773275189828,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.04,0.04,0.12,0.04,0.25,0.05,0.04,0.2,0.05,0.09,0.04,0.05
K2+G,19,12863.4860820136,12722.9938650019,-6342.46537103915,n/a,0.262146089139645,2.04569317082436,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G,22,12864.9667951066,12702.3025808653,-6329.10925338022,n/a,0.255589834530521,2.17679170665016,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.03,0.04,0.21,0.03,0.18,0.05,0.03,0.15,0.05,0.15,0.03,0.04
K2+I,19,12882.831151201,12742.3389341893,-6352.13790563285,0.581215541265688,n/a,1.8319229364391,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+I,22,12888.6830889902,12726.0188747488,-6340.96740032198,0.581905133010342,n/a,1.91086526806509,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.04,0.05,0.2,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
JC+I,18,13219.5862262039,13086.4853416519,-6525.2142678694,0.577362993590454,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,13220.3616104173,13087.2607258654,-6525.60195997614,n/a,0.285520111412618,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,13229.7596788071,13089.2674617953,-6525.60216943588,0.00001,0.285510578562458,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,13636.1363583589,13473.4721441176,-6714.69403500636,n/a,n/a,1.55464637794356,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.04,0.05,0.1,0.04,0.24,0.06,0.04,0.2,0.06,0.08,0.04,0.05
GTR,25,13658.7314965859,13473.898287085,-6711.89512991443,n/a,n/a,1.55733290100758,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.03,0.06,0.11,0.04,0.24,0.05,0.05,0.2,0.07,0.08,0.04,0.06
T92,19,13723.7011480922,13583.2089310804,-6772.57290407841,n/a,n/a,1.53144707509143,0.217164179104478,0.217164179104478,0.282835820895522,0.282835820895522,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
K2,18,13726.3414657102,13593.2405811583,-6778.59188762256,n/a,n/a,1.52410899718274,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY,21,13755.5180504822,13600.2441685427,-6779.08370580317,n/a,n/a,1.52818416299486,0.2181592039801,0.216169154228856,0.265174129353234,0.300497512437811,0.04,0.05,0.18,0.04,0.16,0.06,0.04,0.13,0.06,0.13,0.04,0.05
JC,17,14019.5936152661,13893.8843963939,-6929.91678713565,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
