Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,5114.49601499406,4984.04046264049,-2471.93704653118,n/a,0.279640093334119,2.85951145064715,0.202564102564103,0.202564102564103,0.297435897435897,0.297435897435897,0.03,0.04,0.22,0.03,0.22,0.04,0.03,0.15,0.04,0.15,0.03,0.04
TN93+G,23,5117.79493314998,4967.79851008666,-2460.78986146426,n/a,0.300772244690778,2.94565138063289,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.02,0.03,0.13,0.03,0.32,0.04,0.03,0.21,0.04,0.09,0.02,0.03
T92+G+I,21,5123.02035559374,4986.05038035467,-2471.93366878272,0.0749587887553577,0.31950932026892,2.87560531992646,0.202564102564103,0.202564102564103,0.297435897435897,0.297435897435897,0.03,0.04,0.22,0.03,0.22,0.04,0.03,0.15,0.04,0.15,0.03,0.04
TN93+G+I,24,5125.23725534492,4968.72880829348,-2460.24547451344,0.290493738674541,0.577780589860247,2.98155051191365,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.02,0.03,0.13,0.03,0.32,0.04,0.03,0.21,0.04,0.09,0.02,0.03
K2+G,19,5134.46866380677,5010.52833302115,-2486.18891898582,n/a,0.296197082049118,2.61579286186879,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
GTR+G,26,5139.8780395647,4970.34794676437,-2459.03477052674,n/a,0.297830595970166,2.95576718412785,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.04,0.02,0.13,0.05,0.32,0.03,0.02,0.21,0.04,0.09,0.02,0.03
HKY+G,22,5139.99883482648,4996.51523585912,-2476.1573603508,n/a,0.270696483184232,3.10967615457784,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.02,0.03,0.25,0.03,0.2,0.04,0.03,0.13,0.04,0.18,0.02,0.03
K2+G+I,20,5142.99922766043,5012.54367530686,-2486.18865286436,0.0109425377731248,0.301819837307397,2.61827460233473,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
T92+I,20,5143.06450030392,5012.60894795035,-2486.22128918611,0.570715431260679,n/a,2.50067800869943,0.202564102564103,0.202564102564103,0.297435897435897,0.297435897435897,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.15,0.04,0.15,0.03,0.04
TN93+I,23,5143.78063653789,4993.78421347457,-2473.78271315821,0.554417064700698,n/a,2.50867033879654,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.02,0.04,0.14,0.03,0.29,0.05,0.03,0.19,0.05,0.1,0.02,0.04
GTR+G+I,27,5146.96801544499,4970.92830183679,-2458.31421041859,0.309084053237526,0.604776554885171,2.9835468163552,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.04,0.02,0.13,0.05,0.32,0.03,0.02,0.21,0.04,0.09,0.02,0.03
HKY+G+I,23,5148.52994242829,4998.53351936497,-2476.15736610341,0.00001,0.270684601902721,3.11051861895959,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.02,0.03,0.25,0.03,0.2,0.04,0.03,0.13,0.04,0.18,0.02,0.03
K2+I,19,5162.97234697689,5039.03201619128,-2500.44076057089,0.567320058261867,n/a,2.33735595847488,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
GTR+I,26,5165.06780074398,4995.53770794365,-2471.62965111638,0.554385686128472,n/a,2.47916396386115,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.04,0.03,0.14,0.05,0.29,0.04,0.02,0.19,0.04,0.1,0.02,0.03
HKY+I,22,5170.56237304665,5027.07877407929,-2491.43912946089,0.572556834717391,n/a,2.64256583550043,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.02,0.04,0.24,0.03,0.19,0.05,0.03,0.13,0.05,0.17,0.02,0.04
JC+G,18,5324.59519242868,5207.17088141911,-2585.51773134507,n/a,0.337543739931828,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,5333.12630748452,5209.1859766989,-2585.5177408247,0.00001,0.337552042099638,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,5344.23673897202,5226.81242796245,-2595.33850461674,0.559503766104136,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,5379.89061589794,5236.40701693058,-2596.10325088653,n/a,n/a,2.03003985966704,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.03,0.04,0.13,0.04,0.28,0.05,0.04,0.18,0.05,0.09,0.03,0.04
T92,19,5399.98710111305,5276.04677032744,-2618.94813763897,n/a,n/a,2.00202883637293,0.202564102564103,0.202564102564103,0.297435897435897,0.297435897435897,0.03,0.05,0.2,0.03,0.2,0.05,0.03,0.14,0.05,0.14,0.03,0.05
K2,18,5401.55113619818,5284.12682518861,-2623.99570322982,n/a,n/a,1.97782606854216,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
GTR,25,5404.0501088217,5241.03043836583,-2595.38635320353,n/a,n/a,2.02997172611724,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.03,0.04,0.13,0.04,0.28,0.05,0.03,0.18,0.06,0.09,0.02,0.04
HKY,21,5433.52231456916,5296.55233933009,-2627.18464827043,n/a,n/a,1.99789761196056,0.232544378698225,0.17258382642998,0.260355029585799,0.334516765285996,0.03,0.04,0.22,0.04,0.17,0.06,0.04,0.12,0.06,0.15,0.03,0.04
JC,17,5564.26146337468,5453.35396987525,-2709.61641486637,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
