Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,10644.6936654229,10452.4011169397,-5199.11822346657,0.409683452523337,1.007989350362,2.21686349468059,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.02,0.05,0.13,0.02,0.23,0.02,0.04,0.24,0.07,0.09,0.03,0.07
TN93+G+I,24,10645.3632649876,10474.4208296809,-5213.14509094279,0.411200154664746,0.951431429276671,2.24170258606945,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.04,0.04,0.13,0.03,0.23,0.04,0.03,0.24,0.04,0.09,0.04,0.04
GTR+G,26,10646.9538998573,10461.7776177088,-5204.81236324838,n/a,0.30662952490646,2.20549819208878,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.02,0.05,0.14,0.02,0.22,0.02,0.04,0.23,0.07,0.09,0.03,0.07
TN93+G,23,10648.577700966,10484.7528458802,-5219.31633149662,n/a,0.294609598300066,2.24822095050619,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.04,0.04,0.14,0.03,0.22,0.04,0.03,0.23,0.04,0.09,0.04,0.04
HKY+G,22,10652.3638963184,10495.6570591296,-5225.77345173746,n/a,0.298922622327514,2.09961302488154,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.04,0.04,0.19,0.03,0.18,0.04,0.03,0.19,0.04,0.13,0.04,0.04
HKY+G+I,23,10652.6848051773,10488.8599500916,-5221.36988360228,0.408182079299377,0.958725921758545,2.08779526642254,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.04,0.04,0.18,0.03,0.18,0.04,0.03,0.19,0.04,0.13,0.04,0.04
T92+G+I,21,10672.4736978841,10522.8853161254,-5240.39237508491,0.414691482405128,0.988102141439494,2.10412431617223,0.231704668838219,0.231704668838219,0.268295331161781,0.268295331161781,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+G,20,10672.5283105935,10530.0588216553,-5244.98370400425,n/a,0.297440089385536,2.1210852844622,0.231704668838219,0.231704668838219,0.268295331161781,0.268295331161781,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G,19,10692.7271240625,10557.3769651921,-5259.64713330336,n/a,0.30603593457201,2.03502542477169,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G+I,20,10693.4040750389,10550.9345861006,-5255.42158622694,0.41621212835725,1.04961107428116,2.0161513768219,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+I,23,10694.5143439544,10530.6894888686,-5242.28465299082,0.530551235767134,n/a,1.83705805034328,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.05,0.05,0.13,0.03,0.2,0.05,0.03,0.21,0.05,0.09,0.05,0.05
HKY+I,22,10702.1445621981,10545.4377250093,-5250.66378467728,0.532343386184674,n/a,1.79224477794809,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.05,0.05,0.18,0.03,0.17,0.05,0.03,0.18,0.05,0.12,0.05,0.05
GTR+I,26,10705.6075304058,10520.4312482573,-5234.13917852266,0.52874838565461,n/a,1.67988526589054,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.05,0.05,0.14,0.04,0.19,0.03,0.03,0.2,0.07,0.1,0.03,0.07
T92+I,20,10719.2700352755,10576.8005463373,-5268.35456634527,0.533689134999702,n/a,1.80492601772769,0.231704668838219,0.231704668838219,0.268295331161781,0.268295331161781,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+I,19,10737.2964400198,10601.9462811495,-5281.93179128202,0.532211466308721,n/a,1.7588221714137,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
JC+G+I,19,10973.7540305452,10838.4038716748,-5400.16058654471,0.447714446938072,1.62048992084799,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,10974.1094058396,10845.8790141419,-5404.90229675653,n/a,0.338414246347505,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,10999.8859975013,10871.6556058037,-5417.79059258743,0.528773935475544,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,11337.5757965771,11159.5162188685,-5554.68733417291,n/a,n/a,1.30800465136749,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.05,0.06,0.13,0.03,0.17,0.04,0.04,0.17,0.09,0.09,0.04,0.09
TN93,22,11355.7157876183,11199.0089504296,-5577.44939738743,n/a,n/a,1.48319829474098,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.06,0.05,0.13,0.04,0.18,0.06,0.04,0.19,0.06,0.09,0.06,0.05
HKY,21,11360.7914422339,11211.2030604753,-5584.55124725983,n/a,n/a,1.47933076342745,0.18870792616721,0.274701411509229,0.263409337676439,0.273181324647123,0.06,0.05,0.16,0.04,0.16,0.05,0.04,0.16,0.05,0.11,0.06,0.05
K2,18,11384.4547656371,11256.2243739395,-5610.0749766553,n/a,n/a,1.46960658250454,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92,19,11385.0112020305,11249.6610431602,-5605.78917228738,n/a,n/a,1.47219826091067,0.231704668838219,0.231704668838219,0.268295331161781,0.268295331161781,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.14,0.05,0.05
JC,17,11615.3452843742,11494.2350968114,-5730.08425858849,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
