Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,15759.8634045133,15580.5739417439,-7766.24079926748,0.429515598086496,1.27747812418513,2.29578006102711,0.222503840245776,0.211290322580645,0.27826420890937,0.287941628264209,0.03,0.04,0.1,0.03,0.3,0.04,0.03,0.23,0.04,0.08,0.03,0.04
GTR+G+I,27,15771.3438899364,15569.6557375211,-7757.7696791054,0.422620286458501,1.23859148588879,2.30144078692509,0.222503840245776,0.211290322580645,0.27826420890937,0.287941628264209,0.02,0.04,0.1,0.02,0.3,0.03,0.03,0.23,0.06,0.08,0.02,0.06
TN93+G,23,15782.0753602624,15610.252745415,-7782.08389809991,n/a,0.303305394279655,2.48941111774262,0.222503840245776,0.211290322580645,0.27826420890937,0.287941628264209,0.03,0.04,0.09,0.03,0.31,0.04,0.03,0.24,0.04,0.07,0.03,0.04
GTR+G,26,15790.7145693338,15596.4923377091,-7772.19213976197,n/a,0.309908171895266,2.44225647121331,0.222503840245776,0.211290322580645,0.27826420890937,0.287941628264209,0.02,0.04,0.1,0.02,0.31,0.03,0.03,0.24,0.06,0.07,0.02,0.06
T92+G+I,21,15813.6620462559,15656.7740538846,-7807.35148301245,0.439525624519831,1.33155442412757,2.04850078770396,0.21689708141321,0.21689708141321,0.28310291858679,0.28310291858679,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.15,0.05,0.15,0.04,0.05
TN93+I,23,15826.0348957112,15654.2122808638,-7804.06366582432,0.509065089041793,n/a,1.82253439819435,0.222503840245776,0.211290322580645,0.27826420890937,0.287941628264209,0.04,0.05,0.11,0.04,0.26,0.05,0.04,0.2,0.05,0.09,0.04,0.05
T92+G,20,15833.3746158993,15683.9543979395,-7821.94488879203,n/a,0.311139474860152,2.11566490434495,0.21689708141321,0.21689708141321,0.28310291858679,0.28310291858679,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
GTR+I,26,15838.202957211,15643.9807255863,-7795.93633370057,0.508367000681795,n/a,1.85104547089347,0.222503840245776,0.211290322580645,0.27826420890937,0.287941628264209,0.03,0.04,0.11,0.03,0.26,0.04,0.03,0.2,0.07,0.09,0.03,0.06
HKY+G+I,23,15843.3976464318,15671.5750315844,-7812.74504118464,0.440092044214136,1.33628240308274,2.06480199121323,0.222503840245776,0.211290322580645,0.27826420890937,0.287941628264209,0.03,0.04,0.2,0.04,0.19,0.05,0.04,0.14,0.05,0.15,0.03,0.04
HKY+G,22,15863.2014268992,15698.8459688749,-7827.38405237621,n/a,0.310847573087292,2.13423094649446,0.222503840245776,0.211290322580645,0.27826420890937,0.287941628264209,0.03,0.04,0.2,0.04,0.19,0.05,0.04,0.14,0.05,0.15,0.03,0.04
