Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,8290.18783478462,8149.97234081404,-4053.90770573311,0.337409978089162,1.75491927285133,1.45210026403107,0.201438240270728,0.201438240270728,0.298561759729272,0.298561759729272,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
T92+G,20,8295.85858193164,8162.31319854178,-4061.08527986182,n/a,0.461729342787577,1.50861003358856,0.201438240270728,0.201438240270728,0.298561759729272,0.298561759729272,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
T92+I,20,8312.63650659911,8179.09112320924,-4069.47424219555,0.403478587455055,n/a,1.31264421132227,0.201438240270728,0.201438240270728,0.298561759729272,0.298561759729272,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
GTR+G+I,27,8318.21833410669,8137.99655954922,-4041.86975206295,0.274293099120076,1.16231549400391,1.48367064830721,0.198307952622673,0.204568527918782,0.276142131979695,0.320981387478849,0.02,0.09,0.15,0.02,0.21,0.03,0.07,0.16,0.08,0.09,0.02,0.06
TN93+G+I,24,8320.03716472982,8159.81544632151,-4055.80576904011,0.318727046209036,1.52551159411081,1.4725222703829,0.198307952622673,0.204568527918782,0.276142131979695,0.320981387478849,0.04,0.05,0.15,0.04,0.21,0.06,0.04,0.16,0.06,0.09,0.04,0.05
HKY+G+I,23,8321.99015055202,8168.43648872332,-4061.12446250641,0.330578983531647,1.69096589666852,1.44206457886287,0.198307952622673,0.204568527918782,0.276142131979695,0.320981387478849,0.04,0.06,0.19,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
TN93+G,23,8322.36929364902,8168.81563182031,-4061.31403405491,n/a,0.459897834365826,1.54211259178859,0.198307952622673,0.204568527918782,0.276142131979695,0.320981387478849,0.04,0.05,0.14,0.04,0.22,0.06,0.04,0.16,0.06,0.09,0.04,0.05
HKY+G,22,8326.47204734036,8179.58712710724,-4067.70761145578,n/a,0.467847771628242,1.49762544609107,0.198307952622673,0.204568527918782,0.276142131979695,0.320981387478849,0.04,0.05,0.2,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.05
GTR+G,26,8327.86001191089,8154.30423678857,-4051.03279152024,n/a,0.494301551592951,1.30660143001084,0.198307952622673,0.204568527918782,0.276142131979695,0.320981387478849,0.02,0.09,0.16,0.02,0.19,0.06,0.07,0.14,0.07,0.1,0.04,0.06
HKY+I,22,8345.44101491353,8198.55609468041,-4077.19209524236,0.401603009130693,n/a,1.29975356512061,0.198307952622673,0.204568527918782,0.276142131979695,0.320981387478849,0.04,0.06,0.18,0.04,0.16,0.07,0.04,0.12,0.07,0.11,0.04,0.06
TN93+I,23,8346.64459757055,8193.09093574185,-4073.45168601568,0.399550784651568,n/a,1.30056395875732,0.198307952622673,0.204568527918782,0.276142131979695,0.320981387478849,0.04,0.06,0.15,0.04,0.19,0.07,0.04,0.14,0.07,0.1,0.04,0.06
GTR+I,26,8351.06685930611,8177.51108418379,-4062.63621521785,0.395650565959396,n/a,1.32549047499848,0.198307952622673,0.204568527918782,0.276142131979695,0.320981387478849,0.02,0.08,0.16,0.02,0.19,0.05,0.06,0.14,0.08,0.1,0.03,0.07
K2+G+I,20,8360.21333773081,8226.66795434094,-4093.2626577614,0.348099235136094,2.28435895608723,1.32515773395103,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
K2+G,19,8369.42329781438,8242.54870897485,-4102.20983835839,n/a,0.505916275267915,1.37082592178523,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
K2+I,19,8373.15321304896,8246.27862420942,-4104.07479597568,0.402079797307135,n/a,1.24321553733932,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
JC+G+I,19,8468.10967781335,8341.23508897381,-4151.55302835787,0.350392056345646,2.74059324167226,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
