Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,14599.2871009929,14448.3457015248,-7203.12569828229,0.246429550803713,1.24022085052629,1.56296329382382,0.217922606924644,0.217922606924644,0.282077393075356,0.282077393075356,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.13,0.05,0.13,0.04,0.05
T92+G,20,14602.8890304063,14459.1312254123,-7209.52275118968,n/a,0.526445080108975,1.60805592191697,0.217922606924644,0.217922606924644,0.282077393075356,0.282077393075356,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
TN93+G+I,24,14606.9862993735,14434.4965772265,-7193.18703287055,0.251126537433158,1.27231756074377,1.61821916546044,0.204887983706721,0.230957230142566,0.269246435845214,0.294908350305499,0.04,0.05,0.13,0.04,0.21,0.06,0.04,0.18,0.06,0.09,0.04,0.05
GTR+G+I,27,14608.8705393852,14414.8361883135,-7180.3408882744,0.227701887552605,1.11414625014778,1.62838935153968,0.204887983706721,0.230957230142566,0.269246435845214,0.294908350305499,0.02,0.08,0.14,0.02,0.21,0.04,0.06,0.18,0.06,0.09,0.03,0.05
GTR+G,26,14610.0223802842,14423.1691615607,-7185.51289692455,n/a,0.52533506126108,1.65234512880038,0.204887983706721,0.230957230142566,0.269246435845214,0.294908350305499,0.02,0.08,0.14,0.02,0.21,0.04,0.06,0.18,0.06,0.1,0.03,0.05
TN93+G,23,14612.2251650789,14446.9178069087,-7200.40255392395,n/a,0.524226042780958,1.65688089120534,0.204887983706721,0.230957230142566,0.269246435845214,0.294908350305499,0.04,0.05,0.14,0.04,0.21,0.05,0.04,0.18,0.05,0.1,0.04,0.05
HKY+G+I,23,14620.7000297008,14455.3926715306,-7204.63998623489,0.239146230004261,1.1919897343276,1.56247689445887,0.204887983706721,0.230957230142566,0.269246435845214,0.294908350305499,0.04,0.05,0.18,0.04,0.17,0.06,0.04,0.14,0.06,0.13,0.04,0.05
HKY+G,22,14623.172571976,14465.047988074,-7210.47234557317,n/a,0.527891820879588,1.60539648624685,0.204887983706721,0.230957230142566,0.269246435845214,0.294908350305499,0.04,0.05,0.18,0.04,0.17,0.06,0.04,0.14,0.06,0.13,0.04,0.05
K2+G+I,20,14660.577617872,14516.819812878,-7238.36704492253,0.249671660620812,1.3568837685309,1.48129222595396,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G,19,14664.7700306952,14528.19623009,-7245.05933953481,n/a,0.554589068420243,1.5235112066938,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92+I,20,14671.8530240143,14528.0952190203,-7244.00474799365,0.35332040668901,n/a,1.35462282908484,0.217922606924644,0.217922606924644,0.282077393075356,0.282077393075356,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
TN93+I,23,14680.9167133777,14515.6093552075,-7234.74832807333,0.351538322451824,n/a,1.38826535600043,0.204887983706721,0.230957230142566,0.269246435845214,0.294908350305499,0.05,0.06,0.13,0.04,0.19,0.06,0.04,0.17,0.06,0.09,0.05,0.06
GTR+I,26,14691.6917261048,14504.8385073814,-7226.34756983488,0.350178548651935,n/a,1.39750495023629,0.204887983706721,0.230957230142566,0.269246435845214,0.294908350305499,0.03,0.07,0.13,0.03,0.19,0.06,0.06,0.17,0.07,0.09,0.04,0.06
HKY+I,22,14697.1744199634,14539.0498360613,-7247.47326956685,0.352351690806372,n/a,1.34735219101572,0.204887983706721,0.230957230142566,0.269246435845214,0.294908350305499,0.05,0.06,0.17,0.04,0.16,0.06,0.04,0.13,0.06,0.12,0.05,0.06
K2+I,19,14724.4382599614,14587.8644593562,-7274.89345416791,0.351859494789851,n/a,1.31256209700779,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
JC+G+I,19,14904.2846456238,14767.7108450186,-7364.8166469991,0.265554367681722,1.78650339893922,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
