Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,7649.5936859698,7507.32150214556,-3733.61459215422,n/a,0.161941318231175,2.783870677387,0.218146929824561,0.218146929824561,0.281853070175439,0.281853070175439,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.16,0.04,0.16,0.03,0.04
TN93+G,23,7651.77840649231,7488.1806016134,-3721.02961479087,n/a,0.168925109556495,2.82847017574314,0.228618421052632,0.207675438596491,0.284978070175439,0.278728070175439,0.03,0.04,0.12,0.03,0.3,0.04,0.03,0.22,0.04,0.1,0.03,0.04
TN93+G+I,24,7655.16802167902,7484.4625603121,-3718.16530984269,0.624163172167204,1.65408085807614,2.96123670393203,0.228618421052632,0.207675438596491,0.284978070175439,0.278728070175439,0.03,0.04,0.11,0.03,0.32,0.03,0.03,0.23,0.03,0.09,0.03,0.04
T92+G+I,21,7658.71209171988,7509.33092575804,-3733.61468248772,0.00001,0.161958023129569,2.78390140557836,0.218146929824561,0.218146929824561,0.281853070175439,0.281853070175439,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.16,0.04,0.16,0.03,0.04
TN93+I,23,7659.17330228081,7495.5754974019,-3724.72706268512,0.678814607123868,n/a,2.5905153224848,0.228618421052632,0.207675438596491,0.284978070175439,0.278728070175439,0.03,0.04,0.13,0.03,0.29,0.04,0.03,0.21,0.04,0.1,0.03,0.04
T92+I,20,7659.47409456531,7517.20191074107,-3738.55479645197,0.687573460397705,n/a,2.60717095862636,0.218146929824561,0.218146929824561,0.281853070175439,0.281853070175439,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.16,0.04,0.16,0.03,0.04
GTR+G,26,7668.62510989846,7483.70566222565,-3715.77562886934,n/a,0.170787814213026,2.87232557318031,0.228618421052632,0.207675438596491,0.284978070175439,0.278728070175439,0.01,0.03,0.12,0.01,0.31,0.03,0.03,0.22,0.05,0.1,0.02,0.05
HKY+G,22,7672.23172889067,7515.74202252871,-3735.81538853158,n/a,0.161876413141762,2.79255622628898,0.228618421052632,0.207675438596491,0.284978070175439,0.278728070175439,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.15,0.04,0.17,0.03,0.04
GTR+G+I,27,7672.46255484798,7480.43677764913,-3713.13523880257,0.62454885473998,1.7370959485374,2.98901165272238,0.228618421052632,0.207675438596491,0.284978070175439,0.278728070175439,0.01,0.03,0.12,0.01,0.32,0.03,0.03,0.23,0.05,0.09,0.02,0.05
K2+G,19,7681.0949394482,7545.93217935341,-3753.92433143495,n/a,0.167854017249867,2.62965113782275,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
HKY+I,22,7681.32575899536,7524.83605263339,-3740.36240358393,0.687628246264679,n/a,2.61840313603252,0.228618421052632,0.207675438596491,0.284978070175439,0.278728070175439,0.03,0.04,0.2,0.03,0.21,0.04,0.03,0.15,0.04,0.17,0.03,0.04
HKY+G+I,23,7681.35013877015,7517.75233389124,-3735.81548092979,0.00001,0.16189071132122,2.79257204951363,0.228618421052632,0.207675438596491,0.284978070175439,0.278728070175439,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.15,0.04,0.17,0.03,0.04
GTR+I,26,7683.27241940144,7498.35297172863,-3723.09928362083,0.679365081041245,n/a,2.36043305568144,0.228618421052632,0.207675438596491,0.284978070175439,0.278728070175439,0.03,0.03,0.13,0.04,0.27,0.04,0.02,0.2,0.05,0.11,0.03,0.05
K2+I,19,7689.19175427884,7554.02899418405,-3757.97273885027,0.68533507819898,n/a,2.4874977182798,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
K2+G+I,20,7690.21335842484,7547.9411746006,-3753.92442838174,0.00001,0.167869290420809,2.62970419702927,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
