Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,8676.03872307778,8537.30637247964,-4247.56900256635,0.319324733733312,1.48951091302452,1.61515284484041,0.215426497277677,0.215426497277677,0.284573502722323,0.284573502722323,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.13,0.05,0.13,0.04,0.05
T92+G,20,8685.09556762662,8552.96220292309,-4256.40458479184,n/a,0.402730769888057,1.74164598029956,0.215426497277677,0.215426497277677,0.284573502722323,0.284573502722323,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G+I,23,8688.88566288943,8536.95754465882,-4245.37815257002,0.319099756726479,1.48835308703648,1.61705007502839,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.04,0.05,0.17,0.04,0.18,0.05,0.04,0.14,0.05,0.12,0.04,0.05
TN93+G+I,24,8697.10284039653,8538.57794123178,-4245.1795813725,0.321517777302049,1.52701926379807,1.62217017751458,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.04,0.05,0.16,0.04,0.19,0.05,0.04,0.15,0.05,0.12,0.04,0.05
HKY+G,22,8698.04079122231,8552.71018931457,-4254.26287668754,n/a,0.404110947585664,1.73826634586494,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.13,0.04,0.05
TN93+G,23,8706.65465192837,8554.72653369777,-4254.26264708949,n/a,0.404108674812958,1.73807239489658,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.13,0.04,0.05
T92+I,20,8713.65249210327,8581.51912739974,-4270.68304703017,0.375002789449905,n/a,1.34564253281266,0.215426497277677,0.215426497277677,0.284573502722323,0.284573502722323,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
GTR+G+I,27,8715.58412455275,8537.27329894232,-4241.49874359739,0.317351726040156,1.47906739646993,1.61620336397212,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.03,0.06,0.17,0.03,0.19,0.04,0.04,0.15,0.07,0.12,0.03,0.07
K2+G+I,20,8716.96983948726,8584.83647478373,-4272.34172072216,0.317888018129061,1.57892748791629,1.51388574652631,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
GTR+G,26,8723.84473916928,8552.1284859119,-4249.93621085673,n/a,0.40760490785586,1.71877920087472,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.03,0.06,0.18,0.03,0.19,0.03,0.04,0.15,0.07,0.13,0.03,0.07
K2+G,19,8726.40363399511,8600.8699893698,-4281.36577792716,n/a,0.42289340847685,1.63201375997515,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
HKY+I,22,8727.35068116234,8582.0200792546,-4268.91782165755,0.374953468434852,n/a,1.35153032235645,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.05,0.06,0.16,0.04,0.17,0.06,0.04,0.13,0.06,0.12,0.05,0.06
TN93+I,23,8733.92871364397,8582.00059541336,-4267.89967794729,0.375148571084889,n/a,1.36733530383763,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.05,0.06,0.15,0.04,0.18,0.06,0.04,0.15,0.06,0.11,0.05,0.06
K2+I,19,8750.38817809374,8624.85453346844,-4293.35804997648,0.374172261392158,n/a,1.28930554050286,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
GTR+I,26,8751.87899686378,8580.16274360639,-4263.95333970398,0.375287069040117,n/a,1.37737413082918,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.04,0.06,0.15,0.03,0.18,0.06,0.04,0.15,0.07,0.11,0.05,0.08
JC+G+I,19,8846.47547493365,8720.94183030834,-4341.40169839643,0.32835068721139,2.19587018404963,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,8860.70487017281,8741.77167940822,-4352.82355596708,n/a,0.469051506276826,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,8866.284302701,8747.35111193641,-4355.61327223118,0.372181978241083,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,9182.53687184221,9057.0032272169,-4509.43239685071,n/a,n/a,1.09273618675684,0.215426497277677,0.215426497277677,0.284573502722323,0.284573502722323,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.11,0.07,0.11,0.05,0.07
HKY,21,9195.7944615192,9057.06211092106,-4507.44687178706,n/a,n/a,1.09291148047362,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.12,0.07,0.11,0.05,0.07
K2,18,9199.07163398656,9080.13844322197,-4522.00693787396,n/a,n/a,1.08530901500746,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
TN93,22,9204.28977725248,9058.95917534474,-4507.38736970262,n/a,n/a,1.09289661559396,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.12,0.07,0.11,0.05,0.07
GTR,25,9211.66403522579,9046.54309091792,-4498.15301883606,n/a,n/a,1.09506916334323,0.199818511796733,0.231034482758621,0.289655172413793,0.279491833030853,0.03,0.07,0.15,0.03,0.15,0.06,0.05,0.12,0.09,0.11,0.05,0.09
JC,17,9295.51141998915,9183.17941646692,-4574.53399082632,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
