Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
HKY+G+I,23,8275.28219976025,8115.56954781241,-4034.71295501472,0.490847316104902,1.37620589631278,2.21422300683493,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.04,0.04,0.2,0.03,0.18,0.04,0.03,0.2,0.04,0.11,0.04,0.04
TN93+G+I,24,8276.90985105959,8110.25943620313,-4031.0516439311,0.488979635394988,1.33242690459572,2.33325370014162,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.04,0.04,0.15,0.02,0.22,0.04,0.02,0.24,0.04,0.09,0.04,0.04
HKY+G,22,8278.54969909764,8125.77533367246,-4040.82184141669,n/a,0.274134119742066,2.21008627241235,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.04,0.04,0.2,0.03,0.18,0.04,0.03,0.2,0.04,0.11,0.04,0.04
TN93+G,23,8281.80741750559,8122.09476555775,-4037.97556388739,n/a,0.272188417475545,2.3167018093017,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.04,0.04,0.15,0.02,0.22,0.04,0.02,0.24,0.04,0.09,0.04,0.04
GTR+G+I,27,8292.29387344955,8104.83331359632,-4025.31824492625,0.480640648639186,1.29988797546818,2.35484515177123,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.04,0.04,0.15,0.02,0.22,0.03,0.03,0.24,0.06,0.09,0.03,0.06
GTR+G,26,8295.84694426532,8115.32257525158,-4031.56991706741,n/a,0.2788662782939,2.32916452346351,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.04,0.04,0.15,0.02,0.22,0.03,0.03,0.24,0.06,0.09,0.03,0.06
HKY+I,22,8295.88204428942,8143.10767886424,-4049.48801401258,0.567881341604326,n/a,1.97335761322479,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.05,0.04,0.19,0.03,0.18,0.05,0.03,0.19,0.05,0.11,0.05,0.04
TN93+I,23,8298.53343992152,8138.82078797369,-4046.33857509535,0.566724177485259,n/a,2.00580847011898,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.05,0.04,0.16,0.03,0.2,0.05,0.03,0.22,0.05,0.09,0.05,0.04
GTR+I,26,8315.18863759228,8134.66426857854,-4041.2407637309,0.564808596610148,n/a,2.05195892857132,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.05,0.04,0.16,0.03,0.2,0.03,0.02,0.22,0.06,0.09,0.03,0.06
T92+G+I,21,8318.72708487869,8172.89152938588,-4065.38567104049,0.505726584225809,1.63563993121153,2.15643709372495,0.225940337224384,0.225940337224384,0.274059662775616,0.274059662775616,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.15,0.04,0.15,0.04,0.04
T92+G,20,8323.36896174523,8184.47273939028,-4072.18174620704,n/a,0.276385250144128,2.16460164568127,0.225940337224384,0.225940337224384,0.274059662775616,0.274059662775616,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.15,0.04,0.15,0.04,0.04
T92+I,20,8333.45561162152,8194.55938926658,-4077.22507114519,0.56975840206969,n/a,1.96386690163401,0.225940337224384,0.225940337224384,0.274059662775616,0.274059662775616,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+G+I,20,8338.23741578573,8199.34119343079,-4079.61597322729,0.495454110614257,1.59573320828712,2.03816263625845,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G,19,8340.70140725025,8208.74504103456,-4085.32310569283,n/a,0.287241816507719,2.04969491870338,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+I,19,8354.16096875815,8222.20460254245,-4092.05288644678,0.566822300129316,n/a,1.87342911711568,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
JC+G+I,19,8562.45866449914,8430.50229828344,-4196.20173431727,0.50889676153694,2.26617963377755,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,8564.73178267795,8439.71579539888,-4201.81343013996,n/a,0.307097759787659,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,8570.45668753638,8445.44070025732,-4204.67588256917,0.563399562654163,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,8823.1349052898,8649.5472513432,-4299.68903431293,n/a,n/a,1.59401703365155,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.03,0.05,0.15,0.02,0.18,0.04,0.03,0.2,0.09,0.09,0.04,0.08
HKY,21,8829.80633294009,8683.97077744728,-4320.92529507119,n/a,n/a,1.58527277617354,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.06,0.05,0.17,0.03,0.16,0.05,0.03,0.18,0.05,0.1,0.06,0.05
TN93,22,8833.53180725838,8680.7574418332,-4318.31289549706,n/a,n/a,1.58661116503509,0.163164721141375,0.288715953307393,0.263813229571984,0.284306095979248,0.06,0.05,0.15,0.03,0.18,0.06,0.03,0.2,0.06,0.09,0.06,0.05
K2,18,8864.01951218763,8739.00352490856,-4351.4572948948,n/a,n/a,1.56968231083701,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92,19,8869.68914418683,8737.73277797114,-4349.81697416112,n/a,n/a,1.57080481937087,0.225940337224384,0.225940337224384,0.274059662775616,0.274059662775616,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
JC,17,9058.23827301091,8940.16318726197,-4453.04181203972,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
