Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,11179.1381469207,11032.2605255156,-5495.07307038344,0.367981443419219,1.92209095378999,2.06743234003414,0.239074074074074,0.239074074074074,0.260925925925926,0.260925925925926,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+G+I,24,11182.0282635142,11014.1860061495,-5483.01869966917,0.366879309324736,1.89376590439939,2.16663386117679,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.04,0.04,0.13,0.04,0.23,0.04,0.04,0.21,0.04,0.11,0.04,0.04
K2+G+I,20,11182.87410269,11042.9856891408,-5501.4408579384,0.367812650442318,2.00495641929408,2.01505354399181,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G+I,23,11193.5798621955,11032.7253186976,-5493.29430868015,0.367942599058093,1.92218080098862,2.06414149768929,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.04,0.04,0.17,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+G,20,11196.0785500441,11056.1901364949,-5508.04308161546,n/a,0.420583823066361,2.21757261574143,0.239074074074074,0.239074074074074,0.260925925925926,0.260925925925926,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+G,23,11199.72476777,11038.8702242721,-5496.36676146738,n/a,0.412442256895343,2.34274366682646,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.04,0.04,0.13,0.04,0.24,0.04,0.04,0.22,0.04,0.11,0.04,0.04
K2+G,19,11200.383865388,11067.4851573214,-5514.69554895773,n/a,0.430999174908037,2.15805056073114,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
GTR+G+I,27,11203.5517585643,11014.7493505389,-5480.28101818322,0.362171976897285,1.83773648722496,2.16248319232253,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.03,0.05,0.13,0.03,0.23,0.03,0.05,0.21,0.05,0.12,0.03,0.05
T92+I,20,11208.3458562586,11068.4574427094,-5514.1767347227,0.42042285130202,n/a,1.81762593830719,0.239074074074074,0.239074074074074,0.260925925925926,0.260925925925926,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+I,19,11209.8628184701,11076.9641104035,-5519.43502549877,0.419366354288632,n/a,1.78692560636541,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G,22,11210.5009292255,11056.6345977757,-5506.25465186546,n/a,0.420682564859312,2.21290549595936,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.16,0.04,0.04
TN93+I,23,11212.4918518152,11051.6373083173,-5502.75030349002,0.418798208558335,n/a,1.86262120720122,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.04,0.05,0.13,0.04,0.21,0.04,0.04,0.19,0.04,0.12,0.04,0.05
GTR+G,26,11219.0920436062,11037.2758537925,-5492.55097037453,n/a,0.417195904593808,2.31990730100136,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.03,0.05,0.13,0.03,0.24,0.03,0.05,0.22,0.04,0.12,0.03,0.05
HKY+I,22,11222.8373059744,11068.9709745247,-5512.42284023994,0.420411892042328,n/a,1.81654803920755,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.16,0.05,0.15,0.04,0.05
GTR+I,26,11233.8583895577,11052.042199744,-5499.93414335026,0.417667539440961,n/a,1.87154141818236,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.03,0.05,0.13,0.03,0.21,0.04,0.05,0.19,0.05,0.12,0.04,0.05
JC+G+I,19,11490.6940724034,11357.7953643368,-5659.85065246541,0.377071840497104,3.19225516126029,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,11501.2524582506,11375.3439531085,-5669.62965505938,0.414565978850305,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,11516.9842837138,11391.0757785716,-5677.49556779094,n/a,0.510734546984631,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
K2,18,11756.350481979,11630.4419768369,-5797.17866692358,n/a,n/a,1.46294344788966,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92,19,11766.9197083926,11634.021000326,-5797.96347046004,n/a,n/a,1.46517375461043,0.239074074074074,0.239074074074074,0.260925925925926,0.260925925925926,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.14,0.05,0.05
GTR,25,11769.436397819,11594.6069249539,-5772.22295715124,n/a,n/a,1.4689850199292,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.03,0.07,0.13,0.03,0.19,0.04,0.06,0.17,0.07,0.11,0.04,0.07
TN93,22,11773.1082170099,11619.2418855602,-5787.55829575767,n/a,n/a,1.47338990980779,0.235061728395062,0.243086419753086,0.264567901234568,0.257283950617284,0.05,0.05,0.13,0.05,0.18,0.05,0.05,0.17,0.05,0.12,0.05,0.05
