Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G,23,6628.2084210951,6472.55626818675,-3213.19249959136,n/a,0.193240928760035,5.90198835927412,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.02,0.02,0.06,0.02,0.37,0.02,0.02,0.35,0.02,0.08,0.02,0.02
TN93+G+I,24,6628.384626276,6465.97246382173,-3208.89313648806,0.444506378175451,0.606097239430345,5.08051695290458,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.02,0.02,0.08,0.02,0.35,0.02,0.02,0.33,0.02,0.09,0.02,0.02
K2+G+I,20,6630.02052323657,6494.65214823904,-3227.26094774334,0.532658774709935,1.03147995610315,4.03292525603084,0.25,0.25,0.25,0.25,0.02,0.02,0.2,0.02,0.2,0.02,0.02,0.2,0.02,0.2,0.02,0.02
K2+G,19,6630.96530537602,6502.35943847098,-3232.12080450681,n/a,0.203015948538312,3.92468353016878,0.25,0.25,0.25,0.25,0.03,0.03,0.2,0.03,0.2,0.03,0.03,0.2,0.03,0.2,0.03,0.03
GTR+G+I,27,6640.69519401044,6458.00675626555,-3201.88602327404,0.458603903149175,0.67489288136034,4.87083217927652,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.02,0.01,0.08,0.02,0.34,0.03,0.01,0.32,0.02,0.09,0.03,0.02
GTR+G,26,6642.45700397197,6466.52669880817,-3207.15439394855,n/a,0.200778740410588,5.5813868467148,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.01,0.01,0.07,0.02,0.36,0.03,0.01,0.34,0.02,0.08,0.03,0.02
T92+G+I,21,6643.57925739034,6501.44899850108,-3229.65284912647,0.529373810904096,1.03335420069618,3.93240584663301,0.258037094281298,0.258037094281298,0.241962905718702,0.241962905718702,0.03,0.02,0.19,0.03,0.19,0.02,0.03,0.21,0.02,0.21,0.03,0.02
T92+G,20,6643.91792158439,6508.54954658685,-3234.20964691724,n/a,0.206052375850446,3.84525872263966,0.258037094281298,0.258037094281298,0.241962905718702,0.241962905718702,0.03,0.02,0.19,0.03,0.19,0.02,0.03,0.2,0.02,0.2,0.03,0.02
K2+I,19,6653.81684248357,6525.21097557853,-3243.54657306058,0.608816528620495,n/a,3.16971118440892,0.25,0.25,0.25,0.25,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.19,0.03,0.19,0.03,0.03
TN93+I,23,6665.41472767809,6509.76257476974,-3231.79565288285,0.597956255806866,n/a,3.1723379047708,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.03,0.03,0.11,0.03,0.27,0.03,0.03,0.25,0.03,0.13,0.03,0.03
T92+I,20,6667.44950680475,6532.08113180722,-3245.97543952743,0.607805426165684,n/a,3.1111221052039,0.258037094281298,0.258037094281298,0.241962905718702,0.241962905718702,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.2,0.03,0.2,0.03,0.03
HKY+G+I,23,6671.20418689387,6515.55203398551,-3234.69038249074,0.535503225988978,1.05813913195092,4.15038181852485,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.02,0.02,0.2,0.03,0.19,0.02,0.03,0.18,0.02,0.23,0.02,0.02
HKY+G,22,6672.16798837466,6523.27647008492,-3239.55974892489,n/a,0.202298165678437,4.03486313055747,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.02,0.02,0.19,0.03,0.19,0.02,0.03,0.18,0.02,0.23,0.02,0.02
GTR+I,26,6675.20926619311,6499.2789610293,-3223.53052505912,0.594793357466226,n/a,3.14875394602003,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.02,0.01,0.11,0.03,0.27,0.04,0.02,0.25,0.04,0.13,0.04,0.04
HKY+I,22,6694.87982967277,6545.98831138303,-3250.91566957394,0.608600671637268,n/a,3.24897242875398,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.03,0.03,0.19,0.03,0.18,0.03,0.03,0.17,0.03,0.22,0.03,0.03
JC+G+I,19,6979.79399603342,6851.18812912838,-3406.53514983551,0.564782383280293,2.59539974864122,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,6981.30298710162,6859.46025219957,-3411.67711106336,n/a,0.243435708007358,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,6982.45536004751,6860.61262514546,-3412.2532975363,0.601959363912818,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,7152.1392979155,7003.24777962576,-3479.54540369531,n/a,n/a,2.33460587693777,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.03,0.04,0.1,0.04,0.25,0.04,0.04,0.24,0.04,0.12,0.03,0.04
GTR,25,7154.1534549792,6984.98190834272,-3467.39008514591,n/a,n/a,2.33468974908939,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.02,0.02,0.1,0.03,0.25,0.04,0.03,0.24,0.06,0.12,0.04,0.06
K2,18,7182.8418587303,7060.99912382825,-3512.4465468777,n/a,n/a,2.29694298172592,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92,19,7188.43265495939,7059.82678805435,-3510.85447929849,n/a,n/a,2.29664004958624,0.258037094281298,0.258037094281298,0.241962905718702,0.241962905718702,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.18,0.04,0.18,0.04,0.04
HKY,21,7225.32910537687,7083.19884648761,-3520.52777311974,n/a,n/a,2.29833332261896,0.287635239567233,0.228438948995363,0.24080370942813,0.243122102009274,0.03,0.04,0.17,0.04,0.17,0.04,0.04,0.16,0.04,0.2,0.03,0.04
JC,17,7465.69460366512,7350.61562438645,-3658.26038503885,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
