Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,16374.4261083884,16194.9706826089,-8073.43948727313,0.314116099762097,1.00545661221626,1.76394882343788,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.03,0.05,0.11,0.04,0.25,0.05,0.04,0.18,0.05,0.1,0.03,0.05
TN93+G,23,16378.5916209621,16206.6099826669,-8080.26280884834,n/a,0.404506505884869,1.78359507475963,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.03,0.05,0.12,0.04,0.25,0.05,0.04,0.18,0.05,0.1,0.03,0.05
GTR+G+I,27,16386.2327648647,16184.3578179499,-8065.12111964612,0.308850012277195,0.996874551142807,1.76263619972458,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.02,0.05,0.12,0.03,0.26,0.04,0.05,0.18,0.07,0.1,0.03,0.06
T92+G,20,16387.9794985246,16238.4210630151,-8099.17844349473,n/a,0.397398667212839,1.70298319414139,0.219946605644546,0.219946605644546,0.280053394355454,0.280053394355454,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+G,26,16389.2318374814,16194.8297573218,-8071.36122124286,n/a,0.409665270014186,1.77730668902031,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.02,0.05,0.12,0.03,0.26,0.04,0.05,0.18,0.07,0.1,0.03,0.06
T92+G+I,21,16391.2845132047,16234.2513701148,-8096.09038554638,0.261406289752904,0.776213980022425,1.69040833137683,0.219946605644546,0.219946605644546,0.280053394355454,0.280053394355454,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G,22,16419.4582292005,16254.9506851586,-8105.4366782559,n/a,0.396502394573753,1.74342493803473,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.12,0.05,0.16,0.04,0.05
HKY+G+I,23,16422.0783876607,16250.0967493655,-8102.00619219763,0.27397310732872,0.813318354944769,1.72653727614311,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.04,0.05,0.18,0.04,0.17,0.05,0.04,0.12,0.05,0.16,0.04,0.05
K2+G,19,16439.1172093939,16297.033788023,-8129.48786421775,n/a,0.413784204912814,1.62054452306141,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G+I,20,16441.6294428148,16292.0710073053,-8126.00341563981,0.276043330403697,0.866572830774292,1.60894046535119,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+I,23,16458.8223078167,16286.8406695214,-8120.37815227563,0.456377148849106,n/a,1.53556251612489,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.04,0.05,0.12,0.05,0.23,0.05,0.05,0.16,0.05,0.1,0.04,0.05
GTR+I,26,16489.655607404,16295.2535272443,-8121.57310620414,0.457126979288585,n/a,1.35844714871676,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.04,0.05,0.12,0.05,0.21,0.05,0.04,0.15,0.07,0.1,0.03,0.07
T92+I,20,16493.7534044574,16344.194968948,-8152.06539646114,0.461011350775204,n/a,1.482203819802,0.219946605644546,0.219946605644546,0.280053394355454,0.280053394355454,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
HKY+I,22,16520.4922114508,16355.9846674089,-8155.95366938106,0.461738359012153,n/a,1.50247319442835,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.04,0.05,0.17,0.05,0.17,0.06,0.05,0.12,0.06,0.15,0.04,0.05
K2+I,19,16531.2286030648,16389.1451816938,-8175.54356105318,0.459840513261009,n/a,1.44692154935341,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G,18,16755.2772690874,16620.6691683429,-8292.30845935287,n/a,0.446470361176462,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,16756.5885388971,16614.5051175262,-8288.22352896935,0.303458421799504,1.09189872789711,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,16828.2173690107,16693.6092682662,-8328.77850931451,0.457096313508817,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,17230.8302181099,17066.322674068,-8511.12267271062,n/a,n/a,1.28724010944252,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.04,0.06,0.12,0.05,0.21,0.06,0.05,0.15,0.06,0.1,0.04,0.06
GTR,25,17244.9662674806,17058.0373610562,-8503.96900153085,n/a,n/a,1.14001974388889,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.04,0.06,0.12,0.05,0.19,0.05,0.05,0.13,0.08,0.1,0.03,0.08
T92,19,17257.802254066,17115.7188326951,-8538.83038655382,n/a,n/a,1.27878777230009,0.219946605644546,0.219946605644546,0.280053394355454,0.280053394355454,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
K2,18,17271.7707268294,17137.1626260849,-8550.55518822388,n/a,n/a,1.27339409615458,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
HKY,21,17292.8610881296,17135.8279450397,-8546.87867300887,n/a,n/a,1.27615640521809,0.245842868039664,0.194050343249428,0.275438596491228,0.28466819221968,0.04,0.06,0.16,0.05,0.16,0.06,0.05,0.11,0.06,0.14,0.04,0.06
JC,17,17540.3929920286,17413.2605183282,-8689.60688611186,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
