Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,27387.1860777383,27191.4095750879,-13571.6815362361,0.443857803284984,0.840185574975782,2.43606348203001,0.238598528842431,0.202555168408827,0.265234223770809,0.293612078977933,0.03,0.04,0.1,0.03,0.31,0.04,0.03,0.24,0.04,0.08,0.03,0.04
GTR+G+I,27,27403.4588877147,27183.2166068988,-13564.5790033951,0.439079481180939,0.824032555004605,2.43654759912209,0.238598528842431,0.202555168408827,0.265234223770809,0.293612078977933,0.02,0.04,0.1,0.03,0.31,0.03,0.03,0.24,0.05,0.08,0.02,0.05
TN93+G,23,27416.1594087807,27228.5384761493,-13591.2478477003,n/a,0.25086919090718,2.53087009718644,0.238598528842431,0.202555168408827,0.265234223770809,0.293612078977933,0.03,0.04,0.09,0.03,0.32,0.04,0.03,0.24,0.04,0.08,0.03,0.04
GTR+G,26,27431.5980463753,27219.5108696146,-13583.7282286685,n/a,0.254200894613871,2.48717188265295,0.238598528842431,0.202555168408827,0.265234223770809,0.293612078977933,0.02,0.04,0.09,0.02,0.31,0.03,0.03,0.24,0.05,0.08,0.02,0.05
T92+G+I,21,27492.9519911152,27321.6426643591,-13639.8034307536,0.492136127465567,1.15170168888027,2.11677917633844,0.220576848625629,0.220576848625629,0.279423151374371,0.279423151374371,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.15,0.04,0.15,0.04,0.04
T92+G,20,27515.3245113273,27352.1712203915,-13656.0693368028,n/a,0.254127940042576,2.10718788646948,0.220576848625629,0.220576848625629,0.279423151374371,0.279423151374371,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.15,0.04,0.15,0.04,0.04
GTR+I,26,27542.7314677692,27330.6442910085,-13639.2949393654,0.574133632651421,n/a,1.88088236829119,0.238598528842431,0.202555168408827,0.265234223770809,0.293612078977933,0.03,0.04,0.12,0.03,0.25,0.05,0.04,0.19,0.06,0.1,0.03,0.05
TN93+I,23,27543.0371266304,27355.416193999,-13654.6867066252,0.570224777847232,n/a,1.63027775197184,0.238598528842431,0.202555168408827,0.265234223770809,0.293612078977933,0.04,0.05,0.1,0.04,0.26,0.05,0.04,0.2,0.05,0.08,0.04,0.05
HKY+G+I,23,27561.4839820039,27373.8630493725,-13663.9101343119,0.494398998690608,1.1662312685655,2.17085954654067,0.238598528842431,0.202555168408827,0.265234223770809,0.293612078977933,0.03,0.04,0.2,0.04,0.18,0.05,0.04,0.14,0.05,0.16,0.03,0.04
HKY+G,22,27583.9035776293,27404.4383703021,-13680.1995780677,n/a,0.252927113551504,2.16494994565577,0.238598528842431,0.202555168408827,0.265234223770809,0.293612078977933,0.03,0.04,0.2,0.04,0.18,0.05,0.04,0.14,0.05,0.16,0.03,0.04
K2+G+I,20,27589.7908254379,27426.6375345021,-13693.3024938581,0.491283583477731,1.21209614176393,2.01155587925058,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,27602.9625539444,27439.8092630086,-13699.8883581113,0.583140236352953,n/a,1.83889477187299,0.220576848625629,0.220576848625629,0.279423151374371,0.279423151374371,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
K2+G,19,27606.5381986851,27451.5410988005,-13706.7558264247,n/a,0.260059453609841,2.0120415491676,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+I,22,27670.1879450196,27490.7227376923,-13723.3417617628,0.58341061970778,n/a,1.87588529321507,0.238598528842431,0.202555168408827,0.265234223770809,0.293612078977933,0.04,0.05,0.19,0.04,0.17,0.05,0.04,0.13,0.05,0.16,0.04,0.05
K2+I,19,27694.4653108667,27539.4682109822,-13750.7193825155,0.581920343481614,n/a,1.77872463906554,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
JC+G+I,19,28326.6716232744,28171.6745233899,-14066.8225387193,0.516338732694657,1.91104191062696,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,28345.9996972477,28199.1589436274,-14081.566221649,n/a,0.28252788228319,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,28389.6488086843,28242.808055064,-14103.3907773674,0.578608882748299,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
