Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,23817.5736993613,23609.0094967803,-11777.4596194503,0.138932019378673,0.821377542328723,1.34962626751109,0.219904648390942,0.210965435041716,0.280870083432658,0.288259833134684,0.04,0.08,0.13,0.04,0.21,0.02,0.06,0.16,0.08,0.1,0.02,0.08
GTR+G,26,23830.1930239971,23629.3503124021,-11788.6332532583,n/a,0.561690947745109,1.26869265292035,0.219904648390942,0.210965435041716,0.280870083432658,0.288259833134684,0.02,0.08,0.13,0.02,0.2,0.06,0.06,0.15,0.08,0.1,0.04,0.07
TN93+G,23,23856.2775596372,23678.6007579433,-11816.2674355484,n/a,0.512173996329067,1.56446173853399,0.219904648390942,0.210965435041716,0.280870083432658,0.288259833134684,0.04,0.05,0.12,0.04,0.23,0.06,0.04,0.18,0.06,0.09,0.04,0.05
TN93+G+I,24,23859.6208416786,23674.2218305699,-11813.075105079,0.16823160711644,0.841070535873579,1.56539272685261,0.219904648390942,0.210965435041716,0.280870083432658,0.288259833134684,0.04,0.05,0.12,0.04,0.23,0.06,0.04,0.18,0.06,0.09,0.04,0.05
T92+G,20,23881.1312929664,23726.6225556884,-11843.286216683,n/a,0.522434254664233,1.48108418040874,0.215435041716329,0.215435041716329,0.284564958283671,0.284564958283671,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
T92+G+I,21,23886.631709362,23724.4000446261,-11841.1724533908,0.149093232277028,0.796002253294308,1.48306078998558,0.215435041716329,0.215435041716329,0.284564958283671,0.284564958283671,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
HKY+G,22,23907.4725872569,23737.5182343681,-11846.7289208482,n/a,0.522608838844618,1.48371826332253,0.219904648390942,0.210965435041716,0.280870083432658,0.288259833134684,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
HKY+G+I,23,23912.9391617187,23735.2623600247,-11844.5982365891,0.149627101836278,0.797924233976939,1.48548987458519,0.219904648390942,0.210965435041716,0.280870083432658,0.288259833134684,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
GTR+I,26,24024.7436546432,23823.9009430481,-11885.9085685813,0.320781268435933,n/a,1.16650393279042,0.219904648390942,0.210965435041716,0.280870083432658,0.288259833134684,0.05,0.08,0.13,0.05,0.19,0.03,0.06,0.14,0.09,0.1,0.02,0.08
K2+G,19,24030.6540708468,23883.8685002884,-11922.9115771132,n/a,0.551722568980629,1.407032686325,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G+I,20,24036.9404105859,23882.4316733078,-11921.1907754927,0.141529799575888,0.826742721386268,1.40816767179088,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+I,23,24049.2869722995,23871.6101706055,-11912.7721418795,0.323834636615198,n/a,1.34849771316065,0.219904648390942,0.210965435041716,0.280870083432658,0.288259833134684,0.04,0.06,0.12,0.05,0.21,0.06,0.05,0.16,0.06,0.09,0.04,0.06
