Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,9327.98384974344,9182.73158790328,-4570.30401272671,0.455499039964372,1.68258578978886,1.99634002355425,0.192866666666667,0.192866666666667,0.307133333333333,0.307133333333333,0.03,0.05,0.21,0.03,0.21,0.05,0.03,0.13,0.05,0.13,0.03,0.05
TN93+G+I,24,9338.17703099613,9172.19376692461,-4562.01661590377,0.434293064391612,1.36255107427603,2.10802689344403,0.186133333333333,0.1996,0.266133333333333,0.348133333333333,0.03,0.04,0.17,0.03,0.25,0.05,0.03,0.19,0.05,0.09,0.03,0.04
T92+G,20,9340.04729318208,9201.70644167214,-4580.7970635958,n/a,0.307051957662501,2.17754305958153,0.192866666666667,0.192866666666667,0.307133333333333,0.307133333333333,0.03,0.05,0.21,0.03,0.21,0.05,0.03,0.13,0.05,0.13,0.03,0.05
TN93+G,23,9343.96881753817,9184.89534920128,-4569.37383832456,n/a,0.297850868541197,2.35158486158468,0.186133333333333,0.1996,0.266133333333333,0.348133333333333,0.03,0.04,0.16,0.03,0.27,0.05,0.03,0.2,0.05,0.08,0.03,0.04
HKY+G+I,23,9348.12404681843,9189.05057848154,-4571.45145296469,0.443252907124739,1.43808784794789,2.06496087729689,0.186133333333333,0.1996,0.266133333333333,0.348133333333333,0.03,0.04,0.24,0.03,0.18,0.05,0.03,0.14,0.05,0.13,0.03,0.04
T92+I,20,9350.81962836378,9212.47877685384,-4586.18323118665,0.509828391289514,n/a,1.67860066689334,0.192866666666667,0.192866666666667,0.307133333333333,0.307133333333333,0.03,0.06,0.2,0.03,0.2,0.06,0.03,0.12,0.06,0.12,0.03,0.06
HKY+G,22,9357.06506915204,9204.90193496427,-4580.38329328125,n/a,0.302978615980074,2.24012237453277,0.186133333333333,0.1996,0.266133333333333,0.348133333333333,0.03,0.04,0.24,0.03,0.19,0.05,0.03,0.14,0.05,0.13,0.03,0.04
GTR+G+I,27,9358.66815583497,9171.9587372082,-4558.87819087391,0.434498914389373,1.41851701573756,2.06553168058059,0.186133333333333,0.1996,0.266133333333333,0.348133333333333,0.02,0.05,0.17,0.02,0.25,0.04,0.03,0.19,0.07,0.09,0.02,0.05
GTR+G,26,9364.96101577099,9185.15977633824,-4566.48594999168,n/a,0.306909395126766,2.26810984894577,0.186133333333333,0.1996,0.266133333333333,0.348133333333333,0.02,0.05,0.16,0.02,0.27,0.04,0.03,0.2,0.06,0.09,0.02,0.05
TN93+I,23,9369.43440056145,9210.36093222455,-4582.10662983619,0.50568842007533,n/a,1.68306286850223,0.186133333333333,0.1996,0.266133333333333,0.348133333333333,0.04,0.05,0.17,0.03,0.21,0.06,0.03,0.16,0.06,0.09,0.04,0.05
HKY+I,22,9377.68310751657,9225.5199733288,-4590.69231246352,0.508601478676134,n/a,1.68334293353889,0.186133333333333,0.1996,0.266133333333333,0.348133333333333,0.04,0.05,0.22,0.03,0.17,0.06,0.03,0.13,0.06,0.12,0.04,0.05
GTR+I,26,9385.53214217893,9205.73090274617,-4576.77151319565,0.50610940340898,n/a,1.70210817100705,0.186133333333333,0.1996,0.266133333333333,0.348133333333333,0.02,0.05,0.18,0.02,0.22,0.06,0.03,0.16,0.08,0.09,0.03,0.06
