Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,6400.04765301261,6268.43302796137,-3114.13799463128,n/a,0.357298170669389,2.02902964407148,0.215270018621974,0.215270018621974,0.284729981378026,0.284729981378026,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+G+I,21,6401.26900885972,6263.08153679127,-3110.45438096108,0.383986191832669,1.16561159566966,1.99784739107063,0.215270018621974,0.215270018621974,0.284729981378026,0.284729981378026,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G,22,6401.31916520111,6256.55960008446,-3106.18516753802,n/a,0.366896019101961,1.99254747661925,0.169832402234637,0.260707635009311,0.253631284916201,0.315828677839851,0.04,0.04,0.21,0.03,0.17,0.05,0.03,0.18,0.05,0.11,0.04,0.04
HKY+G+I,23,6402.57004767052,6251.2391438978,-3102.51631717898,0.367383439709072,1.08876372741695,1.96794288270774,0.169832402234637,0.260707635009311,0.253631284916201,0.315828677839851,0.04,0.04,0.21,0.03,0.17,0.05,0.03,0.18,0.05,0.11,0.04,0.04
TN93+G,23,6405.35971251542,6254.0288087427,-3103.91114960143,n/a,0.368592840522389,2.024230099521,0.169832402234637,0.260707635009311,0.253631284916201,0.315828677839851,0.04,0.04,0.17,0.03,0.2,0.05,0.03,0.21,0.05,0.09,0.04,0.04
TN93+G+I,24,6406.10375131292,6248.20226369966,-3099.98887740643,0.368647856019941,1.11207376756608,1.99434857801797,0.169832402234637,0.260707635009311,0.253631284916201,0.315828677839851,0.04,0.04,0.17,0.03,0.2,0.05,0.03,0.21,0.05,0.09,0.04,0.04
GTR+G+I,27,6411.70594436741,6234.09723836473,-3089.90709915241,0.347848499420719,1.07932738438069,1.88446154578753,0.169832402234637,0.260707635009311,0.253631284916201,0.315828677839851,0.04,0.05,0.18,0.02,0.19,0.02,0.04,0.2,0.08,0.09,0.02,0.07
T92+I,20,6419.59266374268,6287.97803869144,-3123.91049999631,0.492948155425585,n/a,1.7598436006065,0.215270018621974,0.215270018621974,0.284729981378026,0.284729981378026,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+G,26,6421.59193569484,6250.55154654239,-3099.14438640988,n/a,0.405067908531899,1.57498579748104,0.169832402234637,0.260707635009311,0.253631284916201,0.315828677839851,0.04,0.06,0.19,0.02,0.16,0.05,0.04,0.17,0.08,0.1,0.04,0.06
HKY+I,22,6423.61715982022,6278.85759470357,-3117.33416484758,0.487909724935473,n/a,1.7181769279357,0.169832402234637,0.260707635009311,0.253631284916201,0.315828677839851,0.05,0.05,0.2,0.03,0.16,0.06,0.03,0.17,0.06,0.11,0.05,0.05
TN93+I,23,6426.52166567404,6275.19076190132,-3114.49212618074,0.48586439934154,n/a,1.72706244686826,0.169832402234637,0.260707635009311,0.253631284916201,0.315828677839851,0.05,0.05,0.17,0.03,0.19,0.06,0.03,0.19,0.06,0.09,0.05,0.05
GTR+I,26,6431.96677755876,6260.92638840631,-3104.33180734184,0.478526223004027,n/a,1.79974615928573,0.169832402234637,0.260707635009311,0.253631284916201,0.315828677839851,0.02,0.06,0.17,0.01,0.19,0.04,0.04,0.2,0.08,0.09,0.03,0.07
K2+G,19,6436.55173701145,6311.51071252366,-3136.68432822445,n/a,0.386532073439117,1.84013653096403,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G+I,20,6438.71580891379,6307.10118386256,-3133.47207258187,0.374179604926894,1.23966889553174,1.81492674441967,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+I,19,6454.87092494569,6329.8299004579,-3145.84392219157,0.487670880496687,n/a,1.63676732573401,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
JC+G,18,6579.51788091483,6461.05121011425,-3212.46169176989,n/a,0.425372484839759,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,6580.96301763596,6455.92199314817,-3208.8899685367,0.39779359790833,1.77553062799204,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,6589.11418645117,6470.64751565059,-3217.25984453806,0.483483656355557,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,6700.58679554319,6536.11547932867,-3242.93610792781,n/a,n/a,1.42612310562843,0.169832402234637,0.260707635009311,0.253631284916201,0.315828677839851,0.02,0.07,0.15,0.01,0.18,0.04,0.05,0.18,0.11,0.08,0.03,0.09
