Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G,23,5556.08436241615,5410.13342354256,-2681.93640015655,n/a,0.295909714770645,2.85411096996522,0.267136150234742,0.202816901408451,0.256338028169014,0.273708920187793,0.03,0.03,0.08,0.03,0.33,0.03,0.03,0.26,0.03,0.08,0.03,0.03
TN93+G+I,24,5556.59927767057,5404.31404413888,-2678.01534556413,0.38545842241606,1.02458663051736,2.58376256536814,0.267136150234742,0.202816901408451,0.256338028169014,0.273708920187793,0.03,0.03,0.08,0.04,0.32,0.04,0.04,0.25,0.04,0.08,0.03,0.03
T92+G,20,5564.23774564027,5437.29541679838,-2698.5486284275,n/a,0.324770707299764,2.14667471616462,0.234976525821596,0.234976525821596,0.265023474178404,0.265023474178404,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+G+I,21,5567.78946613495,5434.50998028182,-2696.14597645521,0.379239169582797,1.03306047585997,2.08282193322251,0.234976525821596,0.234976525821596,0.265023474178404,0.265023474178404,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G,19,5569.61889877917,5449.01467971618,-2705.41771721658,n/a,0.3307945229474,2.09243990044471,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
GTR+G+I,27,5571.5732282359,5400.29084625859,-2672.9667841879,0.394687915825696,1.16368507042382,2.51146393431238,0.267136150234742,0.202816901408451,0.256338028169014,0.273708920187793,0.01,0.05,0.08,0.01,0.32,0.04,0.05,0.25,0.05,0.08,0.03,0.04
GTR+G,26,5572.22669838366,5407.27574262262,-2677.4720314814,n/a,0.310783852093545,2.7047897434095,0.267136150234742,0.202816901408451,0.256338028169014,0.273708920187793,0.01,0.04,0.08,0.01,0.33,0.03,0.05,0.26,0.05,0.08,0.03,0.04
K2+G+I,20,5573.3501631628,5446.40783432091,-2703.10483718876,0.380652774412851,1.07509101463323,2.03033753860984,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+I,23,5581.96460208649,5436.0136632129,-2694.87651999172,0.480753969904025,n/a,1.87583734398099,0.267136150234742,0.202816901408451,0.256338028169014,0.273708920187793,0.03,0.04,0.1,0.05,0.26,0.05,0.05,0.2,0.05,0.1,0.03,0.04
HKY+G,22,5589.65068669642,5450.0349972743,-2702.89807451631,n/a,0.320978833340933,2.21641287701226,0.267136150234742,0.202816901408451,0.256338028169014,0.273708920187793,0.03,0.04,0.19,0.04,0.18,0.04,0.04,0.14,0.04,0.18,0.03,0.04
T92+I,20,5592.60413837649,5465.66180953461,-2712.73182479561,0.487174699354202,n/a,1.73219207346361,0.234976525821596,0.234976525821596,0.265023474178404,0.265023474178404,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
HKY+G+I,23,5593.02627840567,5447.07533953207,-2700.4073581513,0.381632679177172,1.02912976300337,2.14579826247522,0.267136150234742,0.202816901408451,0.256338028169014,0.273708920187793,0.03,0.04,0.19,0.04,0.17,0.04,0.04,0.14,0.04,0.18,0.03,0.04
GTR+I,26,5593.82046076747,5428.86950500644,-2688.26891267331,0.47935407083696,n/a,1.89841760102514,0.267136150234742,0.202816901408451,0.256338028169014,0.273708920187793,0.01,0.05,0.1,0.01,0.26,0.06,0.05,0.21,0.06,0.1,0.04,0.05
K2+I,19,5596.79227277236,5476.18805370937,-2719.00440421318,0.486359482675885,n/a,1.70354368603913,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
HKY+I,22,5617.82974484601,5478.2140554239,-2716.98760359111,0.487753106857908,n/a,1.75630241739394,0.267136150234742,0.202816901408451,0.256338028169014,0.273708920187793,0.04,0.05,0.17,0.05,0.16,0.05,0.05,0.13,0.05,0.17,0.04,0.05
JC+G,18,5711.10907691945,5596.84391972905,-2780.34131850636,n/a,0.376431221365846,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,5713.00672946499,5592.402510402,-2777.11163255949,0.408567372886444,1.65620741416157,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
