Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,19776.7807927841,19628.5347698366,-9794.23312437505,n/a,0.658078464981493,1.38888141038127,0.207899022801303,0.207899022801303,0.292100977198697,0.292100977198697,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
T92+G+I,21,19779.7304229386,19624.075531047,-9791.00007585143,0.148049630223324,1.11009654169026,1.36304354441574,0.207899022801303,0.207899022801303,0.292100977198697,0.292100977198697,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
TN93+G,23,19791.4277115022,19620.956064192,-9787.43299293152,n/a,0.654434198271612,1.41613972875712,0.202687296416938,0.213110749185668,0.28542345276873,0.298778501628664,0.04,0.06,0.14,0.04,0.2,0.06,0.04,0.15,0.06,0.1,0.04,0.06
TN93+G+I,24,19792.8918588837,19615.0123252596,-9783.45720302146,0.157261429264224,1.15755741233613,1.39039922665551,0.202687296416938,0.213110749185668,0.28542345276873,0.298778501628664,0.04,0.06,0.14,0.04,0.2,0.06,0.04,0.15,0.06,0.09,0.04,0.06
HKY+G,22,19798.8857710398,19635.8223376672,-9795.86988630119,n/a,0.660104132079925,1.3854547483405,0.202687296416938,0.213110749185668,0.28542345276873,0.298778501628664,0.04,0.06,0.18,0.04,0.17,0.06,0.04,0.13,0.06,0.12,0.04,0.06
GTR+G,26,19801.6822722693,19608.9879492085,-9778.43668251251,n/a,0.671125676612644,1.39478254976213,0.202687296416938,0.213110749185668,0.28542345276873,0.298778501628664,0.03,0.08,0.14,0.03,0.2,0.05,0.05,0.15,0.07,0.1,0.03,0.07
HKY+G+I,23,19802.2824383949,19631.8107910847,-9792.86035637787,0.144143100522377,1.09346510013842,1.3603684992492,0.202687296416938,0.213110749185668,0.28542345276873,0.298778501628664,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
GTR+G+I,27,19803.8347190701,19603.7334930472,-9774.80504231206,0.153165728297991,1.16899335339495,1.37304350302852,0.202687296416938,0.213110749185668,0.28542345276873,0.298778501628664,0.03,0.07,0.14,0.03,0.2,0.05,0.05,0.15,0.07,0.1,0.04,0.07
T92+I,20,19903.7528354103,19755.5068124628,-9857.71914568811,0.282101226665059,n/a,1.18470299401594,0.207899022801303,0.207899022801303,0.292100977198697,0.292100977198697,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.11,0.07,0.11,0.05,0.07
K2+G+I,20,19906.5890681504,19758.3430452029,-9859.13726205819,0.167895669929951,1.34954716227753,1.27039947378588,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
