Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,8777.89469177462,8651.3136709836,-4306.59131825042,n/a,0.570580954032529,1.57461054771567,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92+G,20,8785.96107834436,8652.72482009063,-4306.28998376492,n/a,0.570232664105037,1.57519211163586,0.24914089347079,0.24914089347079,0.25085910652921,0.25085910652921,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G+I,20,8786.56373054065,8653.32747228693,-4306.59130986307,0,0.570278622557599,1.57510171313296,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+G,23,8788.53057394516,8635.33277269895,-4294.57114825424,n/a,0.582153294083259,1.60848353869609,0.298281786941581,0.2,0.223539518900344,0.278178694158076,0.04,0.04,0.11,0.06,0.2,0.05,0.06,0.18,0.05,0.12,0.04,0.04
T92+G+I,21,8794.63053004777,8654.73972899091,-4306.29018184627,0.00001,0.569669155740968,1.57616022305568,0.24914089347079,0.24914089347079,0.25085910652921,0.25085910652921,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+G+I,24,8797.1997671231,8637.3495092104,-4294.57121707284,0.00001,0.581656635677545,1.60939672407461,0.298281786941581,0.2,0.223539518900344,0.278178694158076,0.04,0.04,0.11,0.06,0.2,0.05,0.06,0.18,0.05,0.12,0.04,0.04
HKY+G,22,8805.32642884498,8658.78178000404,-4307.30360347451,n/a,0.578309062729373,1.60063346377327,0.298281786941581,0.2,0.223539518900344,0.278178694158076,0.04,0.04,0.17,0.06,0.14,0.05,0.06,0.12,0.05,0.18,0.04,0.04
GTR+G,26,8806.21728891103,8633.06420632291,-4290.41092242608,n/a,0.580223056597509,1.60003144817974,0.298281786941581,0.2,0.223539518900344,0.278178694158076,0.03,0.05,0.12,0.04,0.2,0.04,0.07,0.18,0.07,0.12,0.03,0.05
HKY+G+I,23,8813.99549814684,8660.79769690063,-4307.30361035508,0,0.577922589245534,1.60129212544868,0.298281786941581,0.2,0.223539518900344,0.278178694158076,0.04,0.04,0.17,0.06,0.14,0.05,0.06,0.12,0.05,0.18,0.04,0.04
GTR+G+I,27,8814.88652070431,8635.08307082848,-4290.41101055236,0.00001,0.579746731162071,1.60094830244682,0.298281786941581,0.2,0.223539518900344,0.278178694158076,0.03,0.05,0.12,0.04,0.2,0.04,0.07,0.18,0.07,0.12,0.03,0.05
TN93+I,23,8886.14911783188,8732.95131658567,-4343.3804201976,0.260756143318808,n/a,1.3464875987329,0.298281786941581,0.2,0.223539518900344,0.278178694158076,0.04,0.05,0.11,0.06,0.18,0.06,0.06,0.17,0.06,0.12,0.04,0.05
K2+I,19,8891.50132782767,8764.92030703665,-4363.39463627695,0.262809788224608,n/a,1.30563048163577,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
