Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,14764.6312028052,14584.9562633033,-7268.4326943173,0.420003242798446,0.980565373553254,2.44922562097966,0.236054421768707,0.219879062736206,0.260846560846561,0.283219954648526,0.03,0.04,0.12,0.03,0.27,0.04,0.03,0.23,0.04,0.1,0.03,0.04
GTR+G+I,27,14770.7143308871,14568.5923180469,-7257.23889497257,0.414840661866993,0.994786084612215,2.43807379846852,0.236054421768707,0.219879062736206,0.260846560846561,0.283219954648526,0.02,0.04,0.12,0.02,0.27,0.03,0.03,0.23,0.06,0.1,0.02,0.06
TN93+G,23,14771.9042867746,14599.7123132255,-7276.81435743057,n/a,0.290309266083893,2.52222671444377,0.236054421768707,0.219879062736206,0.260846560846561,0.283219954648526,0.03,0.04,0.12,0.03,0.27,0.04,0.03,0.23,0.04,0.1,0.03,0.04
GTR+G,26,14775.759268826,14581.1193096095,-7264.50648507058,n/a,0.298139958829587,2.48890973599847,0.236054421768707,0.219879062736206,0.260846560846561,0.283219954648526,0.02,0.04,0.12,0.02,0.27,0.03,0.03,0.23,0.06,0.1,0.02,0.06
T92+G+I,21,14777.0403139974,14619.8151841996,-7288.87261329905,0.457353787756911,1.24909987193561,2.30238960726247,0.227966742252457,0.227966742252457,0.272033257747543,0.272033257747543,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
T92+G,20,14785.1448603398,14635.4036082024,-7297.67000759881,n/a,0.290608536293738,2.33731620355515,0.227966742252457,0.227966742252457,0.272033257747543,0.272033257747543,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
HKY+G+I,23,14807.8745123592,14635.6825388101,-7294.79947022286,0.457490985547907,1.24364866174144,2.33424125575174,0.236054421768707,0.219879062736206,0.260846560846561,0.283219954648526,0.03,0.04,0.2,0.04,0.18,0.04,0.04,0.15,0.04,0.17,0.03,0.04
HKY+G,22,14815.9902179828,14651.281514358,-7303.60244416318,n/a,0.289723614734048,2.37006827169113,0.236054421768707,0.219879062736206,0.260846560846561,0.283219954648526,0.03,0.04,0.2,0.03,0.18,0.04,0.03,0.15,0.04,0.17,0.03,0.04
K2+G+I,20,14816.0043724971,14666.2631203597,-7313.09976367745,0.456540222059292,1.32343375970761,2.19470378073847,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G,19,14822.9329867132,14680.6759160008,-7321.30919191408,n/a,0.300433599649372,2.22924663240787,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,14826.48619797,14676.7449458326,-7318.34067641389,0.545935366988803,n/a,2.01054810357206,0.227966742252457,0.227966742252457,0.272033257747543,0.272033257747543,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.15,0.04,0.15,0.04,0.04
TN93+I,23,14826.5575447098,14654.3655711606,-7304.14098639813,0.540282360695676,n/a,2.00523616610453,0.236054421768707,0.219879062736206,0.260846560846561,0.283219954648526,0.04,0.04,0.14,0.04,0.23,0.05,0.04,0.19,0.05,0.11,0.04,0.04
