Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,13007.1993119724,12855.9381418419,-6406.92262942516,0.345785415670968,0.896038114522301,1.79626058922738,0.210732196589769,0.210732196589769,0.289267803410231,0.289267803410231,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+G,20,13010.9065100221,12866.844223359,-6413.3798963815,n/a,0.33507571972971,1.83072338216333,0.210732196589769,0.210732196589769,0.289267803410231,0.289267803410231,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+G+I,27,13019.1709622589,12824.7249760351,-6385.28644697954,0.34859679468052,0.952214804366689,1.80265882282515,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.01,0.07,0.14,0.01,0.23,0.04,0.05,0.18,0.07,0.1,0.03,0.06
TN93+G+I,24,13022.0128620134,12849.1574649525,-6400.51840065121,0.345234794714595,0.892945569432561,1.8581626341658,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.04,0.05,0.14,0.04,0.24,0.05,0.04,0.18,0.05,0.1,0.04,0.05
GTR+G,26,13022.7209608603,12835.4714332912,-6391.66511421171,n/a,0.345991723256352,1.81809509591323,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.01,0.07,0.14,0.01,0.24,0.04,0.05,0.18,0.07,0.1,0.03,0.06
TN93+G,23,13026.324767499,12860.6670420477,-6407.27802132549,n/a,0.334042478289104,1.89155076900719,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.04,0.05,0.14,0.04,0.24,0.05,0.04,0.18,0.05,0.1,0.04,0.05
HKY+G+I,23,13032.0406761289,12866.3829506777,-6410.13597564046,0.343576898720784,0.885234651631702,1.800023577905,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.04,0.05,0.19,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G,22,13035.4955050991,12877.0358553319,-6416.46705805703,n/a,0.335077039610003,1.83444008650394,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.04,0.05,0.2,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+I,20,13093.4948538316,12949.4325671685,-6454.67406828622,0.473028026434586,n/a,1.48676535412285,0.210732196589769,0.210732196589769,0.289267803410231,0.289267803410231,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
K2+G+I,20,13100.9928794498,12956.9305927868,-6458.42308109536,0.355089741570991,1.03568584190087,1.63351031518654,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
GTR+I,26,13101.273120046,12914.0235924769,-6430.94119380457,0.471035666348836,n/a,1.52672625079112,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.01,0.07,0.15,0.01,0.21,0.05,0.05,0.16,0.07,0.1,0.04,0.07
K2+G,19,13104.7670358156,12967.904036329,-6464.91382720973,n/a,0.357520715659617,1.66250041092595,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
TN93+I,23,13110.1457268185,12944.4880013672,-6449.18850098523,0.471612603171729,n/a,1.50655512673748,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.04,0.05,0.14,0.04,0.21,0.06,0.04,0.16,0.06,0.1,0.04,0.05
HKY+I,22,13119.2774213127,12960.8177715455,-6458.35801616384,0.472846865462638,n/a,1.48400830288569,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.04,0.06,0.18,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
K2+I,19,13173.6199771143,13036.7569776277,-6499.34029785906,0.471592856212429,n/a,1.41095825357774,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G+I,19,13340.4136581028,13203.5506586162,-6582.73713835334,0.374359825003234,1.35713517982638,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,13344.9458694654,13215.2825607425,-6589.60691196608,n/a,0.389420806580305,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,13394.5150501159,13264.8517413931,-6614.39150229137,0.46918170850504,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,13868.3500746914,13688.2974102173,-6819.08333905877,n/a,n/a,1.21834707421351,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.02,0.08,0.14,0.02,0.18,0.05,0.06,0.14,0.09,0.1,0.04,0.08
T92,19,13890.6533004947,13753.790301008,-6857.85695954925,n/a,n/a,1.21092212118576,0.210732196589769,0.210732196589769,0.289267803410231,0.289267803410231,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
TN93,22,13907.2720639502,13748.812414183,-6852.3553374826,n/a,n/a,1.21368253180036,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.05,0.06,0.14,0.05,0.18,0.07,0.05,0.14,0.07,0.1,0.05,0.06
HKY,21,13914.2850370853,13763.0238669547,-6860.46549198159,n/a,n/a,1.21052415553381,0.208625877632899,0.21283851554664,0.27913741223671,0.299398194583751,0.05,0.06,0.17,0.05,0.15,0.07,0.05,0.12,0.07,0.12,0.05,0.06
K2,18,13930.3263714719,13800.6630627491,-6882.29716296936,n/a,n/a,1.19939466514353,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
JC,17,14120.8718507013,13998.4086362079,-6982.17357051552,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
