Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,28607.4527632399,28444.2764850881,-14201.1118847166,0.258104056220954,1.48744983686282,1.33032493276599,0.202165242165242,0.202165242165242,0.297834757834758,0.297834757834758,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
GTR+G+I,27,28621.0900930084,28411.3105353475,-14178.6121219141,0.235734829226024,1.2896282177696,1.332735511598,0.179316239316239,0.225014245014245,0.295270655270655,0.30039886039886,0.03,0.1,0.18,0.02,0.17,0.05,0.06,0.13,0.07,0.1,0.03,0.07
HKY+G+I,23,28636.3530456227,28457.6414254841,-14205.7892166791,0.253934705428571,1.44552742005469,1.32617864370548,0.179316239316239,0.225014245014245,0.295270655270655,0.30039886039886,0.05,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.1,0.05,0.06
T92+G,20,28636.5825192029,28481.1742552137,-14220.5631673125,n/a,0.519848852711009,1.40999284861284,0.202165242165242,0.202165242165242,0.297834757834758,0.297834757834758,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
GTR+G,26,28638.2901418461,28436.2772251614,-14192.0985509474,n/a,0.528016450981793,1.38730582790324,0.179316239316239,0.225014245014245,0.295270655270655,0.30039886039886,0.02,0.1,0.18,0.02,0.17,0.04,0.06,0.13,0.07,0.11,0.03,0.07
TN93+G+I,24,28646.0888888295,28459.6099409452,-14205.770733668,0.254019476660554,1.44580325816812,1.32702922577249,0.179316239316239,0.225014245014245,0.295270655270655,0.30039886039886,0.05,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.1,0.05,0.06
HKY+G,22,28663.0484876761,28492.104424128,-14224.0233423202,n/a,0.52172081187401,1.40290181945046,0.179316239316239,0.225014245014245,0.295270655270655,0.30039886039886,0.05,0.06,0.18,0.04,0.18,0.06,0.04,0.13,0.06,0.11,0.05,0.06
TN93+G,23,28672.8154284976,28494.103808359,-14224.0204081165,n/a,0.521635050401187,1.40328467990768,0.179316239316239,0.225014245014245,0.295270655270655,0.30039886039886,0.05,0.06,0.18,0.04,0.18,0.06,0.04,0.13,0.06,0.11,0.05,0.06
T92+I,20,28767.7352754795,28612.3270114903,-14286.1395454508,0.331303387886271,n/a,1.14697659009351,0.202165242165242,0.202165242165242,0.297834757834758,0.297834757834758,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.11,0.07,0.11,0.05,0.07
GTR+I,26,28799.7946243322,28597.7817076475,-14272.8507921905,0.329376741097433,n/a,1.15550558087909,0.179316239316239,0.225014245014245,0.295270655270655,0.30039886039886,0.03,0.09,0.16,0.02,0.16,0.06,0.05,0.13,0.08,0.1,0.04,0.08
