Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,3773.69169146231,3652.03651348004,-1806.93343531145,n/a,0.196027508317729,3.14639397058229,0.25,0.25,0.25,0.25,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.19,0.03,0.19,0.03,0.03
K2+I,19,3778.69209976011,3657.03692177785,-1809.43363946035,0.662505822413588,n/a,2.89919212191388,0.25,0.25,0.25,0.25,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.19,0.03,0.19,0.03,0.03
T92+G,20,3781.82410131829,3653.77498966514,-1806.79372390156,n/a,0.1945260345985,3.16838162315919,0.240555555555556,0.240555555555556,0.259444444444444,0.259444444444444,0.03,0.03,0.2,0.03,0.2,0.03,0.03,0.18,0.03,0.18,0.03,0.03
K2+G+I,20,3782.10358507549,3654.05447342235,-1806.93346578016,0.00001,0.196039747061115,3.14686412077782,0.25,0.25,0.25,0.25,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.19,0.03,0.19,0.03,0.03
T92+I,20,3786.38454034708,3658.33542869393,-1809.07394341596,0.663123790959676,n/a,2.92001087673189,0.240555555555556,0.240555555555556,0.259444444444444,0.259444444444444,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.18,0.03,0.18,0.03,0.03
T92+G+I,21,3790.23594836353,3655.79380428962,-1806.7937310863,0,0.194534941512718,3.16892611481126,0.240555555555556,0.240555555555556,0.259444444444444,0.259444444444444,0.03,0.03,0.2,0.03,0.2,0.03,0.03,0.18,0.03,0.18,0.03,0.03
TN93+G,23,3793.00471695174,3645.77921420286,-1799.76628270465,n/a,0.207570633185496,3.33066896634265,0.288222222222222,0.192888888888889,0.238666666666667,0.280222222222222,0.02,0.03,0.12,0.03,0.3,0.03,0.03,0.24,0.03,0.12,0.02,0.03
TN93+G+I,24,3801.4165735787,3647.80074578507,-1799.76629468025,0.00001,0.207561946585264,3.33259976180016,0.288222222222222,0.192888888888889,0.238666666666667,0.280222222222222,0.02,0.03,0.12,0.03,0.3,0.03,0.03,0.24,0.03,0.12,0.02,0.03
TN93+I,23,3801.83468207725,3654.60917932838,-1804.18126526741,0.650174804165901,n/a,2.89525262813314,0.288222222222222,0.192888888888889,0.238666666666667,0.280222222222222,0.02,0.03,0.14,0.04,0.26,0.04,0.04,0.21,0.04,0.14,0.02,0.03
HKY+G,22,3806.03747500162,3665.20320036098,-1810.48857806747,n/a,0.189421082773939,3.39069839115896,0.288222222222222,0.192888888888889,0.238666666666667,0.280222222222222,0.02,0.03,0.21,0.03,0.18,0.03,0.03,0.15,0.03,0.22,0.02,0.03
HKY+I,22,3807.95495435552,3667.12067971488,-1811.44731774442,0.66662413848003,n/a,3.16871223022514,0.288222222222222,0.192888888888889,0.238666666666667,0.280222222222222,0.02,0.03,0.21,0.04,0.18,0.03,0.04,0.15,0.03,0.22,0.02,0.03
GTR+G,26,3811.76946435069,3645.37569808077,-1796.53090739049,n/a,0.208719449403981,3.21483645271261,0.288222222222222,0.192888888888889,0.238666666666667,0.280222222222222,0.02,0.02,0.12,0.03,0.29,0.06,0.03,0.23,0.02,0.12,0.04,0.02
HKY+G+I,23,3814.44939864572,3667.22389589684,-1810.48862355164,0.00001,0.189432209506608,3.39095296073567,0.288222222222222,0.192888888888889,0.238666666666667,0.280222222222222,0.02,0.03,0.21,0.03,0.18,0.03,0.03,0.15,0.03,0.22,0.02,0.03
GTR+I,26,3816.76791528193,3650.37414901201,-1799.03013285611,0.650153418318274,n/a,2.81072011200163,0.288222222222222,0.192888888888889,0.238666666666667,0.280222222222222,0.03,0.02,0.14,0.04,0.25,0.07,0.03,0.2,0.02,0.14,0.05,0.02
GTR+G+I,27,3820.1813836756,3647.40000518684,-1796.53095071506,0.00001,0.208724027208524,3.21627205644908,0.288222222222222,0.192888888888889,0.238666666666667,0.280222222222222,0.02,0.02,0.12,0.03,0.29,0.06,0.03,0.23,0.02,0.12,0.04,0.02
