Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,25770.1950810905,25553.5800059705,-12749.7564953175,0.415017503219668,1.43325870273764,2.21599424043476,0.2244798583444,0.193404161133245,0.277954847277556,0.304161133244799,0.01,0.05,0.11,0.02,0.3,0.03,0.04,0.21,0.06,0.08,0.02,0.06
TN93+G+I,24,25778.4485316584,25585.8954087344,-12768.9211145156,0.418659634382004,1.41946808162979,2.23322669477132,0.2244798583444,0.193404161133245,0.277954847277556,0.304161133244799,0.03,0.04,0.11,0.03,0.3,0.05,0.03,0.21,0.05,0.08,0.03,0.04
TN93+G,23,25803.8058354599,25619.273718601,-12786.6123977211,n/a,0.340245075606571,2.32311356797744,0.2244798583444,0.193404161133245,0.277954847277556,0.304161133244799,0.03,0.04,0.11,0.03,0.31,0.04,0.03,0.21,0.04,0.08,0.03,0.04
GTR+G,26,25824.8527135164,25616.2581114382,-12782.0979428352,n/a,0.361502099731719,1.95540269840301,0.2244798583444,0.193404161133245,0.277954847277556,0.304161133244799,0.03,0.04,0.12,0.04,0.27,0.03,0.03,0.19,0.07,0.09,0.02,0.06
T92+G+I,21,25863.4653472704,25694.9757753998,-12826.4674162359,0.42417665222888,1.4634973427707,2.02307059285332,0.208942009738822,0.208942009738822,0.291057990261178,0.291057990261178,0.03,0.05,0.2,0.03,0.2,0.05,0.03,0.14,0.05,0.14,0.03,0.05
TN93+I,23,25877.2707014705,25692.7385846116,-12823.3448307264,0.504870560908321,n/a,1.57709664357347,0.2244798583444,0.193404161133245,0.277954847277556,0.304161133244799,0.04,0.05,0.13,0.04,0.23,0.06,0.04,0.16,0.06,0.1,0.04,0.05
T92+G,20,25881.0125640496,25720.5445310548,-12840.2536559302,n/a,0.3480978440142,2.06260776467711,0.208942009738822,0.208942009738822,0.291057990261178,0.291057990261178,0.03,0.05,0.2,0.03,0.2,0.05,0.03,0.14,0.05,0.14,0.03,0.05
GTR+I,26,25884.1092836216,25675.5146815435,-12811.7262278878,0.504733440859768,n/a,1.70247252357141,0.2244798583444,0.193404161133245,0.277954847277556,0.304161133244799,0.04,0.04,0.13,0.04,0.25,0.04,0.03,0.17,0.07,0.1,0.02,0.06
HKY+G+I,23,25923.0439889095,25738.5118720506,-12846.2314744459,0.423660658446964,1.44630130345765,2.04977078531178,0.2244798583444,0.193404161133245,0.277954847277556,0.304161133244799,0.03,0.04,0.21,0.04,0.19,0.05,0.04,0.13,0.05,0.15,0.03,0.04
T92+I,20,25937.2389675984,25776.7709346036,-12868.3668577046,0.511033544065271,n/a,1.82058965852129,0.208942009738822,0.208942009738822,0.291057990261178,0.291057990261178,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G,22,25940.2411564031,25763.7302232366,-12859.8426894975,n/a,0.346489031289844,2.09345354006184,0.2244798583444,0.193404161133245,0.277954847277556,0.304161133244799,0.03,0.04,0.21,0.04,0.19,0.05,0.04,0.13,0.05,0.15,0.03,0.04
HKY+I,22,25997.7310060572,25821.2200728906,-12888.5876143245,0.511194264840042,n/a,1.83124419855399,0.2244798583444,0.193404161133245,0.277954847277556,0.304161133244799,0.03,0.05,0.2,0.04,0.18,0.05,0.04,0.13,0.05,0.15,0.03,0.05
K2+G+I,20,26035.4515007398,25874.9834677451,-12917.4731242753,0.418308759058503,1.55697403546586,1.86789699960807,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
