Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,17963.8994790393,17758.3195715669,-8852.10939250254,0.390183716223016,1.23740129033288,2.39588815906137,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.02,0.05,0.12,0.02,0.29,0.02,0.04,0.22,0.07,0.09,0.01,0.06
TN93+G+I,24,17973.8162217439,17791.0689115002,-8871.49446907901,0.421329097379113,1.62497846898998,2.34648901052458,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.03,0.04,0.12,0.03,0.28,0.04,0.03,0.21,0.04,0.09,0.03,0.04
GTR+G,26,17976.4189782466,17778.4496689789,-8863.17804384759,n/a,0.349044191960263,2.47412465120705,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.02,0.05,0.12,0.02,0.29,0.01,0.04,0.22,0.07,0.09,0.01,0.06
TN93+G,23,17995.4476378364,17820.311728305,-8887.1190788666,n/a,0.34854817075161,2.49006328937922,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.03,0.04,0.12,0.03,0.29,0.04,0.03,0.22,0.04,0.09,0.03,0.04
T92+G+I,21,18003.623385252,17843.7110792785,-8900.82475605714,0.42557102880286,1.59285451050172,2.21086678707532,0.214005322687957,0.214005322687957,0.285994677312043,0.285994677312043,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
T92+G,20,18018.3629242011,17866.0628209663,-8913.0034272731,n/a,0.348673996059693,2.29183326700193,0.214005322687957,0.214005322687957,0.285994677312043,0.285994677312043,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
TN93+I,23,18021.6927053753,17846.5567958439,-8900.24161263607,0.491544719322986,n/a,2.01482003485706,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.03,0.04,0.13,0.04,0.25,0.05,0.04,0.19,0.05,0.1,0.03,0.04
GTR+I,26,18025.4026269587,17827.433317691,-8887.66986820363,0.490779489321622,n/a,2.04036082793604,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.02,0.05,0.13,0.02,0.26,0.03,0.04,0.19,0.07,0.1,0.02,0.06
HKY+G+I,23,18043.5567392704,17868.420829739,-8911.17362958361,0.423766808525921,1.55898661433062,2.23864311676139,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.03,0.04,0.21,0.03,0.19,0.05,0.03,0.14,0.05,0.15,0.03,0.04
T92+I,20,18052.5951475895,17900.2950443547,-8930.11953896727,0.498611242783954,n/a,1.96746910217457,0.214005322687957,0.214005322687957,0.285994677312043,0.285994677312043,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G,22,18057.5632996442,17890.0390582207,-8922.9858115119,n/a,0.347929513269331,2.32189005101722,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.03,0.04,0.21,0.03,0.19,0.04,0.03,0.15,0.04,0.16,0.03,0.04
K2+G+I,20,18093.3950861004,17941.0949828656,-8950.51950822275,0.424889481148656,1.70834151479573,2.08687716999439,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+I,22,18094.2137646033,17926.6895231797,-8941.31104399141,0.498574291367103,n/a,1.97946666391231,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.03,0.05,0.2,0.04,0.18,0.05,0.04,0.14,0.05,0.15,0.03,0.05
K2+G,19,18106.6779410974,17961.9903078366,-8961.96983746263,n/a,0.363873181438228,2.15207421430533,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+I,19,18137.026375286,17992.3387420252,-8977.14405455689,0.497311271559157,n/a,1.89683975987298,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
JC+G+I,19,18641.0853511412,18496.3977178804,-9229.17354248452,0.439293394612477,2.53737495964878,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,18660.4085044967,18523.3336083917,-9243.6440209036,n/a,0.405953537885678,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,18664.6966917961,18527.6217956911,-9245.78811455332,0.492932995021099,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,18991.230518544,18800.872075037,-9375.39271573766,n/a,n/a,1.61862682305534,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.02,0.06,0.13,0.02,0.23,0.03,0.05,0.18,0.08,0.1,0.02,0.07
TN93,22,19025.9843689996,18858.4601275761,-9407.19634618961,n/a,n/a,1.61692935974617,0.221091151031271,0.206919494344644,0.272521623419827,0.299467731204258,0.04,0.05,0.13,0.04,0.23,0.06,0.04,0.17,0.06,0.09,0.04,0.05
