Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,20160.8121517479,19976.3940639878,-9964.15973015989,0.389231373701126,1.47738036528805,2.12145384209228,0.216883923029174,0.214276846679081,0.283612662942272,0.285226567349472,0.03,0.04,0.14,0.03,0.25,0.05,0.03,0.19,0.05,0.1,0.03,0.04
T92+G+I,21,20170.1671271169,20008.7934562297,-9983.36801105866,0.38218489999898,1.36968885800065,2.05468024245289,0.215580384854128,0.215580384854128,0.284419615145872,0.284419615145872,0.03,0.05,0.19,0.03,0.19,0.05,0.03,0.15,0.05,0.15,0.03,0.05
GTR+G+I,27,20180.6536694683,19973.1934097687,-9959.54969580585,0.385113512213317,1.45711638852846,2.12200511723608,0.216883923029174,0.214276846679081,0.283612662942272,0.285226567349472,0.02,0.05,0.14,0.02,0.25,0.04,0.04,0.19,0.05,0.11,0.03,0.05
TN93+G,23,20189.9994724589,20013.2626076148,-9983.59698825351,n/a,0.380792470614951,2.20651926893228,0.216883923029174,0.214276846679081,0.283612662942272,0.285226567349472,0.03,0.04,0.14,0.03,0.25,0.04,0.03,0.19,0.04,0.11,0.03,0.04
HKY+G+I,23,20190.9438643662,20014.2069995221,-9984.06918420714,0.382316314507946,1.37070085244787,2.05720729319516,0.216883923029174,0.214276846679081,0.283612662942272,0.285226567349472,0.03,0.05,0.19,0.04,0.19,0.05,0.04,0.15,0.05,0.15,0.03,0.05
T92+G,20,20193.4414504165,20039.7497504773,-9999.84877044653,n/a,0.381612899577564,2.12680759690648,0.215580384854128,0.215580384854128,0.284419615145872,0.284419615145872,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
GTR+G,26,20207.2839688923,20007.5041836579,-9977.70844325592,n/a,0.386862011716487,2.19249951218782,0.216883923029174,0.214276846679081,0.283612662942272,0.285226567349472,0.02,0.05,0.14,0.02,0.26,0.04,0.04,0.19,0.05,0.11,0.03,0.05
HKY+G,22,20214.241594129,20045.1862015914,-10000.5616468266,n/a,0.381548522595591,2.12962826548772,0.216883923029174,0.214276846679081,0.283612662942272,0.285226567349472,0.03,0.04,0.2,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
TN93+I,23,20231.512321228,20054.7754563838,-10004.353412638,0.467564473403321,n/a,1.83490992358647,0.216883923029174,0.214276846679081,0.283612662942272,0.285226567349472,0.04,0.05,0.14,0.04,0.23,0.05,0.04,0.18,0.05,0.11,0.04,0.05
T92+I,20,20246.8175180675,20093.1258181283,-10026.5368042721,0.470241494579103,n/a,1.79439552785909,0.215580384854128,0.215580384854128,0.284419615145872,0.284419615145872,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+I,26,20250.6683911309,20050.8886058965,-9999.40065437523,0.467343592366198,n/a,1.84801143326007,0.216883923029174,0.214276846679081,0.283612662942272,0.285226567349472,0.03,0.05,0.14,0.03,0.23,0.05,0.04,0.18,0.06,0.11,0.04,0.06
HKY+I,22,20267.5456249506,20098.4902324129,-10027.2136622374,0.470269816991939,n/a,1.795788143382,0.216883923029174,0.214276846679081,0.283612662942272,0.285226567349472,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
