Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,15508.0430955117,15326.9882623887,-7639.45122808389,0.486072827497235,0.968282120513945,2.76989139329353,0.241613133476089,0.226909350463954,0.265096359743041,0.266381156316917,0.03,0.03,0.1,0.03,0.29,0.04,0.03,0.25,0.04,0.09,0.03,0.03
GTR+G+I,27,15520.5217206888,15316.8466404628,-7631.36925071342,0.492011781446613,1.05861637118484,2.70931334642914,0.241613133476089,0.226909350463954,0.265096359743041,0.266381156316917,0.01,0.04,0.1,0.01,0.29,0.04,0.03,0.25,0.05,0.09,0.03,0.05
TN93+G,23,15532.1760933117,15358.6619166861,-7656.29149030356,n/a,0.227985459649113,3.08684882859146,0.241613133476089,0.226909350463954,0.265096359743041,0.266381156316917,0.03,0.03,0.09,0.03,0.32,0.03,0.03,0.27,0.03,0.08,0.03,0.03
T92+G+I,21,15536.3514521182,15377.9194493122,-7667.92669634612,0.53471759207223,1.47165484377687,2.51050643796798,0.234261241970021,0.234261241970021,0.265738758029979,0.265738758029979,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.17,0.04,0.17,0.03,0.04
GTR+G,26,15543.420616143,15347.2853311583,-7647.59246176021,n/a,0.233408178937898,2.97542215100161,0.241613133476089,0.226909350463954,0.265096359743041,0.266381156316917,0.01,0.04,0.09,0.01,0.31,0.03,0.03,0.27,0.05,0.08,0.03,0.04
K2+G+I,20,15558.4596943431,15407.5692087364,-7683.75458077825,0.535728676274646,1.56317584042094,2.42183592916717,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
HKY+G+I,23,15562.4386459031,15388.9244692774,-7671.42276659922,0.535827275130846,1.48811865519023,2.53296774802858,0.241613133476089,0.226909350463954,0.265096359743041,0.266381156316917,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.17,0.03,0.04
T92+G,20,15571.6168975167,15420.72641191,-7690.33318236505,n/a,0.233346804171187,2.55243807456822,0.234261241970021,0.234261241970021,0.265738758029979,0.265738758029979,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.17,0.04,0.17,0.03,0.04
TN93+I,23,15577.9195665748,15404.4053899491,-7679.16322693509,0.580169174043829,n/a,2.05601552421506,0.241613133476089,0.226909350463954,0.265096359743041,0.266381156316917,0.04,0.04,0.13,0.04,0.23,0.04,0.04,0.2,0.04,0.12,0.04,0.04
GTR+I,26,15585.1140899041,15388.9788049194,-7668.43919864076,0.579429533068131,n/a,2.07262316284952,0.241613133476089,0.226909350463954,0.265096359743041,0.266381156316917,0.02,0.04,0.13,0.02,0.23,0.05,0.04,0.2,0.05,0.12,0.04,0.05
T92+I,20,15585.6470849114,15434.7565993047,-7697.34827606237,0.585638498922817,n/a,2.09594456562617,0.234261241970021,0.234261241970021,0.265738758029979,0.265738758029979,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G,19,15591.907322611,15448.5586409812,-7705.25215823187,n/a,0.237032825068848,2.46604397800577,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
HKY+G,22,15598.2744714928,15432.3012383267,-7694.11444271377,n/a,0.232940446808163,2.57680812043728,0.241613133476089,0.226909350463954,0.265096359743041,0.266381156316917,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.17,0.03,0.04
K2+I,19,15605.1075934281,15461.7589117984,-7711.85229364042,0.585021571045325,n/a,2.05803546147926,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+I,22,15611.0770716639,15445.1038384977,-7700.5157427993,0.585773803327403,n/a,2.11507605413243,0.241613133476089,0.226909350463954,0.265096359743041,0.266381156316917,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.15,0.04,0.16,0.04,0.04
