Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,18665.4743103916,18459.3588127642,-9202.63000107559,0.379808127273254,1.44178443523426,1.7089030522457,0.244031311154599,0.199151989562948,0.278147423352903,0.27866927592955,0.02,0.05,0.11,0.02,0.25,0.05,0.04,0.18,0.08,0.1,0.03,0.07
TN93+G+I,24,18678.724181689,18495.500980114,-9223.7112871821,0.369609311217006,1.25626592901211,1.74528424533913,0.244031311154599,0.199151989562948,0.278147423352903,0.27866927592955,0.04,0.05,0.11,0.04,0.26,0.05,0.04,0.18,0.05,0.1,0.04,0.05
TN93+G,23,18688.4064573446,18512.8145455687,-9233.37120849586,n/a,0.389228101445895,1.76768289578692,0.244031311154599,0.199151989562948,0.278147423352903,0.27866927592955,0.04,0.05,0.11,0.04,0.26,0.05,0.04,0.18,0.05,0.1,0.04,0.05
GTR+G,26,18700.3986224197,18501.9136278675,-9224.91094057559,n/a,0.414249372465949,1.50008780025454,0.244031311154599,0.199151989562948,0.278147423352903,0.27866927592955,0.04,0.04,0.12,0.04,0.22,0.04,0.04,0.16,0.08,0.11,0.03,0.08
T92+G+I,21,18703.8612679693,18543.5327221558,-9250.73618078004,0.343933552052062,1.08133076172468,1.64161668895993,0.221591650358774,0.221591650358774,0.278408349641226,0.278408349641226,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+G,20,18705.7221642144,18553.0256944616,-9256.48541238853,n/a,0.393402370282633,1.65508887819017,0.221591650358774,0.221591650358774,0.278408349641226,0.278408349641226,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G+I,23,18739.1416064383,18563.5496946624,-9258.73878304271,0.351243128681972,1.13471328978818,1.64256833824982,0.244031311154599,0.199151989562948,0.278147423352903,0.27866927592955,0.04,0.05,0.17,0.05,0.17,0.05,0.05,0.12,0.05,0.15,0.04,0.05
HKY+G,22,18742.1844532681,18574.2240934298,-9265.07898994351,n/a,0.395370108807898,1.65897524861005,0.244031311154599,0.199151989562948,0.278147423352903,0.27866927592955,0.04,0.05,0.17,0.05,0.17,0.05,0.05,0.12,0.05,0.15,0.04,0.05
TN93+I,23,18750.0672887726,18574.4753769967,-9264.20162420983,0.479190017332648,n/a,1.51961293578403,0.244031311154599,0.199151989562948,0.278147423352903,0.27866927592955,0.04,0.05,0.11,0.05,0.23,0.05,0.05,0.16,0.05,0.1,0.04,0.05
GTR+I,26,18761.2921042816,18562.8071097295,-9255.35768150657,0.478713798401356,n/a,1.32148282592401,0.244031311154599,0.199151989562948,0.278147423352903,0.27866927592955,0.04,0.04,0.12,0.05,0.21,0.05,0.04,0.15,0.08,0.1,0.04,0.08
T92+I,20,18783.6497015775,18630.9532318247,-9295.44918107011,0.482426964564566,n/a,1.46819804042169,0.221591650358774,0.221591650358774,0.278408349641226,0.278408349641226,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
K2+G+I,20,18785.2697701845,18632.5733004317,-9296.2592153736,0.355015403179817,1.23873413853016,1.55649443006069,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G,19,18786.9446083599,18641.8804766521,-9301.91541794721,n/a,0.410444445147325,1.57171934837639,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY+I,22,18814.3127519579,18646.3523921197,-9301.14313928842,0.482371622930535,n/a,1.46852121366277,0.244031311154599,0.199151989562948,0.278147423352903,0.27866927592955,0.04,0.06,0.17,0.05,0.17,0.06,0.05,0.12,0.06,0.15,0.04,0.06
K2+I,19,18852.2910280899,18707.2268963822,-9334.58862781224,0.48050694495095,n/a,1.42703644500219,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G+I,19,19139.5793873265,18994.5152556188,-9478.23280743054,0.378704548755929,1.66449406840198,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,19143.3791962581,19005.9476645285,-9484.95149538226,n/a,0.442219691789946,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,19186.9830245676,19049.551492838,-9506.753409537,0.47740127057699,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
