Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,16939.9372076528,16758.1709604185,-8355.04382800518,0.382516154520959,0.696602476204015,2.62696496881783,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.03,0.04,0.1,0.03,0.32,0.04,0.03,0.23,0.04,0.08,0.03,0.04
GTR+G+I,27,16941.9647985423,16737.4890383632,-8341.69202647228,0.380592112422592,0.716216665901811,2.5613806362021,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.01,0.04,0.1,0.01,0.32,0.03,0.03,0.23,0.06,0.08,0.02,0.06
GTR+G,26,16953.0317020509,16756.1255007967,-8352.01401055248,n/a,0.267872970080169,2.6388170704161,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.01,0.04,0.1,0.01,0.33,0.03,0.03,0.24,0.06,0.08,0.02,0.06
TN93+G,23,16953.1113052741,16778.915453019,-8366.41940914174,n/a,0.260508743853332,2.74896614394104,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.03,0.04,0.1,0.03,0.33,0.04,0.03,0.24,0.04,0.08,0.03,0.04
T92+G+I,21,16981.5598555258,16822.505628877,-8390.22074891935,0.408910308381271,0.786569056125708,2.30796574494553,0.215973665973666,0.215973665973666,0.284026334026334,0.284026334026334,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
T92+G,20,16992.7578321803,16841.2748360427,-8400.60826957246,n/a,0.264111784379522,2.32620472887418,0.215973665973666,0.215973665973666,0.284026334026334,0.284026334026334,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
HKY+G+I,23,17024.6075875583,16850.4117353032,-8402.16755028384,0.41560410334263,0.813911559443862,2.36806668815177,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.03,0.04,0.21,0.03,0.19,0.04,0.03,0.14,0.04,0.16,0.03,0.04
HKY+G,22,17036.8007067386,16870.1755280313,-8413.05264219985,n/a,0.263840085981578,2.38752407630625,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.03,0.04,0.21,0.03,0.19,0.04,0.03,0.14,0.04,0.16,0.03,0.04
GTR+I,26,17058.2007765023,16861.2945752481,-8404.59854777817,0.530031904559774,n/a,1.87064437872855,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.02,0.04,0.13,0.03,0.26,0.04,0.03,0.19,0.07,0.1,0.03,0.07
TN93+I,23,17063.8790730704,16889.6832208153,-8421.80329303988,0.529962577296654,n/a,1.85084933081979,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.03,0.05,0.12,0.04,0.25,0.05,0.04,0.18,0.05,0.1,0.03,0.05
