Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,9896.84881315632,9705.00235916531,-4825.41747719116,0.483471118008297,1.75097510452403,2.64345214388734,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.02,0.02,0.11,0.02,0.29,0.02,0.02,0.24,0.07,0.1,0.02,0.06
TN93+G+I,24,9902.6216973337,9732.07552858027,-4841.9713558784,0.489025114346886,1.7348010359953,2.63896894140049,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.03,0.03,0.11,0.03,0.29,0.04,0.03,0.24,0.04,0.1,0.03,0.03
GTR+G,26,9909.46764488674,9724.72084060145,-4836.28270525589,n/a,0.30338020028744,2.76690308410325,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.02,0.02,0.1,0.02,0.3,0.02,0.03,0.25,0.07,0.09,0.01,0.06
GTR+I,26,9913.79054650065,9729.04374221536,-4838.44415606284,0.548740788535446,n/a,2.30938761343817,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.02,0.02,0.12,0.03,0.26,0.03,0.02,0.21,0.07,0.11,0.03,0.06
TN93+G,23,9917.35992458174,9753.91474135873,-4853.89628170194,n/a,0.294200481044152,2.80384376988994,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.03,0.03,0.1,0.03,0.3,0.04,0.03,0.25,0.04,0.09,0.03,0.03
T92+G+I,21,9917.69445590447,9768.45257853244,-4863.17517176235,0.512699077328297,2.04131818007453,2.45913506058611,0.23416114790287,0.23416114790287,0.26583885209713,0.26583885209713,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.17,0.04,0.17,0.03,0.04
TN93+I,23,9920.3764106827,9756.93122745969,-4855.40452475242,0.550807139493267,n/a,2.26571016127274,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.03,0.04,0.12,0.04,0.25,0.04,0.04,0.21,0.04,0.11,0.03,0.04
T92+I,20,9931.42396597165,9789.28440862483,-4874.59573899545,0.561003647405322,n/a,2.23141242928269,0.23416114790287,0.23416114790287,0.26583885209713,0.26583885209713,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+G,20,9932.61077314418,9790.47121579736,-4875.18914258172,n/a,0.288120200361306,2.52968046897788,0.23416114790287,0.23416114790287,0.26583885209713,0.26583885209713,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.17,0.04,0.17,0.03,0.04
K2+G+I,20,9934.06653821073,9791.92698086391,-4875.91702511499,0.513365320963625,2.2317894629242,2.3647227117325,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
K2+I,19,9945.53449036366,9810.49769757841,-4886.20681339098,0.559390119746527,n/a,2.17740856732257,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G,19,9949.01284305026,9813.97605026502,-4887.94598973428,n/a,0.296721457160929,2.4336682234785,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
HKY+G+I,23,9954.81459981241,9791.36941658941,-4872.62361931728,0.515294934752891,2.06376606964366,2.56253184944561,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.03,0.04,0.2,0.04,0.18,0.04,0.04,0.15,0.04,0.19,0.03,0.04
HKY+I,22,9968.20250356991,9811.85875085661,-4883.87338339555,0.561825295243259,n/a,2.30521204729162,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.03,0.04,0.2,0.04,0.17,0.04,0.04,0.15,0.04,0.18,0.03,0.04
HKY+G,22,9970.18081936437,9813.83706665106,-4884.86254129278,n/a,0.284260110593684,2.64562870851548,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.03,0.03,0.2,0.04,0.18,0.04,0.04,0.15,0.04,0.19,0.03,0.03
JC+G+I,19,10282.3714052377,10147.3346124525,-5054.62527082801,0.52382620697509,3.88115668607555,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,10283.4670861492,10155.5335023144,-5059.72892348326,0.553263424397914,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,10300.9892020953,10173.0556182605,-5068.48998145633,n/a,0.335038597853043,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,10474.7635240971,10297.1168149403,-5123.4864570606,n/a,n/a,1.80008416184616,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.02,0.03,0.11,0.03,0.24,0.04,0.04,0.2,0.09,0.1,0.03,0.08
TN93,22,10504.077656049,10347.7339033357,-5151.81095963507,n/a,n/a,1.7928219348729,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.04,0.04,0.11,0.05,0.24,0.05,0.05,0.2,0.05,0.1,0.04,0.04
K2,18,10545.1162791382,10417.1826953034,-5190.55351997776,n/a,n/a,1.76419793559501,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
T92,19,10547.8491125386,10412.8123197533,-5187.36412447844,n/a,n/a,1.76721293098677,0.23416114790287,0.23416114790287,0.26583885209713,0.26583885209713,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
HKY,21,10591.5438617307,10442.3019843587,-5200.09987467548,n/a,n/a,1.76244616401991,0.258940397350993,0.209381898454746,0.250441501103753,0.281236203090508,0.04,0.05,0.18,0.05,0.16,0.05,0.05,0.13,0.05,0.16,0.04,0.05
JC,17,10837.0961389787,10716.2662083357,-5341.09926209753,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
