Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,6790.48561649111,6661.99283100885,-3310.90469242078,n/a,0.447158465754675,1.8066419511694,0.209891304347826,0.209891304347826,0.290108695652174,0.290108695652174,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
TN93+G,23,6793.55737691495,6645.82096925923,-3299.78985525899,n/a,0.444960286105272,1.92376240936737,0.190217391304348,0.229565217391304,0.262173913043478,0.31804347826087,0.04,0.04,0.13,0.03,0.24,0.05,0.03,0.21,0.05,0.08,0.04,0.04
T92+G+I,21,6795.32599033207,6660.41778196243,-3309.10797355002,0.218064631434766,0.856527253990442,1.76285559639521,0.209891304347826,0.209891304347826,0.290108695652174,0.290108695652174,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
TN93+G+I,24,6796.40492324842,6642.25574035093,-3296.99672263448,0.24548859682556,0.981174689349026,1.88268469525882,0.190217391304348,0.229565217391304,0.262173913043478,0.31804347826087,0.04,0.04,0.13,0.03,0.24,0.05,0.03,0.21,0.05,0.08,0.04,0.04
HKY+G,22,6803.01174441435,6661.68899512749,-3308.73394479993,n/a,0.45119791609225,1.80184421560405,0.190217391304348,0.229565217391304,0.262173913043478,0.31804347826087,0.04,0.05,0.21,0.03,0.17,0.06,0.03,0.15,0.06,0.12,0.04,0.05
HKY+G+I,23,6808.43104606482,6660.69463840911,-3307.22668983392,0.204372293541811,0.817754945109243,1.76013975244293,0.190217391304348,0.229565217391304,0.262173913043478,0.31804347826087,0.04,0.05,0.21,0.03,0.17,0.06,0.03,0.15,0.06,0.12,0.04,0.05
GTR+G,26,6815.03498407781,6648.06290239546,-3297.8779414667,n/a,0.453472828289609,1.89678673762364,0.190217391304348,0.229565217391304,0.262173913043478,0.31804347826087,0.04,0.05,0.14,0.04,0.24,0.04,0.04,0.21,0.06,0.08,0.03,0.05
GTR+G+I,27,6818.29165583175,6644.90945176629,-3295.28937155243,0.240608699270289,0.982291809441845,1.85999681034741,0.190217391304348,0.229565217391304,0.262173913043478,0.31804347826087,0.04,0.05,0.13,0.04,0.24,0.04,0.03,0.21,0.06,0.08,0.03,0.05
K2+G,19,6825.29711954114,6703.2206383387,-3332.52734973704,n/a,0.479318018908538,1.66014041156851,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
K2+G+I,20,6828.83882618608,6700.34604070382,-3330.08129726827,0.242840979897839,1.04912176536606,1.62026203788351,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+I,23,6840.24346612004,6692.50705846432,-3323.13289986153,0.365310591794838,n/a,1.53291655886073,0.190217391304348,0.229565217391304,0.262173913043478,0.31804347826087,0.04,0.05,0.13,0.04,0.22,0.06,0.04,0.19,0.06,0.08,0.04,0.05
T92+I,20,6842.80633864134,6714.31355315909,-3337.0650534959,0.369606141199323,n/a,1.45640050912725,0.209891304347826,0.209891304347826,0.290108695652174,0.290108695652174,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
