Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,10352.5121168972,10180.4186885706,-5066.14707132215,0.447927183268227,0.70921280081663,2.99429411628662,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.03,0.03,0.11,0.03,0.31,0.03,0.03,0.24,0.03,0.09,0.03,0.03
T92+G+I,21,10357.3171537671,10206.7222968083,-5082.31321314787,0.491045504003202,0.894855396942036,2.72426454613225,0.222515527950311,0.222515527950311,0.277484472049689,0.277484472049689,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.16,0.04,0.16,0.03,0.04
TN93+G,23,10357.5378341474,10192.6101791828,-5073.24780441082,n/a,0.226080350331316,3.0555303267559,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.03,0.03,0.11,0.03,0.32,0.03,0.03,0.25,0.03,0.09,0.03,0.03
T92+G,20,10361.9159373029,10218.4881047283,-5089.20047937939,n/a,0.22835768301566,2.62066074080729,0.222515527950311,0.222515527950311,0.277484472049689,0.277484472049689,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.16,0.04,0.16,0.03,0.04
GTR+G+I,27,10377.5103436145,10183.9220993241,-5064.88256128995,0.443523281075847,0.692235504552,3.02577700430635,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.02,0.04,0.11,0.02,0.31,0.04,0.03,0.24,0.04,0.09,0.03,0.04
K2+G+I,20,10380.5063224209,10237.0784898462,-5098.49567193836,0.494612905782817,0.972961687064506,2.5597856502178,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
GTR+G,26,10382.4811717602,10196.0574486407,-5071.95584982644,n/a,0.225641384640284,3.10360345442193,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.02,0.04,0.11,0.02,0.32,0.03,0.03,0.25,0.04,0.09,0.03,0.04
HKY+G+I,23,10383.2636057229,10218.3359507582,-5086.11069019855,0.495597233230377,0.925943391928923,2.7464409455457,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.03,0.04,0.21,0.03,0.2,0.04,0.03,0.16,0.04,0.17,0.03,0.04
K2+G,19,10384.1496460171,10247.8892545745,-5104.90520820009,n/a,0.23471770259131,2.48426078456191,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
HKY+G,22,10388.1207846922,10230.3593202268,-5093.12715414682,n/a,0.22821261664736,2.64665302385102,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.17,0.03,0.04
T92+I,20,10405.3431119318,10261.9152793571,-5110.91406669382,0.595794134181309,n/a,2.19258364934707,0.222515527950311,0.222515527950311,0.277484472049689,0.277484472049689,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
TN93+I,23,10407.1001540182,10242.1724990536,-5098.02896434625,0.59044124768278,n/a,2.18163910978456,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.03,0.04,0.14,0.04,0.25,0.04,0.04,0.19,0.04,0.11,0.03,0.04
K2+I,19,10426.5780260494,10290.3176346067,-5126.11939821622,0.595048895326449,n/a,2.1301421562702,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+I,22,10429.7190203615,10271.9575558961,-5113.92627198146,0.595966330271492,n/a,2.21701964508513,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.03,0.04,0.19,0.04,0.19,0.04,0.04,0.15,0.04,0.16,0.03,0.04
GTR+I,26,10429.7501751341,10243.3264520146,-5095.59035151336,0.590538965239089,n/a,2.18406008409377,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.03,0.03,0.14,0.03,0.25,0.05,0.03,0.19,0.05,0.11,0.04,0.05
JC+G+I,19,10742.5937038326,10606.33331239,-5284.12723710785,0.532894714556751,1.85725308787837,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,10743.5079682622,10614.4154345697,-5289.17224378623,n/a,0.25780881899052,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,10765.1681110636,10636.075577371,-5300.00231518692,0.591432001779672,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,11192.7624221266,11035.0009576612,-5495.44797286401,n/a,n/a,1.73842953970537,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.04,0.05,0.12,0.04,0.24,0.05,0.04,0.19,0.05,0.1,0.04,0.05
GTR,25,11212.1543193546,11032.895534933,-5491.38029808723,n/a,n/a,1.74058879873154,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.03,0.04,0.12,0.03,0.24,0.05,0.04,0.19,0.06,0.1,0.04,0.06
T92,19,11230.0343977924,11093.7740063497,-5527.84758408772,n/a,n/a,1.7212688181036,0.222515527950311,0.222515527950311,0.277484472049689,0.277484472049689,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
K2,18,11230.9094543486,11101.816920656,-5532.87298682942,n/a,n/a,1.71636731866393,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
HKY,21,11257.1369727551,11106.5421157963,-5532.22312264187,n/a,n/a,1.72103681040631,0.232815734989648,0.212215320910973,0.274534161490683,0.280434782608696,0.04,0.05,0.18,0.04,0.17,0.05,0.04,0.13,0.05,0.15,0.04,0.05
JC,17,11526.4632597208,11404.5390002669,-5685.23776397914,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
