Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,43167.5229068668,42949.1790743775,-21447.5581052912,0.145168446063028,1.47480157591973,1.18863097542781,0.202284053156146,0.197591362126246,0.285257475083056,0.314867109634552,0.02,0.09,0.17,0.02,0.17,0.05,0.07,0.12,0.08,0.11,0.03,0.07
T92+G+I,21,43180.6252908187,43010.7918231135,-21484.3767079654,0.163007449885709,1.61354313751101,1.1958837097774,0.199937707641196,0.199937707641196,0.300062292358804,0.300062292358804,0.04,0.07,0.17,0.04,0.17,0.07,0.04,0.11,0.07,0.11,0.04,0.07
GTR+G,26,43181.8834015033,42971.6242132155,-21459.7829210591,n/a,0.757642993674251,1.22911558125925,0.202284053156146,0.197591362126246,0.285257475083056,0.314867109634552,0.02,0.1,0.17,0.02,0.17,0.05,0.07,0.12,0.08,0.11,0.03,0.07
T92+G,20,43208.209609499,43046.4617856798,-21503.2134357553,n/a,0.731614369205627,1.25559363816914,0.199937707641196,0.199937707641196,0.300062292358804,0.300062292358804,0.04,0.07,0.17,0.04,0.17,0.07,0.04,0.11,0.07,0.11,0.04,0.07
HKY+G+I,23,43215.6995988799,43029.6953431097,-21491.8247250966,0.160889797651383,1.60278112216435,1.18237086121741,0.202284053156146,0.197591362126246,0.285257475083056,0.314867109634552,0.04,0.06,0.17,0.05,0.16,0.07,0.05,0.11,0.07,0.11,0.04,0.06
TN93+G+I,24,43222.1515900926,43028.0621901851,-21490.0061522532,0.164040693170802,1.6330293677226,1.1875444751263,0.202284053156146,0.197591362126246,0.285257475083056,0.314867109634552,0.04,0.06,0.16,0.05,0.17,0.07,0.05,0.12,0.07,0.1,0.04,0.06
HKY+G,22,43241.7750386281,43063.8560935989,-21509.9070134204,n/a,0.737246951120999,1.24111118312894,0.202284053156146,0.197591362126246,0.285257475083056,0.314867109634552,0.04,0.06,0.18,0.04,0.16,0.07,0.04,0.11,0.07,0.11,0.04,0.06
TN93+G,23,43250.4697153969,43064.4654596267,-21509.2097833551,n/a,0.734446451877031,1.24461740426985,0.202284053156146,0.197591362126246,0.285257475083056,0.314867109634552,0.04,0.06,0.17,0.04,0.17,0.07,0.04,0.12,0.07,0.11,0.04,0.06
GTR+I,26,43392.9422956909,43182.683107403,-21565.3123681529,0.231715519385128,n/a,1.04147281277876,0.202284053156146,0.197591362126246,0.285257475083056,0.314867109634552,0.03,0.09,0.15,0.03,0.16,0.07,0.06,0.11,0.09,0.1,0.04,0.08
T92+I,20,43400.9014699875,43239.1536461684,-21599.5593659995,0.233335313875673,n/a,1.03528632395457,0.199937707641196,0.199937707641196,0.300062292358804,0.300062292358804,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.1,0.07,0.1,0.05,0.07
