Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,10759.7772813017,10583.4375160941,-5267.66656143984,0.476412154257197,0.58577205072191,3.94390991322267,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.02,0.03,0.12,0.02,0.34,0.03,0.02,0.25,0.03,0.1,0.02,0.03
T92+G+I,21,10767.0188968135,10612.7106199963,-5285.31512909711,0.544056074939409,0.864246635603916,3.5295511415079,0.220616319444444,0.220616319444444,0.279383680555556,0.279383680555556,0.02,0.03,0.22,0.02,0.22,0.03,0.02,0.17,0.03,0.17,0.02,0.03
T92+G,20,10770.8317647723,10623.8680159177,-5291.89748304364,n/a,0.191144355336361,3.31273194031698,0.220616319444444,0.220616319444444,0.279383680555556,0.279383680555556,0.03,0.03,0.22,0.03,0.22,0.03,0.03,0.17,0.03,0.17,0.03,0.03
TN93+G,23,10776.6888446544,10607.6925595696,-5280.79826308332,n/a,0.20472244418619,3.55120307869681,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.02,0.03,0.13,0.02,0.31,0.03,0.02,0.24,0.03,0.11,0.02,0.03
K2+G+I,20,10780.1784427367,10633.2146938821,-5296.57082202586,0.532731697220353,0.81994718461745,3.4205463696215,0.25,0.25,0.25,0.25,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.19,0.03,0.19,0.03,0.03
GTR+G+I,27,10780.7172594386,10582.3491510015,-5264.10879060691,0.491960341121039,0.644385210255679,3.81963311039042,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.03,0.02,0.12,0.03,0.33,0.04,0.02,0.25,0.02,0.1,0.03,0.02
K2+G,19,10782.5651701893,10642.9462983951,-5302.4401057193,n/a,0.194349175529264,3.23066495598181,0.25,0.25,0.25,0.25,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.19,0.03,0.19,0.03,0.03
HKY+G+I,23,10792.6098799547,10623.6135948699,-5288.75878073349,0.548970862462859,0.893157223639512,3.55872969294203,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.02,0.03,0.22,0.02,0.22,0.03,0.02,0.17,0.03,0.18,0.02,0.03
HKY+G,22,10796.5743101207,10634.9218545298,-5295.41691578362,n/a,0.190326885906582,3.34254677250521,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.02,0.03,0.22,0.03,0.22,0.03,0.03,0.16,0.03,0.18,0.02,0.03
GTR+G,26,10798.9020169358,10607.8763399609,-5277.87708932266,n/a,0.205795437028428,3.50031389741776,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.03,0.02,0.13,0.03,0.31,0.04,0.02,0.23,0.02,0.11,0.03,0.02
T92+I,20,10812.507726383,10665.5439775284,-5312.735463849,0.650308223322629,n/a,2.90524003870889,0.220616319444444,0.220616319444444,0.279383680555556,0.279383680555556,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.16,0.04,0.16,0.03,0.04
TN93+I,23,10817.0028561296,10648.0065710448,-5300.95526882095,0.643606333095732,n/a,2.84666295381104,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.03,0.04,0.15,0.03,0.27,0.04,0.03,0.2,0.04,0.12,0.03,0.04
K2+I,19,10828.4947754645,10688.8759036703,-5325.40490835687,0.649896852870347,n/a,2.83363160025879,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
GTR+I,26,10831.3462488599,10640.3205718849,-5294.09920528468,0.643363105967197,n/a,2.79267423365917,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.04,0.03,0.15,0.04,0.27,0.05,0.02,0.2,0.03,0.12,0.04,0.03
HKY+I,22,10836.3705886127,10674.7181330217,-5315.31505502961,0.650634062886025,n/a,2.93664558957595,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.16,0.04,0.17,0.03,0.04
JC+G,18,11290.6599722484,11158.3863265212,-5561.16342671596,n/a,0.213462619870373,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,11300.0120324013,11160.393160607,-5561.16353682525,0.00001,0.21344419808882,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,11312.2979432247,11180.0242974975,-5571.98241220411,0.645026242097288,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,11618.8135930842,11457.1611374932,-5706.53655726534,n/a,n/a,2.29772512154756,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.03,0.04,0.12,0.03,0.27,0.04,0.03,0.21,0.04,0.1,0.03,0.04
GTR,25,11640.5720600731,11456.8891642051,-5703.3880308584,n/a,n/a,2.29405472128426,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.04,0.03,0.12,0.04,0.27,0.05,0.03,0.21,0.04,0.1,0.04,0.04
K2,18,11667.4801476799,11535.2065019527,-5749.57351443172,n/a,n/a,2.26868901251387,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92,19,11668.752570836,11529.1336990417,-5745.53380604261,n/a,n/a,2.27717123631475,0.220616319444444,0.220616319444444,0.279383680555556,0.279383680555556,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
HKY,21,11697.1827704991,11542.8744936819,-5750.39706593993,n/a,n/a,2.27663644789934,0.229774305555556,0.211458333333333,0.279427083333333,0.279340277777778,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.16,0.03,0.04
