Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G+I,20,9312.55987938856,9168.51774792181,-4564.21661618849,0.548950954556477,1.08620483404312,2.02771861436623,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G,19,9315.71460785754,9178.87075194907,-4570.39714659828,n/a,0.211975695903532,1.96959031029764,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G+I,24,9321.05281420289,9148.22162289217,-4550.0504188945,0.466033255456318,0.691148141927207,2.1123291946822,0.25863453815261,0.228212851405623,0.261646586345382,0.251506024096386,0.04,0.04,0.09,0.04,0.26,0.04,0.04,0.23,0.04,0.09,0.04,0.04
T92+G+I,21,9325.39805273628,9174.15804982814,-4566.03253668706,0.551898861539736,1.11709803581087,2.02452139199659,0.243423694779116,0.243423694779116,0.256576305220884,0.256576305220884,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+G+I,27,9326.67160283839,9132.25286457213,-4539.05031468639,0.484806587696084,0.781652507568339,2.02933700875266,0.25863453815261,0.228212851405623,0.261646586345382,0.251506024096386,0.05,0.04,0.09,0.06,0.26,0.06,0.04,0.22,0.02,0.09,0.05,0.02
TN93+G,23,9326.93051642178,9161.29598346958,-4557.59243617923,n/a,0.229157198534381,2.01165846382333,0.25863453815261,0.228212851405623,0.261646586345382,0.251506024096386,0.04,0.04,0.09,0.04,0.26,0.04,0.04,0.22,0.04,0.1,0.04,0.04
T92+G,20,9328.65298017284,9184.6108487061,-4572.26316658064,n/a,0.212088398672518,1.96805094493392,0.243423694779116,0.243423694779116,0.256576305220884,0.256576305220884,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+G,26,9332.62223029272,9145.39893620275,-4546.62879458884,n/a,0.230559248677084,1.96348878597701,0.25863453815261,0.228212851405623,0.261646586345382,0.251506024096386,0.05,0.04,0.09,0.06,0.25,0.06,0.04,0.22,0.02,0.1,0.05,0.02
K2+I,19,9339.79514136993,9202.95128546145,-4582.43741335447,0.646586022292882,n/a,1.82094066425408,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G+I,23,9349.868038502,9184.2335055498,-4569.06119721935,0.558118137357892,1.1785709324278,2.04696815631366,0.25863453815261,0.228212851405623,0.261646586345382,0.251506024096386,0.04,0.04,0.17,0.04,0.18,0.04,0.04,0.15,0.04,0.17,0.04,0.04
