Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,9066.31397070782,8922.64052047858,-4440.25367044396,0.387858909691561,1.07451154078624,2.13971180103638,0.220905172413793,0.220905172413793,0.279094827586207,0.279094827586207,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
T92+G,20,9069.53601206034,8932.69837190082,-4446.28865849688,n/a,0.324010690608944,2.24749229391387,0.220905172413793,0.220905172413793,0.279094827586207,0.279094827586207,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
GTR+G+I,27,9071.94879815948,8887.27267868862,-4416.5272799098,0.356188594838734,0.94750772250752,2.16662559967484,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.01,0.06,0.13,0.01,0.25,0.02,0.05,0.21,0.07,0.1,0.02,0.06
GTR+G,26,9072.10584362009,8894.2620497696,-4421.02977001678,n/a,0.334475357383365,2.25183150093473,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.01,0.06,0.13,0.01,0.26,0.02,0.05,0.22,0.07,0.1,0.02,0.06
TN93+G+I,24,9076.28279546276,8912.10539671093,-4431.96618069144,0.367697920001542,0.962655411076524,2.25660593837167,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.03,0.04,0.13,0.03,0.26,0.04,0.03,0.21,0.04,0.1,0.03,0.04
TN93+G,23,9077.312612046,8919.96928226962,-4436.90505635972,n/a,0.318022868594013,2.43449515059194,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.03,0.04,0.12,0.03,0.27,0.04,0.03,0.22,0.04,0.1,0.03,0.04
HKY+G+I,23,9090.47925100701,8933.13592123063,-4443.48837584023,0.384954810307415,1.05353876549209,2.15342383127508,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.03,0.04,0.2,0.03,0.18,0.05,0.03,0.15,0.05,0.15,0.03,0.04
HKY+G,22,9093.33904472979,8942.83036454463,-4449.34224007828,n/a,0.324237135798148,2.2573522232353,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.03,0.04,0.2,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
K2+G+I,20,9107.69552897935,8970.85788881983,-4465.36841695639,0.397034915314673,1.24019159742001,1.99293597093529,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G,19,9111.95299410132,8981.95174387453,-4471.92111689404,n/a,0.34344516523915,2.07018217119338,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,9113.06071555434,8976.22307539482,-4468.05101024389,0.488185709976987,n/a,1.76236594808421,0.220905172413793,0.220905172413793,0.279094827586207,0.279094827586207,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+I,26,9125.86652732431,8948.02273347382,-4447.91011186889,0.483353904954503,n/a,1.80142598182967,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.01,0.06,0.14,0.01,0.22,0.04,0.05,0.18,0.08,0.11,0.03,0.07
TN93+I,23,9127.3431623165,8969.99983254012,-4461.92033149497,0.484618401034675,n/a,1.76744317905697,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.04,0.05,0.14,0.04,0.22,0.05,0.04,0.18,0.05,0.11,0.04,0.05
HKY+I,22,9138.42533517479,8987.91665498963,-4471.88538530078,0.487940616758171,n/a,1.76432473600827,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.04,0.05,0.19,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
K2+I,19,9147.67111664543,9017.66986641864,-4489.78017816609,0.487177321817752,n/a,1.70616787081667,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
JC+G+I,19,9344.84069863289,9214.83944840611,-4588.36496915983,0.419647937102619,1.87826567642904,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,9353.38675181081,9230.22247112916,-4597.06196312545,n/a,0.390925702931885,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,9369.15447255788,9245.99019187623,-4604.94582349899,0.48413909501153,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,9699.66709348121,9528.65620662088,-4739.234362324,n/a,n/a,1.22939128786734,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.04,0.07,0.13,0.04,0.18,0.04,0.05,0.15,0.09,0.1,0.03,0.08
TN93,22,9702.23483518549,9551.72615500033,-4753.79013530613,n/a,n/a,1.43683016078575,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.04,0.05,0.13,0.04,0.2,0.06,0.04,0.17,0.06,0.1,0.04,0.05
T92,19,9703.72664044543,9573.72539021864,-4767.80794006609,n/a,n/a,1.42571388989986,0.220905172413793,0.220905172413793,0.279094827586207,0.279094827586207,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
K2,18,9718.8612898518,9595.69700917015,-4779.79923214594,n/a,n/a,1.4193507907461,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY,21,9726.53694988881,9582.86349965957,-4770.36516003445,n/a,n/a,1.42516269206301,0.221264367816092,0.220545977011494,0.268390804597701,0.289798850574713,0.05,0.05,0.17,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.05
JC,17,9911.45616124279,9795.12942946818,-4880.5206352181,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
