Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G+I,20,5613.87468507071,5484.90496400484,-2722.36291066525,0.424738441540437,0.72836237773943,2.76718927490154,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
K2+G,19,5616.421267919,5493.89189427411,-2727.8649236829,n/a,0.250582530288255,2.78953231512338,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
T92+G+I,21,5619.81092538558,5484.40171743447,-2721.10230922918,0.427237014503843,0.728950998113209,2.79991369770602,0.245541401273885,0.245541401273885,0.254458598726115,0.254458598726115,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.18,0.03,0.18,0.03,0.03
T92+G,20,5622.47106755944,5493.50134649357,-2726.66110190961,n/a,0.248490552322899,2.83143594853689,0.245541401273885,0.245541401273885,0.254458598726115,0.254458598726115,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.18,0.03,0.18,0.03,0.03
TN93+G+I,24,5624.40006318042,5469.67756329836,-2710.71071334608,0.407373876376988,0.652142159627475,3.27101187149855,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.03,0.03,0.09,0.03,0.3,0.03,0.03,0.27,0.03,0.1,0.03,0.03
TN93+G,23,5626.75813488742,5478.4725369767,-2716.11847079309,n/a,0.232276866550657,3.60390265536629,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.02,0.03,0.09,0.03,0.32,0.03,0.03,0.29,0.03,0.09,0.02,0.03
GTR+G+I,27,5641.27828004568,5467.25025291139,-2706.4636569982,0.428332929392434,0.771716081440792,3.10808543103484,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.03,0.01,0.1,0.03,0.3,0.03,0.01,0.27,0.05,0.1,0.03,0.04
HKY+G+I,23,5643.82687331287,5495.54127540216,-2724.65284000582,0.436018566877304,0.765948753310812,2.84608501922815,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.17,0.03,0.2,0.03,0.03
GTR+G,26,5644.83999831623,5477.24628326946,-2712.47323772698,n/a,0.242047260785743,3.4347080108668,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.02,0.02,0.09,0.03,0.31,0.03,0.02,0.28,0.04,0.09,0.02,0.04
HKY+G,22,5647.2700337834,5505.42220003358,-2730.60314183459,n/a,0.249669064499076,2.86828147157059,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.17,0.03,0.2,0.03,0.03
K2+I,19,5650.73705614106,5528.20768249617,-2745.02281779393,0.5544395239392,n/a,2.0896973328332,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,5656.90723240104,5527.93751133518,-2743.87918433042,0.554706820982074,n/a,2.10192062425219,0.245541401273885,0.245541401273885,0.254458598726115,0.254458598726115,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+I,23,5664.57271272447,5516.28711481376,-2735.02575971162,0.550116198961877,n/a,2.1488378718387,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.04,0.04,0.12,0.04,0.23,0.04,0.04,0.21,0.04,0.12,0.04,0.04
GTR+I,26,5672.20834389318,5504.61462884641,-2726.15741051545,0.549431150052738,n/a,2.15453611799613,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.04,0.01,0.12,0.05,0.24,0.05,0.01,0.21,0.06,0.12,0.04,0.05
HKY+I,22,5679.15358360304,5537.30574985323,-2746.54491674441,0.555029775333838,n/a,2.13926594484603,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.04,0.04,0.18,0.04,0.17,0.04,0.04,0.15,0.04,0.18,0.04,0.04
JC+G+I,19,5810.01778167773,5687.48840803284,-2824.66318056226,0.485245073321013,1.57271076292386,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,5812.19721446828,5696.10904822979,-2829.98161855105,n/a,0.2933500897711,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,5827.03388695895,5710.94572072046,-2837.39995479638,0.551635821237361,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
K2,18,6084.67050912616,5968.58234288766,-2966.21826587999,n/a,n/a,1.67743800052379,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
TN93,22,6090.6685535308,5948.82071978099,-2952.30240170829,n/a,n/a,1.69298424253641,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.04,0.05,0.11,0.05,0.22,0.05,0.05,0.2,0.05,0.11,0.04,0.05
T92,19,6093.20908181462,5970.67970816973,-2966.25883063071,n/a,n/a,1.67737891178707,0.245541401273885,0.245541401273885,0.254458598726115,0.254458598726115,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.15,0.05,0.15,0.05,0.05
GTR,25,6095.37292602483,5934.21438691319,-2941.96842317479,n/a,n/a,1.7022654604142,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.03,0.03,0.11,0.04,0.22,0.05,0.03,0.2,0.08,0.11,0.04,0.07
HKY,21,6118.45421612888,5983.04500817777,-2970.42395460083,n/a,n/a,1.6755091660521,0.26411889596603,0.226963906581741,0.250743099787686,0.258174097664544,0.04,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.17,0.04,0.05
JC,17,6239.96118297036,6130.3150835738,-3048.09232439559,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
