Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,14380.0331854171,14227.3805069813,-7092.64678341163,0.341868723899233,1.70181693315502,1.54795309868995,0.202065727699531,0.202065727699531,0.297934272300469,0.297934272300469,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
T92+G,20,14391.9569912115,14246.5697168602,-7103.24534389438,n/a,0.466766516695848,1.61092981529707,0.202065727699531,0.202065727699531,0.297934272300469,0.297934272300469,0.04,0.06,0.19,0.04,0.19,0.06,0.04,0.13,0.06,0.13,0.04,0.06
TN93+G+I,24,14397.333889736,14222.8872668052,-7087.38716281437,0.344035955434436,1.72199841706987,1.57667882884164,0.206760563380282,0.197370892018779,0.274084507042254,0.321784037558685,0.04,0.05,0.16,0.04,0.21,0.06,0.04,0.15,0.06,0.1,0.04,0.05
HKY+G+I,23,14405.5885717106,14238.4062188783,-7096.15116138722,0.340403816878935,1.69370795264987,1.54090744419658,0.206760563380282,0.197370892018779,0.274084507042254,0.321784037558685,0.04,0.05,0.2,0.04,0.17,0.06,0.04,0.12,0.06,0.13,0.04,0.05
TN93+G,23,14410.6834143197,14243.5010614874,-7098.69858269176,n/a,0.460721554382108,1.64595444259371,0.206760563380282,0.197370892018779,0.274084507042254,0.321784037558685,0.04,0.05,0.16,0.04,0.22,0.06,0.04,0.16,0.06,0.1,0.04,0.05
GTR+G+I,27,14410.828606705,14214.5914431585,-7080.22454854217,0.338690655540885,1.70405486372313,1.57212225822026,0.206760563380282,0.197370892018779,0.274084507042254,0.321784037558685,0.03,0.06,0.16,0.03,0.21,0.04,0.05,0.15,0.08,0.1,0.02,0.06
HKY+G,22,14417.0410472014,14257.1233425697,-7106.5140567182,n/a,0.468826399921706,1.60439937815378,0.206760563380282,0.197370892018779,0.274084507042254,0.321784037558685,0.04,0.05,0.2,0.04,0.17,0.06,0.04,0.12,0.06,0.13,0.04,0.05
T92+I,20,14420.6492734706,14275.2619991192,-7117.59148502391,0.417556264570078,n/a,1.38775700837692,0.202065727699531,0.202065727699531,0.297934272300469,0.297934272300469,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
GTR+G,26,14422.4545367777,14233.4805083829,-7090.67417116405,n/a,0.472499826116501,1.6257938231328,0.206760563380282,0.197370892018779,0.274084507042254,0.321784037558685,0.03,0.06,0.16,0.03,0.22,0.04,0.05,0.16,0.07,0.1,0.02,0.06
TN93+I,23,14437.6192246189,14270.4368717866,-7112.16648784136,0.416445424766563,n/a,1.39935305577989,0.206760563380282,0.197370892018779,0.274084507042254,0.321784037558685,0.04,0.06,0.15,0.04,0.2,0.07,0.04,0.14,0.07,0.1,0.04,0.06
HKY+I,22,14446.7023646757,14286.784660044,-7121.34471545532,0.417077709681515,n/a,1.37796779938774,0.206760563380282,0.197370892018779,0.274084507042254,0.321784037558685,0.04,0.06,0.19,0.04,0.16,0.07,0.04,0.12,0.07,0.12,0.04,0.06
GTR+I,26,14449.7222242529,14260.7481958581,-7104.30801490165,0.415447467099045,n/a,1.41555228475289,0.206760563380282,0.197370892018779,0.274084507042254,0.321784037558685,0.03,0.06,0.16,0.03,0.2,0.05,0.05,0.14,0.08,0.1,0.03,0.07
K2+G+I,20,14495.1520710277,14349.7647966764,-7154.8428838025,0.350159544110275,2.1803124346669,1.38865020106052,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G,19,14510.0263885166,14371.9048960317,-7166.91670013251,n/a,0.514369490957535,1.43666977151192,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+I,19,14520.7337059239,14382.612213439,-7172.27035883613,0.414403511282455,n/a,1.29661761757852,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
JC+G+I,19,14714.5377034454,14576.4162109604,-7269.17235759687,0.360811135445971,2.91833878181507,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,14729.1061478017,14598.2508148586,-7281.09323736062,0.411554075952103,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
