Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,15653.4933772034,15506.3734182361,-7733.15046785479,n/a,0.446046492889341,1.72260006313509,0.215546942291128,0.215546942291128,0.284453057708872,0.284453057708872,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+G+I,21,15656.4141904715,15501.9418645626,-7729.93106345149,0.256482827741471,0.927754597874701,1.6949345587473,0.215546942291128,0.215546942291128,0.284453057708872,0.284453057708872,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
TN93+G+I,24,15662.6905698022,15486.1632222279,-7719.02982000478,0.281129063550939,1.05310088650104,1.73457249483704,0.235055986218777,0.19603789836348,0.276313522825151,0.292592592592593,0.04,0.05,0.13,0.04,0.23,0.05,0.04,0.17,0.05,0.11,0.04,0.05
TN93+G,23,15663.3805128457,15494.2044925436,-7724.05460256388,n/a,0.447215311598133,1.77033677188517,0.235055986218777,0.19603789836348,0.276313522825151,0.292592592592593,0.03,0.05,0.14,0.04,0.23,0.05,0.04,0.17,0.05,0.11,0.03,0.05
GTR+G+I,27,15670.7806672027,15472.2014185871,-7709.03543559299,0.284780589274651,1.13585488925878,1.53908074844622,0.235055986218777,0.19603789836348,0.276313522825151,0.292592592592593,0.03,0.05,0.14,0.04,0.21,0.04,0.05,0.15,0.08,0.11,0.03,0.07
GTR+G,26,15680.2363542318,15489.007392411,-7718.44309014489,n/a,0.470865699602842,1.51278494942514,0.235055986218777,0.19603789836348,0.276313522825151,0.292592592592593,0.04,0.05,0.15,0.04,0.2,0.04,0.05,0.14,0.07,0.12,0.03,0.07
HKY+G,22,15681.6123497913,15519.7880034076,-7737.85033207404,n/a,0.447791191026554,1.73449979428628,0.235055986218777,0.19603789836348,0.276313522825151,0.292592592592593,0.04,0.05,0.19,0.04,0.18,0.05,0.04,0.12,0.05,0.15,0.04,0.05
HKY+G+I,23,15683.9517590733,15514.7757387712,-7734.34022567767,0.262817536615817,0.958399397496194,1.70409179245384,0.235055986218777,0.19603789836348,0.276313522825151,0.292592592592593,0.04,0.05,0.19,0.04,0.17,0.05,0.04,0.12,0.05,0.15,0.04,0.05
K2+G,19,15730.2948894116,15590.527643763,-7776.23103499624,n/a,0.466042175757902,1.63577286502513,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
K2+G+I,20,15733.2957881122,15586.1758291449,-7773.05167330917,0.264606597747632,1.0198442003639,1.61144439419649,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
