Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,15961.0901515885,15773.7227118952,-7862.82836172159,0.556825531240151,1.05697144858712,2.14676523108883,0.242888522789676,0.219165293794618,0.261559582646897,0.276386600768808,0.03,0.04,0.11,0.04,0.26,0.04,0.04,0.22,0.04,0.1,0.03,0.04
GTR+G+I,27,15968.0904058317,15757.3109583366,-7851.61389958412,0.582407643301523,1.38385451028171,2.07647892954489,0.242888522789676,0.219165293794618,0.261559582646897,0.276386600768808,0.04,0.02,0.12,0.04,0.25,0.07,0.02,0.21,0.04,0.1,0.05,0.03
T92+G+I,21,15968.0991897809,15804.1457428808,-7881.04747007685,0.609265192381627,1.67553640568102,2.08021545183228,0.231026908292147,0.231026908292147,0.268973091707853,0.268973091707853,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+G,23,15971.9082891655,15792.3452932305,-7873.14229359647,n/a,0.203007142034434,2.06157944926955,0.242888522789676,0.219165293794618,0.261559582646897,0.276386600768808,0.04,0.04,0.12,0.04,0.25,0.04,0.04,0.21,0.04,0.1,0.04,0.04
T92+G,20,15974.6095455818,15818.4612038856,-7889.20751106368,n/a,0.18980128420837,2.04862145558456,0.231026908292147,0.231026908292147,0.268973091707853,0.268973091707853,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G+I,20,15975.0297232729,15818.8813815767,-7889.41759990923,0.606113913013795,1.6320758370053,2.05643750218412,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
GTR+G,26,15978.6379606713,15775.6622951616,-7861.79254009026,n/a,0.202200854842124,2.03907605013994,0.242888522789676,0.219165293794618,0.261559582646897,0.276386600768808,0.04,0.03,0.12,0.04,0.25,0.07,0.02,0.21,0.04,0.1,0.05,0.03
K2+G,19,15980.6314902094,15832.2884741261,-7897.12334646383,n/a,0.191152238696731,2.02712531913706,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,15991.1489020388,15835.0005603426,-7897.4771892922,0.66694486758003,n/a,1.91632371102815,0.231026908292147,0.231026908292147,0.268973091707853,0.268973091707853,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
GTR+I,26,15995.4150697405,15792.4394042308,-7870.18109462488,0.659186988368361,n/a,1.84596286112608,0.242888522789676,0.219165293794618,0.261559582646897,0.276386600768808,0.04,0.03,0.13,0.04,0.22,0.08,0.03,0.19,0.04,0.11,0.06,0.04
TN93+I,23,15998.7135566103,15819.1505606753,-7886.54492731885,0.659776149918827,n/a,1.86961155935695,0.242888522789676,0.219165293794618,0.261559582646897,0.276386600768808,0.04,0.05,0.13,0.04,0.22,0.05,0.04,0.19,0.05,0.12,0.04,0.05
K2+I,19,15998.9969177146,15850.6539016314,-7906.30606021646,0.666536247678411,n/a,1.89571296216951,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G+I,23,16002.1969114975,15822.6339155625,-7888.28660476246,0.612114593883191,1.73664927021184,2.11370442351908,0.242888522789676,0.219165293794618,0.261559582646897,0.276386600768808,0.04,0.04,0.19,0.04,0.18,0.04,0.04,0.15,0.04,0.17,0.04,0.04
