Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,3036.10360352879,2924.48355470513,-1443.09838112615,n/a,0.29453876982709,2.71905920559585,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
K2+G+I,20,3042.13164464659,2924.65207041146,-1442.16748480935,0.304921282543459,0.584794739511402,2.72162517530482,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
T92+G,20,3046.48121228041,2929.00163804528,-1444.34226862626,n/a,0.301333935975677,2.65369058884033,0.260861423220974,0.260861423220974,0.239138576779026,0.239138576779026,0.04,0.03,0.17,0.04,0.17,0.03,0.04,0.19,0.03,0.19,0.04,0.03
T92+G+I,21,3052.63819032219,2929.3006241411,-1443.47584077146,0.302411428231558,0.597945485423064,2.6549538652066,0.260861423220974,0.260861423220974,0.239138576779026,0.239138576779026,0.04,0.03,0.17,0.04,0.17,0.03,0.04,0.19,0.03,0.19,0.04,0.03
TN93+G,23,3054.97959041589,2919.93064769391,-1436.75670706691,n/a,0.29149869639585,2.96596764356242,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.03,0.03,0.09,0.04,0.28,0.03,0.04,0.27,0.03,0.11,0.03,0.03
K2+I,19,3056.50077329745,2944.88072447379,-1453.29696601048,0.522802568312948,n/a,2.20128001598969,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G+I,24,3061.52180620689,2920.6194823738,-1436.08289808671,0.307935528316007,0.606751202161607,2.94543584901501,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.03,0.03,0.09,0.04,0.28,0.03,0.04,0.27,0.03,0.11,0.03,0.03
T92+I,20,3066.16484619094,2948.68527195581,-1454.18408558153,0.521026528241192,n/a,2.16660610546173,0.260861423220974,0.260861423220974,0.239138576779026,0.239138576779026,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.18,0.04,0.18,0.04,0.04
HKY+G,22,3067.69268222638,2938.49865930281,-1447.05816984786,n/a,0.295767841705705,2.75829653501949,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.03,0.03,0.19,0.04,0.16,0.03,0.04,0.16,0.03,0.22,0.03,0.03
GTR+G,26,3071.84253925598,2919.23807624867,-1433.35343085986,n/a,0.306230723936359,2.87079104603727,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.01,0.03,0.09,0.01,0.28,0.05,0.05,0.27,0.03,0.11,0.04,0.03
HKY+G+I,23,3073.46270574336,2938.41376302138,-1445.99826473064,0.316300573168466,0.611092550898728,2.75753952126828,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.03,0.03,0.19,0.04,0.16,0.03,0.04,0.16,0.03,0.22,0.03,0.03
TN93+I,23,3076.96320128813,2941.91425856615,-1447.74851250303,0.51619074357378,n/a,2.29363968635158,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.03,0.03,0.11,0.05,0.23,0.04,0.05,0.23,0.04,0.13,0.03,0.03
GTR+G+I,27,3078.71685107106,2920.2636335003,-1432.84566989171,0.320443603673684,0.691071657310435,2.83034891815588,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.01,0.03,0.09,0.01,0.27,0.05,0.05,0.27,0.03,0.11,0.04,0.03
HKY+I,22,3086.46660916602,2957.27258624245,-1456.44513331767,0.522038364192816,n/a,2.20992859056542,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.03,0.04,0.17,0.05,0.15,0.04,0.05,0.15,0.04,0.21,0.03,0.04
GTR+I,26,3089.50003912009,2936.89557611279,-1442.18218079192,0.512141427967623,n/a,2.22885294218694,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.01,0.03,0.11,0.01,0.23,0.08,0.05,0.22,0.03,0.13,0.07,0.03
JC+G,18,3136.19058541447,3030.43159373245,-1497.08678894469,n/a,0.351974752180089,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,3142.68596710292,3031.06591827926,-1496.38956291321,0.353794089215805,0.928478881055575,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,3148.590520865,3042.83152918298,-1503.28675666995,0.517131384131105,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
K2,18,3207.91525436077,3102.15626267876,-1532.94912341784,n/a,n/a,1.78221884410739,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92,19,3214.29357415922,3102.67352533556,-1532.19336644137,n/a,n/a,1.78351081942299,0.260861423220974,0.260861423220974,0.239138576779026,0.239138576779026,0.05,0.04,0.15,0.05,0.15,0.04,0.05,0.17,0.04,0.17,0.05,0.04
TN93,22,3228.94914766441,3099.75512474084,-1527.68640256687,n/a,n/a,1.78821202517178,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.04,0.04,0.12,0.05,0.2,0.05,0.05,0.19,0.05,0.14,0.04,0.04
GTR,25,3235.8295627938,3089.07539828277,-1519.29185950447,n/a,n/a,1.78191523581308,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.01,0.04,0.12,0.02,0.2,0.06,0.06,0.19,0.06,0.14,0.05,0.05
HKY,21,3237.0492775995,3113.71171141841,-1535.68138441011,n/a,n/a,1.77705260958913,0.30187265917603,0.219850187265918,0.223970037453184,0.254307116104869,0.04,0.04,0.16,0.06,0.14,0.05,0.06,0.14,0.05,0.19,0.04,0.04
JC,17,3289.43482270109,3189.53841815815,-1577.65382446369,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
