Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,22539.9165934572,22387.7503774535,-11173.8470178232,n/a,0.581582495557059,1.40263956907327,0.200167448091092,0.200167448091092,0.299832551908908,0.299832551908908,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
T92+G+I,21,22542.7653543039,22382.9936487476,-11170.4658343013,0.1496421419347,0.931817325603865,1.41077575371921,0.200167448091092,0.200167448091092,0.299832551908908,0.299832551908908,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
GTR+G+I,27,22551.16895191,22345.7699617565,-11145.8342494328,0.132786291540892,0.92957366803204,1.37481714683833,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.02,0.09,0.17,0.02,0.18,0.04,0.06,0.13,0.08,0.11,0.03,0.07
HKY+G,22,22569.7439445555,22402.3670185333,-11179.1495654819,n/a,0.585666238901662,1.39818878142479,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.04,0.06,0.19,0.04,0.17,0.07,0.04,0.12,0.07,0.12,0.04,0.06
GTR+G,26,22571.6573569349,22373.8622410007,-11160.8840158905,n/a,0.616553144108183,1.24855853587769,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.04,0.08,0.18,0.04,0.16,0.04,0.06,0.11,0.08,0.12,0.02,0.07
HKY+G+I,23,22572.9458951495,22397.9640178025,-11175.9449768336,0.147150196682415,0.92937668856912,1.40589013255802,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.04,0.06,0.19,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
TN93+G,23,22575.6165361027,22400.6346587557,-11177.2802973102,n/a,0.586324617611806,1.39695137060411,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.04,0.06,0.17,0.04,0.18,0.07,0.04,0.13,0.07,0.11,0.04,0.06
TN93+G+I,24,22577.3859407585,22394.7993812817,-11173.3594356928,0.156428223067671,0.968314748684597,1.40685918827608,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.04,0.06,0.17,0.04,0.19,0.06,0.04,0.13,0.06,0.11,0.04,0.06
T92+I,20,22729.1522220549,22576.9860060512,-11268.4648321221,0.265296660715639,n/a,1.20021990388426,0.200167448091092,0.200167448091092,0.299832551908908,0.299832551908908,0.04,0.07,0.17,0.04,0.17,0.07,0.04,0.11,0.07,0.11,0.04,0.07
TN93+I,23,22756.4948650374,22581.5129876903,-11267.7194617776,0.264408569550712,n/a,1.20319385049447,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.04,0.06,0.15,0.05,0.18,0.07,0.05,0.13,0.07,0.1,0.04,0.06
HKY+I,22,22759.4328942645,22592.0559682424,-11273.9940403364,0.264454011375361,n/a,1.19224050235229,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.04,0.06,0.18,0.05,0.16,0.07,0.05,0.11,0.07,0.11,0.04,0.06
GTR+I,26,22770.1389670191,22572.3438510848,-11260.1248209326,0.2607906323596,n/a,1.04791615928116,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.05,0.08,0.16,0.05,0.15,0.05,0.06,0.11,0.09,0.1,0.03,0.08
K2+G,19,22777.9058117872,22633.3453543688,-11297.6471909335,n/a,0.664996569369614,1.2425706116519,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
K2+G+I,20,22782.3744147986,22630.2081987949,-11295.075928494,0.134452726722919,1.03909513187194,1.2461757952903,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
K2+I,19,22925.8783061901,22781.3178487716,-11371.633438135,0.260998075295188,n/a,1.11503264650318,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
JC+G,18,23024.9645270873,22888.0100972326,-11425.9821125289,n/a,0.726400482372529,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,23030.8258030486,22886.2653456302,-11424.1071865643,0.120053452577153,1.09961072425426,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,23151.677403463,23014.7229736083,-11489.3385507167,0.257545054049417,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,23233.8226333553,23043.631660998,-11496.772218046,n/a,n/a,1.01193038574464,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.02,0.09,0.15,0.02,0.16,0.05,0.07,0.11,0.1,0.1,0.03,0.09
T92,19,23308.5767310141,23164.0162735956,-11562.982650547,n/a,n/a,1.01448549161911,0.200167448091092,0.200167448091092,0.299832551908908,0.299832551908908,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.1,0.07,0.1,0.05,0.07
HKY,21,23329.7879623035,23170.0162567472,-11563.9771383012,n/a,n/a,1.01378793134654,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.05,0.07,0.16,0.05,0.14,0.08,0.05,0.1,0.08,0.1,0.05,0.07
TN93,22,23335.7537696591,23168.3768436369,-11562.1544780337,n/a,n/a,1.01439281216897,0.203148024112525,0.197186872069658,0.280241125251172,0.319423978566644,0.05,0.07,0.15,0.05,0.15,0.08,0.05,0.11,0.08,0.1,0.05,0.07
