Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,22284.5628450162,22073.1658580818,-11009.5422882496,0.455007213957585,1.83554889238936,2.25851205433952,0.219538378958669,0.203220611916264,0.276435856146001,0.300805152979066,0.02,0.05,0.12,0.02,0.29,0.03,0.04,0.21,0.06,0.09,0.02,0.06
TN93+G+I,24,22286.3210268908,22098.4048425552,-11025.1701718823,0.455120851489898,1.73490876087387,2.31548041491619,0.219538378958669,0.203220611916264,0.276435856146001,0.300805152979066,0.03,0.04,0.12,0.03,0.29,0.04,0.03,0.21,0.04,0.09,0.03,0.04
TN93+G,23,22328.5818875335,22148.493068569,-11051.2168664354,n/a,0.308751653138161,2.57569650616934,0.219538378958669,0.203220611916264,0.276435856146001,0.300805152979066,0.03,0.04,0.11,0.03,0.31,0.04,0.03,0.23,0.04,0.08,0.03,0.04
T92+G+I,21,22336.921137983,22172.4876963094,-11065.2190201238,0.473343107399368,2.22001579388484,2.06845919865688,0.211379495437466,0.211379495437466,0.288620504562534,0.288620504562534,0.03,0.05,0.2,0.03,0.2,0.05,0.03,0.14,0.05,0.14,0.03,0.05
GTR+G,26,22358.0870663935,22154.5167980381,-11051.22066317,n/a,0.335624166305952,2.05333208178073,0.219538378958669,0.203220611916264,0.276435856146001,0.300805152979066,0.04,0.04,0.13,0.04,0.26,0.03,0.03,0.19,0.06,0.09,0.02,0.06
TN93+I,23,22359.453976938,22179.3651579735,-11066.6529111377,0.512536629515176,n/a,1.59863817883471,0.219538378958669,0.203220611916264,0.276435856146001,0.300805152979066,0.04,0.05,0.14,0.04,0.22,0.06,0.04,0.16,0.06,0.1,0.04,0.05
GTR+I,26,22365.8547646894,22162.2844963341,-11055.104512318,0.512127544305508,n/a,1.72533614194781,0.219538378958669,0.203220611916264,0.276435856146001,0.300805152979066,0.04,0.05,0.14,0.04,0.23,0.03,0.04,0.17,0.07,0.1,0.02,0.06
T92+I,20,22379.5141392055,22222.9087093822,-11091.4317849668,0.516691324209226,n/a,1.85932492640548,0.211379495437466,0.211379495437466,0.288620504562534,0.288620504562534,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G+I,23,22380.7018457237,22200.6130267592,-11077.2768455305,0.472803570914967,2.19056904685576,2.08646017938768,0.219538378958669,0.203220611916264,0.276435856146001,0.300805152979066,0.03,0.04,0.2,0.04,0.19,0.05,0.04,0.14,0.05,0.15,0.03,0.04
T92+G,20,22383.2540050764,22226.6485752532,-11093.3017179023,n/a,0.324575416233706,2.17977433287363,0.211379495437466,0.211379495437466,0.288620504562534,0.288620504562534,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
HKY+I,22,22424.084399815,22251.8231617494,-11103.884386808,0.516689933380632,n/a,1.86714317910291,0.219538378958669,0.203220611916264,0.276435856146001,0.300805152979066,0.03,0.05,0.2,0.04,0.18,0.05,0.04,0.13,0.05,0.14,0.03,0.05
HKY+G,22,22426.2699958246,22254.008757759,-11104.9771848128,n/a,0.323598991143662,2.20235502093698,0.219538378958669,0.203220611916264,0.276435856146001,0.300805152979066,0.03,0.04,0.21,0.03,0.19,0.05,0.03,0.14,0.05,0.15,0.03,0.04
K2+G+I,20,22481.1169976823,22324.511567859,-11142.2332142052,0.477574369253799,2.76160185227138,1.90253189432108,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+I,19,22510.0061984076,22361.2289958583,-11161.5940787996,0.515074928710023,n/a,1.77198247948355,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
K2+G,19,22531.4116066404,22382.6344040911,-11172.2967829161,n/a,0.345130852993038,1.99191982650809,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
JC+G+I,19,23088.4137766806,22939.6365741313,-11450.7978679362,0.486330844056414,4.34901150317133,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
