Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,2829.39365595309,2716.58353220724,-1339.15701433057,n/a,0.210287856979468,2.14565093270849,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+I,19,2830.0499351169,2717.23981137105,-1339.48515391248,0.636134731871044,n/a,1.92604048716644,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G+I,20,2830.34664608199,2711.61343746527,-1335.65772972944,0.589085415627177,1.78672252939738,2.12313980695743,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+G,20,2837.62291375444,2718.88970513772,-1339.29586356567,n/a,0.210599041109802,2.14074498710903,0.245422535211268,0.245422535211268,0.254577464788732,0.254577464788732,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,2838.27703521139,2719.54382659467,-1339.62292429414,0.635917173106889,n/a,1.92054533265613,0.245422535211268,0.245422535211268,0.254577464788732,0.254577464788732,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+G+I,21,2838.67343770271,2714.01858387052,-1335.84534587423,0.589012768329292,1.80014059784091,2.1166168743331,0.245422535211268,0.245422535211268,0.254577464788732,0.254577464788732,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G,23,2850.45787854325,2713.96405938122,-1333.78600696334,n/a,0.223488639672491,2.36768199087438,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.03,0.03,0.09,0.04,0.29,0.04,0.04,0.25,0.04,0.09,0.03,0.03
TN93+G+I,24,2851.97970279498,2709.56856659148,-1330.57113942363,0.516696070333558,0.948559780343063,2.36843130061832,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.03,0.03,0.09,0.04,0.28,0.04,0.04,0.25,0.04,0.09,0.03,0.03
TN93+I,23,2856.79932912394,2720.30550996191,-1336.95673225368,0.624417512303698,n/a,1.88540557535659,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.04,0.04,0.11,0.05,0.23,0.05,0.05,0.21,0.05,0.11,0.04,0.04
HKY+I,22,2862.51461833202,2731.93956047294,-1343.7901565233,0.636082941010052,n/a,2.0209035911903,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.04,0.04,0.18,0.05,0.16,0.05,0.05,0.14,0.05,0.19,0.04,0.04
HKY+G,22,2862.74832190283,2732.17326404376,-1343.90700830871,n/a,0.208983169342242,2.26027357191185,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.03,0.04,0.19,0.04,0.16,0.04,0.04,0.15,0.04,0.19,0.03,0.04
HKY+G+I,23,2863.5834112892,2727.08959212717,-1340.34877333631,0.594051637942761,1.96142424910149,2.22685516695742,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.03,0.04,0.19,0.04,0.16,0.04,0.04,0.14,0.04,0.19,0.03,0.04
GTR+G+I,27,2869.30790440197,2709.1534980511,-1327.30790123039,0.520923159016329,1.01835768468624,2.31879037936501,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.04,0.03,0.08,0.05,0.28,0.07,0.03,0.25,0.01,0.09,0.06,0.01
GTR+G,26,2870.97477197334,2716.73334063241,-1332.11711468165,n/a,0.230870537883795,1.96408465035409,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.04,0.03,0.09,0.05,0.25,0.07,0.03,0.23,0.04,0.1,0.05,0.03
GTR+I,26,2874.86524678793,2720.623815447,-1334.06235208895,0.622246194914457,n/a,1.91993152396122,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.04,0.03,0.11,0.05,0.23,0.07,0.04,0.21,0.02,0.11,0.06,0.02
JC+I,18,2893.77168643084,2786.88608568026,-1375.32180923502,0.632846882149767,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,2896.4350221586,2789.54942140802,-1376.6534770989,n/a,0.228217925021674,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,2896.99606217816,2784.18593843231,-1372.95821744311,0.599829694759992,2.76477472378927,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
K2,18,3030.46607921767,2923.58047846709,-1443.66900562844,n/a,n/a,1.53642535651699,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93,22,3035.82301961284,2905.24796175377,-1430.44435716371,n/a,n/a,1.52687436067533,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.04,0.05,0.09,0.05,0.23,0.05,0.05,0.21,0.05,0.09,0.04,0.05
T92,19,3038.00749660589,2925.19737286004,-1443.46393465697,n/a,n/a,1.53610033289931,0.245422535211268,0.245422535211268,0.254577464788732,0.254577464788732,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
GTR,25,3051.04040981041,2902.71340236664,-1426.12571326576,n/a,n/a,1.53075539201298,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.05,0.03,0.09,0.07,0.23,0.08,0.04,0.21,0.03,0.09,0.06,0.03
HKY,21,3063.38486315651,2938.73000932433,-1448.20105860113,n/a,n/a,1.52532446611979,0.279577464788732,0.211267605633803,0.236971830985915,0.272183098591549,0.04,0.05,0.16,0.06,0.14,0.05,0.06,0.13,0.05,0.17,0.04,0.05
JC,17,3084.00311516784,2983.04347400808,-1474.4133032691,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
