Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,10278.1213055943,10112.626193907,-5032.23118569068,0.357219989865571,2.0534414093102,1.64148810383997,0.221768707482993,0.244761904761905,0.260408163265306,0.273061224489796,0.05,0.05,0.11,0.04,0.22,0.05,0.04,0.21,0.05,0.09,0.05,0.05
T92+G+I,21,10285.9993736217,10141.1738978884,-5049.52390309267,0.341742602928869,1.73166613741499,1.54313031508938,0.233265306122449,0.233265306122449,0.266734693877551,0.266734693877551,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.14,0.05,0.05
GTR+G+I,27,10288.3144667305,10102.154666697,-5023.97408287048,0.340884484489814,1.72441401752733,1.66725189394325,0.221768707482993,0.244761904761905,0.260408163265306,0.273061224489796,0.02,0.07,0.11,0.02,0.22,0.04,0.06,0.21,0.06,0.09,0.04,0.05
TN93+G,23,10291.4460252015,10132.8402427314,-5043.34477329037,n/a,0.467551430108542,1.70019714563362,0.221768707482993,0.244761904761905,0.260408163265306,0.273061224489796,0.05,0.05,0.11,0.04,0.22,0.05,0.04,0.21,0.05,0.09,0.05,0.05
T92+G,20,10293.0751480625,10155.1406493989,-5057.5130181092,n/a,0.473752153441084,1.59794570408497,0.233265306122449,0.233265306122449,0.266734693877551,0.266734693877551,0.04,0.05,0.16,0.04,0.16,0.05,0.04,0.14,0.05,0.14,0.04,0.05
K2+G+I,20,10295.147139987,10157.2126413234,-5058.54901407144,0.34338346743531,1.83419435206032,1.50291692710266,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
GTR+G,26,10296.4980739583,10117.2259532639,-5032.51711428044,n/a,0.462359296824285,1.71663051816794,0.221768707482993,0.244761904761905,0.260408163265306,0.273061224489796,0.02,0.08,0.11,0.02,0.22,0.04,0.07,0.21,0.05,0.09,0.03,0.05
TN93+I,23,10299.7992256714,10141.1934432014,-5047.52137352534,0.413069787250363,n/a,1.47763440465519,0.221768707482993,0.244761904761905,0.260408163265306,0.273061224489796,0.05,0.05,0.11,0.04,0.21,0.06,0.04,0.19,0.06,0.09,0.05,0.05
HKY+G+I,23,10302.148555446,10143.5427729759,-5048.6960384126,0.337203894450899,1.65435904062623,1.5459979536842,0.221768707482993,0.244761904761905,0.260408163265306,0.273061224489796,0.05,0.05,0.17,0.04,0.16,0.05,0.04,0.15,0.05,0.13,0.05,0.05
K2+G,19,10302.6875398216,10171.6445670622,-5066.77044178484,n/a,0.485850730263001,1.55354934906404,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY+G,22,10308.2048550525,10156.4889513088,-5056.17541601198,n/a,0.471946616305348,1.59912289225395,0.221768707482993,0.244761904761905,0.260408163265306,0.273061224489796,0.05,0.05,0.17,0.04,0.16,0.05,0.04,0.15,0.05,0.14,0.05,0.05
T92+I,20,10313.8467799874,10175.9122813238,-5067.89883407165,0.415645627340544,n/a,1.40351220902764,0.233265306122449,0.233265306122449,0.266734693877551,0.266734693877551,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.14,0.06,0.14,0.05,0.06
K2+I,19,10320.3726017171,10189.3296289576,-5075.61297273256,0.414640054844036,n/a,1.38068796903848,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
GTR+I,26,10330.6360236774,10151.363902983,-5049.58608914001,0.412607107153482,n/a,1.27708731699675,0.221768707482993,0.244761904761905,0.260408163265306,0.273061224489796,0.06,0.06,0.11,0.05,0.19,0.05,0.05,0.17,0.06,0.09,0.05,0.06
HKY+I,22,10332.2722037195,10180.5562999758,-5068.20909034549,0.41530194458529,n/a,1.40107934763988,0.221768707482993,0.244761904761905,0.260408163265306,0.273061224489796,0.05,0.05,0.16,0.05,0.15,0.06,0.05,0.14,0.06,0.13,0.05,0.05
JC+G+I,19,10473.2793393739,10342.2363666145,-5152.066341561,0.351592515124171,2.30958596083032,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,10483.3218029273,10359.170904682,-5161.53880113379,n/a,0.526397960842392,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,10490.1789347483,10366.028036503,-5164.96736704429,0.411917583737782,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
