Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,6101.29806539053,5966.95038839005,-2962.37156027847,0.371097895540696,1.16167662363471,2.37440234492822,0.225669642857143,0.225669642857143,0.274330357142857,0.274330357142857,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
T92+G,20,6105.32122583141,5977.36204236876,-2968.58682966162,n/a,0.331018145805543,2.62947095812003,0.225669642857143,0.225669642857143,0.274330357142857,0.274330357142857,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.16,0.04,0.16,0.03,0.04
K2+G+I,20,6106.28329497536,5978.3241115127,-2969.06786423359,0.375772878034044,1.26622002644603,2.27203058671359,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G+I,24,6108.46834055789,5954.96062101744,-2953.34563037404,0.36216146038035,1.13079858909845,2.52518664868881,0.23125,0.220089285714286,0.238839285714286,0.309821428571429,0.03,0.03,0.13,0.03,0.26,0.04,0.03,0.24,0.04,0.1,0.03,0.03
TN93+G,23,6110.99303427738,5963.8710886278,-2958.81166639648,n/a,0.338605006546219,2.75756927746134,0.23125,0.220089285714286,0.238839285714286,0.309821428571429,0.03,0.03,0.13,0.03,0.27,0.04,0.03,0.25,0.04,0.1,0.03,0.03
K2+G,19,6111.24221140877,5989.67242681344,-2975.751011613,n/a,0.347913950685995,2.47774309267367,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
GTR+G+I,27,6122.5969857149,5949.93739357037,-2947.79888546443,0.34777526974325,1.0148790402951,2.57411788166143,0.23125,0.220089285714286,0.238839285714286,0.309821428571429,0.01,0.05,0.13,0.01,0.26,0.03,0.05,0.24,0.06,0.1,0.02,0.04
HKY+G+I,23,6122.63245639611,5975.51051074654,-2964.63137745585,0.360697686953498,1.06167490478336,2.44608019708982,0.23125,0.220089285714286,0.238839285714286,0.309821428571429,0.03,0.03,0.22,0.03,0.17,0.04,0.03,0.16,0.04,0.16,0.03,0.03
GTR+G,26,6123.96815417581,5957.69161077603,-2952.68815885759,n/a,0.340860362767841,2.73223185433774,0.23125,0.220089285714286,0.238839285714286,0.309821428571429,0.01,0.05,0.13,0.01,0.27,0.03,0.05,0.25,0.05,0.09,0.02,0.04
HKY+G,22,6125.50504505712,5984.76978045769,-2970.27136094906,n/a,0.327803303335926,2.70110186905338,0.23125,0.220089285714286,0.238839285714286,0.309821428571429,0.03,0.03,0.23,0.03,0.17,0.04,0.03,0.16,0.04,0.17,0.03,0.03
