Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,15095.8909463279,14951.252823215,-7455.5853919767,n/a,0.635414480961914,1.52399035953694,0.214522417153996,0.214522417153996,0.285477582846004,0.285477582846004,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
T92+G+I,21,15098.7055152162,14946.8395967253,-7452.37467236148,0.185680716966244,1.19050598789301,1.49555860879663,0.214522417153996,0.214522417153996,0.285477582846004,0.285477582846004,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
TN93+G,23,15109.2917580099,14942.97142591,-7448.43178563964,n/a,0.632574558022691,1.55297141368173,0.233430799220273,0.195614035087719,0.273586744639376,0.297368421052632,0.04,0.05,0.14,0.04,0.22,0.06,0.04,0.15,0.06,0.11,0.04,0.05
TN93+G+I,24,15110.2580915708,14936.7111414699,-7444.29694836072,0.201424970155125,1.29775212445932,1.5196666922565,0.233430799220273,0.195614035087719,0.273586744639376,0.297368421052632,0.04,0.05,0.14,0.05,0.22,0.06,0.05,0.15,0.06,0.11,0.04,0.05
GTR+G,26,15123.0113397701,14935.0123318495,-7441.43756434163,n/a,0.640864811735339,1.54205023755716,0.233430799220273,0.195614035087719,0.273586744639376,0.297368421052632,0.02,0.06,0.14,0.03,0.22,0.05,0.05,0.16,0.07,0.11,0.03,0.06
HKY+G,22,15123.6539308715,14964.5606093465,-7460.23087612976,n/a,0.635638954535832,1.53012443624375,0.233430799220273,0.195614035087719,0.273586744639376,0.297368421052632,0.04,0.05,0.18,0.05,0.17,0.06,0.05,0.12,0.06,0.14,0.04,0.05
GTR+G+I,27,15125.4422669499,14930.217819441,-7438.03502387216,0.189778535889472,1.24087823752226,1.51482316771534,0.233430799220273,0.195614035087719,0.273586744639376,0.297368421052632,0.02,0.06,0.14,0.03,0.22,0.05,0.05,0.15,0.07,0.11,0.03,0.06
HKY+G+I,23,15126.3029866908,14959.9826545908,-7456.93739998006,0.187531494421165,1.20176435321214,1.50007591111672,0.233430799220273,0.195614035087719,0.273586744639376,0.297368421052632,0.04,0.05,0.18,0.05,0.16,0.06,0.05,0.12,0.06,0.14,0.04,0.05
K2+G,19,15161.2594511823,15023.8495156765,-7492.88764846325,n/a,0.683729330451745,1.43399348648382,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G+I,20,15163.2231064741,15018.5849833612,-7489.2514720498,0.193940350860036,1.35932672064143,1.40932222584712,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92+I,20,15163.5375170425,15018.8993939296,-7489.408677334,0.326700818612703,n/a,1.34353050682676,0.214522417153996,0.214522417153996,0.285477582846004,0.285477582846004,0.05,0.06,0.17,0.05,0.17,0.06,0.05,0.12,0.06,0.12,0.05,0.06
TN93+I,23,15170.3613862811,15004.0410541812,-7478.96659977524,0.325272507156238,n/a,1.36124912212959,0.233430799220273,0.195614035087719,0.273586744639376,0.297368421052632,0.04,0.06,0.13,0.05,0.2,0.06,0.05,0.14,0.06,0.11,0.04,0.06
GTR+I,26,15185.009192803,14997.0101848824,-7472.43649085807,0.324595596054635,n/a,1.36771095110392,0.233430799220273,0.195614035087719,0.273586744639376,0.297368421052632,0.02,0.06,0.14,0.03,0.2,0.06,0.05,0.14,0.07,0.11,0.04,0.06
HKY+I,22,15190.4725441437,15031.3792226188,-7493.64018276589,0.326875493233778,n/a,1.34173954443597,0.233430799220273,0.195614035087719,0.273586744639376,0.297368421052632,0.04,0.06,0.17,0.05,0.16,0.06,0.05,0.11,0.06,0.13,0.04,0.06
K2+I,19,15217.9611627499,15080.5512272441,-7521.23850424705,0.32395350160195,n/a,1.29647678855644,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
