Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,17030.9067288506,16853.5429175405,-8402.72143792824,0.312507850513704,1.19436028362811,2.00085787585287,0.22171381031614,0.227287853577371,0.282445923460899,0.268552412645591,0.04,0.05,0.12,0.04,0.25,0.04,0.04,0.2,0.04,0.1,0.04,0.05
GTR+G+I,27,17036.4633232694,16836.942572707,-8391.4082443255,0.301146199399451,1.14271718853151,1.99285188969849,0.22171381031614,0.227287853577371,0.282445923460899,0.268552412645591,0.03,0.06,0.12,0.02,0.25,0.03,0.04,0.2,0.06,0.1,0.02,0.07
TN93+G,23,17043.6909309372,16873.7134358281,-8413.81070257559,n/a,0.408647944654871,2.11327910809087,0.22171381031614,0.227287853577371,0.282445923460899,0.268552412645591,0.04,0.05,0.12,0.04,0.26,0.04,0.04,0.21,0.04,0.1,0.04,0.05
GTR+G,26,17046.1809475718,16854.0455084514,-8400.96422008076,n/a,0.420832141664581,2.06423448543244,0.22171381031614,0.227287853577371,0.282445923460899,0.268552412645591,0.02,0.06,0.12,0.02,0.26,0.02,0.04,0.21,0.06,0.1,0.02,0.07
T92+G+I,21,17054.1812787428,16898.9774202084,-8428.45020368646,0.310146496913461,1.18850285464796,1.87341821212201,0.224500831946755,0.224500831946755,0.275499168053245,0.275499168053245,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
HKY+G+I,23,17062.6153880424,16892.6378929333,-8423.27293112819,0.310715899097658,1.18946517625399,1.869875717778,0.22171381031614,0.227287853577371,0.282445923460899,0.268552412645591,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.14,0.04,0.05
T92+G,20,17064.3280703572,16916.5115320292,-8438.22076309768,n/a,0.419457699540552,1.95960122844093,0.224500831946755,0.224500831946755,0.275499168053245,0.275499168053245,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
HKY+G,22,17072.8966533027,16910.3058091466,-8433.11072736235,n/a,0.41850931489732,1.95536385259891,0.22171381031614,0.227287853577371,0.282445923460899,0.268552412645591,0.04,0.05,0.18,0.04,0.19,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+G+I,20,17111.82854543,16964.012007102,-8461.97100063409,0.316723040771511,1.3459836221178,1.75826660250186,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
TN93+I,23,17116.51868514,16946.5411900309,-8450.22457967699,0.406975380840396,n/a,1.63138707545136,0.22171381031614,0.227287853577371,0.282445923460899,0.268552412645591,0.04,0.05,0.12,0.04,0.22,0.05,0.04,0.18,0.05,0.1,0.04,0.05
K2+G,19,17123.8703971073,16983.4415134869,-8472.68909007678,n/a,0.443754773640946,1.83450066344725,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
