Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,14057.9800104753,13907.4070034815,-6932.65551669714,0.38429244983529,1.47680753700347,1.97857129987656,0.213419689119171,0.213419689119171,0.286580310880829,0.286580310880829,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+G+I,27,14062.0431622868,13868.4830459276,-6907.1629530199,0.340971094648921,0.977121056091771,2.13363614165198,0.209326424870466,0.217512953367876,0.277720207253886,0.295440414507772,0.01,0.09,0.15,0.01,0.24,0.03,0.07,0.19,0.05,0.11,0.02,0.05
GTR+G,26,14072.7108996817,13886.3142570759,-6917.08417831453,n/a,0.308231769344663,2.38042030421447,0.209326424870466,0.217512953367876,0.277720207253886,0.295440414507772,0,0.09,0.14,0,0.26,0.02,0.07,0.2,0.04,0.1,0.02,0.04
TN93+G+I,24,14079.4144677634,13907.3460264241,-6929.61067554969,0.373633133724658,1.28811878583102,2.09587985921776,0.209326424870466,0.217512953367876,0.277720207253886,0.295440414507772,0.03,0.04,0.15,0.03,0.24,0.05,0.03,0.19,0.05,0.1,0.03,0.04
T92+G,20,14082.1747521292,13938.7677247157,-6949.34024412129,n/a,0.317122390419541,2.29817971846627,0.213419689119171,0.213419689119171,0.286580310880829,0.286580310880829,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
HKY+G+I,23,14086.8290809234,13921.9253668367,-6937.90533872688,0.383333417622133,1.47473341056743,1.96876786314519,0.209326424870466,0.217512953367876,0.277720207253886,0.295440414507772,0.04,0.05,0.2,0.03,0.19,0.05,0.03,0.15,0.05,0.14,0.04,0.05
TN93+G,23,14098.0046705432,13933.1009564565,-6943.49313353679,n/a,0.308464357860622,2.48625374494384,0.209326424870466,0.217512953367876,0.277720207253886,0.295440414507772,0.03,0.04,0.14,0.03,0.27,0.04,0.03,0.21,0.04,0.1,0.03,0.04
HKY+G,22,14110.8174401808,13953.0788709193,-6954.48687495274,n/a,0.319264503603351,2.28175264015253,0.209326424870466,0.217512953367876,0.277720207253886,0.295440414507772,0.03,0.04,0.21,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
K2+G+I,20,14143.0201795465,13999.613152133,-6979.76295782992,0.382227596544113,1.62551814237198,1.77030271666886,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
T92+I,20,14144.3094836946,14000.9024562811,-6980.40760990395,0.434468297699983,n/a,1.23627342231796,0.213419689119171,0.213419689119171,0.286580310880829,0.286580310880829,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
TN93+I,23,14155.3258220324,13990.4221079457,-6972.15370928138,0.434651317031708,n/a,1.61762641002945,0.209326424870466,0.217512953367876,0.277720207253886,0.295440414507772,0.04,0.05,0.16,0.04,0.2,0.06,0.04,0.16,0.06,0.11,0.04,0.05
GTR+I,26,14156.7519092324,13970.3552666266,-6959.10468308988,0.433355493936093,n/a,1.64427863735534,0.209326424870466,0.217512953367876,0.277720207253886,0.295440414507772,0.02,0.08,0.16,0.02,0.2,0.04,0.06,0.16,0.06,0.11,0.03,0.06
K2+G,19,14170.2300623018,14033.9894316511,-6997.95525580476,n/a,0.354018961493893,1.97483578634467,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+I,22,14173.0390620385,14015.300492777,-6985.5976858816,0.434213090379614,n/a,1.23565266740114,0.209326424870466,0.217512953367876,0.277720207253886,0.295440414507772,0.05,0.06,0.16,0.05,0.16,0.07,0.05,0.12,0.07,0.12,0.05,0.06
K2+I,19,14204.9942962114,14068.7536655606,-7015.33737275952,0.434225690165918,n/a,1.50973257035603,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G+I,19,14437.8286497176,14301.5880190668,-7131.75454951264,0.393035872121063,2.30989417660916,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,14477.1143610508,14348.0405442153,-7155.98476177642,n/a,0.409798111291047,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,14477.9910686601,14348.9172518246,-7156.42311558107,0.432679622769439,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,15107.9979719626,14971.7573413118,-7466.83921063513,n/a,n/a,1.26619988094489,0.213419689119171,0.213419689119171,0.286580310880829,0.286580310880829,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
GTR,25,15108.5866761494,14929.3539252603,-7439.60942314552,n/a,n/a,1.11619300342659,0.209326424870466,0.217512953367876,0.277720207253886,0.295440414507772,0.05,0.09,0.14,0.04,0.16,0.04,0.06,0.13,0.08,0.1,0.03,0.08
