Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,13236.8237099442,13055.3597760112,-6503.63770874375,0.483287153947952,0.821579058858778,2.75415376260061,0.247859649122807,0.208280701754386,0.250385964912281,0.293473684210526,0.03,0.03,0.09,0.03,0.32,0.04,0.03,0.26,0.04,0.07,0.03,0.03
TN93+G,23,13245.8053587425,13071.8991828578,-6512.91078923574,n/a,0.227547308286443,2.69741625503267,0.247859649122807,0.208280701754386,0.250385964912281,0.293473684210526,0.03,0.03,0.09,0.03,0.31,0.04,0.03,0.26,0.04,0.08,0.03,0.03
GTR+G+I,27,13253.9733527771,13049.8378379244,-6497.86576188164,0.495008846710945,0.904303465731936,2.71233740599077,0.247859649122807,0.208280701754386,0.250385964912281,0.293473684210526,0.02,0.03,0.09,0.02,0.32,0.05,0.03,0.26,0.05,0.07,0.03,0.04
GTR+G,26,13262.6841027742,13066.1054992976,-6507.00339297302,n/a,0.228987497849029,2.68103675766303,0.247859649122807,0.208280701754386,0.250385964912281,0.293473684210526,0.02,0.03,0.09,0.02,0.31,0.05,0.03,0.26,0.05,0.08,0.03,0.04
TN93+I,23,13274.393030578,13100.4868546933,-6527.20462515349,0.62092200904,n/a,2.12798285894368,0.247859649122807,0.208280701754386,0.250385964912281,0.293473684210526,0.03,0.04,0.12,0.04,0.26,0.05,0.04,0.21,0.05,0.1,0.03,0.04
T92+G+I,21,13284.0232539449,13125.2334404124,-6541.58424902261,0.597536666355509,2.38139200368141,2.32612984857227,0.228070175438596,0.228070175438596,0.271929824561404,0.271929824561404,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
GTR+I,26,13286.1812822656,13089.6026787891,-6518.75198271873,0.620622333075431,n/a,2.11997152912171,0.247859649122807,0.208280701754386,0.250385964912281,0.293473684210526,0.02,0.03,0.12,0.03,0.26,0.06,0.03,0.21,0.05,0.1,0.04,0.04
T92+G,20,13288.1033979024,13136.8721885549,-6548.40657709424,n/a,0.208711067034917,2.36076826957541,0.228070175438596,0.228070175438596,0.271929824561404,0.271929824561404,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
T92+I,20,13291.9928955978,13140.7616862503,-6550.35132594191,0.636226232290459,n/a,2.15016117122053,0.228070175438596,0.228070175438596,0.271929824561404,0.271929824561404,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G+I,20,13299.6689419246,13148.4377325771,-6554.18934910533,0.596443676810646,2.4260009388186,2.27504220100687,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G,19,13302.6880675173,13159.0157442814,-6560.48116799452,n/a,0.21132839229506,2.31240286325692,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+I,19,13307.059091967,13163.3867687311,-6562.66668021938,0.635499330126439,n/a,2.11397972544829,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G+I,23,13338.6307233235,13164.7245474388,-6559.32347152625,0.598872386229359,2.37739882282228,2.43103274682818,0.247859649122807,0.208280701754386,0.250385964912281,0.293473684210526,0.03,0.04,0.21,0.04,0.18,0.04,0.04,0.15,0.04,0.18,0.03,0.04
HKY+G,22,13342.8135403944,13176.465404663,-6566.19713615451,n/a,0.206349507585356,2.47044502815384,0.247859649122807,0.208280701754386,0.250385964912281,0.293473684210526,0.03,0.04,0.21,0.04,0.18,0.04,0.04,0.15,0.04,0.18,0.03,0.04
HKY+I,22,13346.7680992671,13180.4199635358,-6568.17441559089,0.636877074878731,n/a,2.23982569746182,0.247859649122807,0.208280701754386,0.250385964912281,0.293473684210526,0.03,0.04,0.2,0.04,0.17,0.05,0.04,0.14,0.05,0.17,0.03,0.04
