Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,10574.8405401554,10439.6597251315,-5199.76412457857,n/a,0.625504936937127,1.1613319071407,0.20015600624025,0.20015600624025,0.29984399375975,0.29984399375975,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.11,0.07,0.11,0.05,0.07
T92+G+I,21,10577.5019337069,10435.5686743703,-5196.71201407933,0.187361652987822,1.28254941948245,1.12947150387621,0.20015600624025,0.20015600624025,0.29984399375975,0.29984399375975,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.11,0.07,0.11,0.05,0.07
HKY+G,22,10588.1748227514,10439.4897494984,-5197.66565132665,n/a,0.62421131233789,1.17005597666369,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.05,0.07,0.16,0.04,0.17,0.06,0.04,0.11,0.06,0.11,0.05,0.07
HKY+G+I,23,10590.6645074848,10435.2282510078,-5194.52768641839,0.188871203936856,1.29087447004293,1.13857346370205,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.05,0.07,0.15,0.04,0.17,0.07,0.04,0.11,0.07,0.1,0.05,0.07
TN93+G,23,10596.4939454904,10441.0576890133,-5197.44240542116,n/a,0.627900236117342,1.16322792912982,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.05,0.07,0.16,0.04,0.17,0.06,0.04,0.11,0.06,0.11,0.05,0.07
TN93+G+I,24,10599.21298218,10437.0261734676,-5194.41911649102,0.187379263645906,1.28637847450716,1.13416184900317,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.05,0.07,0.16,0.04,0.17,0.07,0.04,0.11,0.07,0.11,0.05,0.07
GTR+G,26,10600.5645970655,10424.8785780346,-5186.32930938387,n/a,0.621101654446441,1.14985223172979,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.03,0.11,0.17,0.03,0.16,0.04,0.07,0.11,0.07,0.11,0.03,0.08
GTR+G+I,27,10605.8397358599,10423.4050593394,-5184.5840715061,0.160868063318508,1.10306904627641,1.1289932267422,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.03,0.11,0.16,0.03,0.16,0.05,0.06,0.11,0.07,0.11,0.03,0.08
T92+I,20,10635.4595793609,10500.2787643369,-5230.07364418128,0.293984626664034,n/a,1.0012737817708,0.20015600624025,0.20015600624025,0.29984399375975,0.29984399375975,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.1,0.07,0.1,0.05,0.07
HKY+I,22,10648.3377816177,10499.6527083647,-5227.74713075979,0.294066618322183,n/a,1.00970576382177,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.05,0.08,0.15,0.05,0.16,0.07,0.05,0.11,0.07,0.1,0.05,0.08
TN93+I,23,10657.0354258471,10501.5991693701,-5227.71314559956,0.293931107995107,n/a,1.00826298359846,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.05,0.08,0.15,0.05,0.16,0.07,0.05,0.1,0.07,0.1,0.05,0.08
GTR+I,26,10667.69765804,10492.011639009,-5219.8958398711,0.294089128730995,n/a,1.0100112757664,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.03,0.09,0.15,0.03,0.16,0.06,0.06,0.11,0.08,0.1,0.05,0.09
K2+G,19,10669.2969297213,10540.8691891102,-5251.37512663647,n/a,0.667647493253,1.07739361534857,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
K2+G+I,20,10670.9212322153,10535.7404171913,-5247.8044706085,0.192763217702049,1.43139203377376,1.05023151314493,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
K2+I,19,10720.541775054,10592.1140344429,-5276.99754930283,0.293337575390898,n/a,0.961215060873719,0.25,0.25,0.25,0.25,0.06,0.06,0.12,0.06,0.12,0.06,0.06,0.12,0.06,0.12,0.06,0.06
JC+G,18,10741.6361941794,10619.9621577856,-5291.92756614047,n/a,0.696749415872097,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,10741.8655432325,10613.4378026214,-5287.65943339208,0.199563052093196,1.58157793833636,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,10786.0913772798,10664.417340886,-5314.15515769068,0.292385761782749,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,10978.4976029454,10850.0698623343,-5405.97546324852,n/a,n/a,0.900922098543295,0.20015600624025,0.20015600624025,0.29984399375975,0.29984399375975,0.05,0.08,0.15,0.05,0.15,0.08,0.05,0.1,0.08,0.1,0.05,0.08
HKY,21,10992.3397821848,10850.4065228482,-5404.13093831828,n/a,n/a,0.899823139113502,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.05,0.08,0.14,0.05,0.15,0.07,0.05,0.1,0.07,0.09,0.05,0.08
TN93,22,10995.6550861195,10846.9700128666,-5401.40578301071,n/a,n/a,0.902169999790997,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.05,0.08,0.15,0.05,0.14,0.07,0.05,0.09,0.07,0.1,0.05,0.08
GTR,25,10995.9742083358,10827.0374786732,-5388.41692229399,n/a,n/a,0.901549860629604,0.193135725429017,0.207176287051482,0.31591263650546,0.283775351014041,0.03,0.1,0.15,0.03,0.14,0.06,0.06,0.09,0.08,0.11,0.05,0.09
K2,18,11044.7791177734,10923.1050813796,-5443.49902793747,n/a,n/a,0.888938953671589,0.25,0.25,0.25,0.25,0.07,0.07,0.12,0.07,0.12,0.07,0.07,0.12,0.07,0.12,0.07,0.07
JC,17,11104.0925665867,10989.172863919,-5477.5385596191,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
