Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
HKY+G+I,23,8372.09150605353,8214.48350134105,-4084.16307336152,0.483012492669334,2.24319973431626,1.82831828808294,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.05,0.05,0.17,0.03,0.18,0.05,0.03,0.18,0.05,0.11,0.05,0.05
TN93+G+I,24,8374.45588359108,8210.00222282141,-4080.91558040572,0.479237764646205,2.09023729350865,1.90569903547017,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.05,0.05,0.14,0.03,0.21,0.05,0.03,0.21,0.05,0.09,0.05,0.05
GTR+G+I,27,8380.50156830547,8195.51438552634,-4070.64937758918,0.484874448090842,2.50033818620225,1.89856011627694,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.03,0.03,0.14,0.02,0.21,0.04,0.02,0.21,0.07,0.09,0.05,0.08
HKY+I,22,8383.33902364349,8232.57724893928,-4094.21651388107,0.527077340214217,n/a,1.66124508657841,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.05,0.05,0.17,0.03,0.17,0.05,0.03,0.17,0.05,0.11,0.05,0.05
TN93+I,23,8387.19449868872,8229.58649397624,-4091.71456967911,0.526284067596437,n/a,1.6852720708214,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.05,0.05,0.14,0.03,0.2,0.05,0.03,0.19,0.05,0.09,0.05,0.05
HKY+G,22,8388.2666308404,8237.50485613619,-4096.68031747953,n/a,0.327398131680805,1.90496884766446,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.05,0.05,0.17,0.03,0.18,0.05,0.03,0.18,0.05,0.11,0.05,0.05
TN93+G,23,8390.5574587486,8232.94945403612,-4093.39604970905,n/a,0.322592760615455,2.00848520937603,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.05,0.05,0.14,0.03,0.22,0.05,0.03,0.22,0.05,0.09,0.05,0.05
GTR+I,26,8397.76357982202,8219.62032977333,-4083.71006507203,0.526476786719914,n/a,1.52664117640844,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.06,0.03,0.14,0.04,0.18,0.05,0.02,0.18,0.08,0.09,0.05,0.08
GTR+G,26,8406.50810388938,8228.36485384069,-4088.08232710571,n/a,0.339365430629149,1.74946152431848,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.05,0.03,0.14,0.03,0.2,0.04,0.02,0.2,0.07,0.09,0.04,0.08
T92+G+I,21,8408.44876903911,8264.53379804892,-4111.20106830346,0.491753316458677,2.65054688769286,1.82118294921458,0.2265625,0.2265625,0.2734375,0.2734375,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+I,20,8415.2349762568,8278.16738244117,-4119.02385363688,0.528102870370082,n/a,1.68050561447363,0.2265625,0.2265625,0.2734375,0.2734375,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+G,20,8427.9296063326,8290.86201251696,-4125.37116867478,n/a,0.330173119135363,1.90346952321285,0.2265625,0.2265625,0.2734375,0.2734375,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+G+I,20,8430.27827300361,8293.21067918797,-4126.54550201028,0.492471484527966,2.98627379790426,1.73818038130871,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
K2+I,19,8434.72867547645,8304.50903205083,-4133.20038497128,0.526394191191871,n/a,1.62938786655591,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G,19,8449.94809954435,8319.72845611872,-4140.81009700523,n/a,0.342151912585283,1.81251934770657,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
JC+I,18,8615.59017729765,8492.21905723257,-4228.06081760646,0.523325892665607,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,8617.26994236412,8487.0502989385,-4224.47101841512,0.499940270401908,4.72901077310842,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,8641.11746726771,8517.74634720263,-4240.82446259149,n/a,0.372126512300142,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
HKY,21,8893.40442621431,8749.48945522412,-4353.67889689106,n/a,n/a,1.3862729731285,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.06,0.06,0.15,0.04,0.16,0.06,0.04,0.16,0.06,0.1,0.06,0.06
GTR,25,8895.44932759729,8724.15058496701,-4336.98262068425,n/a,n/a,1.21936247951322,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.06,0.04,0.14,0.04,0.16,0.05,0.03,0.16,0.09,0.09,0.05,0.1
TN93,22,8897.80392715228,8747.04215244807,-4351.44896563546,n/a,n/a,1.3891623261024,0.175284090909091,0.277840909090909,0.280255681818182,0.266619318181818,0.06,0.06,0.13,0.04,0.18,0.06,0.04,0.18,0.06,0.09,0.06,0.06
T92,19,8929.70184636793,8799.4822029423,-4380.68697041702,n/a,n/a,1.38329739568589,0.2265625,0.2265625,0.2734375,0.2734375,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
K2,18,8931.37373146361,8808.00261139853,-4385.95259468944,n/a,n/a,1.38182842057227,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC,17,9091.64144813356,8975.11942415477,-4470.51613474899,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
