Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
HKY+G,22,5152.56176538575,5014.91069164609,-2485.32483253958,n/a,0.370342139412143,1.47222309251576,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.06,0.05,0.18,0.03,0.14,0.06,0.03,0.18,0.06,0.1,0.06,0.05
HKY+G+I,23,5159.84485031491,5015.94884789757,-2484.8320090881,0.158453456082331,0.528539031435881,1.45355667199782,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.06,0.05,0.18,0.03,0.14,0.06,0.03,0.18,0.06,0.1,0.06,0.05
TN93+G,23,5160.82796519123,5016.93196277388,-2485.32356652626,n/a,0.37028937095051,1.47227173564255,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.06,0.05,0.18,0.03,0.14,0.06,0.03,0.18,0.06,0.1,0.06,0.05
TN93+G+I,24,5168.09210753157,5017.9522209801,-2484.82127178037,0.160561736810183,0.531258740012392,1.45377715426323,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.06,0.05,0.18,0.03,0.14,0.06,0.03,0.18,0.06,0.1,0.06,0.05
K2+G,19,5170.08572945075,5051.17570092918,-2506.48991232026,n/a,0.387963712866008,1.42772398149622,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92+G,20,5170.17732808339,5045.01924209842,-2502.40134572052,n/a,0.377260487509524,1.4667214892272,0.235128205128205,0.235128205128205,0.264871794871795,0.264871794871795,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.14,0.05,0.05
K2+G+I,20,5176.37759321879,5051.21950723382,-2505.50147828822,0.220011213741073,0.666909992554543,1.40789229930982,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92+G+I,21,5176.63155906275,5045.22645773629,-2501.49409529414,0.211891705152277,0.63008274211446,1.445359588875,0.235128205128205,0.235128205128205,0.264871794871795,0.264871794871795,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.14,0.05,0.05
GTR+G,26,5182.13771978552,5019.51320183288,-2483.57534607523,n/a,0.366482793942066,1.49994219934896,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.06,0.06,0.18,0.03,0.14,0.04,0.04,0.18,0.07,0.1,0.04,0.05
GTR+G+I,27,5189.6901063639,5020.82484276449,-2483.21717344836,0.133615995471179,0.49006670955808,1.48360593947821,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.06,0.06,0.18,0.03,0.14,0.04,0.04,0.18,0.07,0.1,0.04,0.05
HKY+I,22,5200.37918489901,5062.72811115936,-2509.23354229621,0.437544067131351,n/a,1.20684151591746,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.07,0.05,0.16,0.04,0.13,0.07,0.04,0.17,0.07,0.09,0.07,0.05
K2+I,19,5207.48951964606,5088.57949112449,-2525.19180741791,0.441148192295795,n/a,1.22348654254092,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
TN93+I,23,5208.17593928132,5064.27993686397,-2508.99755357131,0.438060559176085,n/a,1.21392061463747,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.07,0.05,0.18,0.04,0.12,0.07,0.04,0.16,0.07,0.1,0.07,0.05
T92+I,20,5209.32226225259,5084.16417626762,-2521.97381280512,0.442283279019212,n/a,1.24346308396782,0.235128205128205,0.235128205128205,0.264871794871795,0.264871794871795,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
GTR+I,26,5232.23015218936,5069.60563423671,-2508.62156227715,0.437017209580185,n/a,1.22056687717422,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.07,0.05,0.18,0.04,0.12,0.06,0.04,0.16,0.07,0.1,0.06,0.06
JC+G,18,5234.75454033998,5122.09361059814,-2542.95868368093,n/a,0.422026855451233,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,5240.26861334932,5121.35858482774,-2541.58135426954,0.254294576201377,0.829551364133761,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,5264.86711831241,5152.20618857057,-2558.01497266715,0.438920157513944,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
HKY,21,5425.95903678734,5294.55393546088,-2626.15783415643,n/a,n/a,1.09062893943092,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.07,0.05,0.16,0.04,0.12,0.07,0.04,0.16,0.07,0.09,0.07,0.05
TN93,22,5433.08849896973,5295.43742523007,-2625.58819933157,n/a,n/a,1.08970881967727,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.07,0.06,0.14,0.04,0.13,0.07,0.04,0.17,0.07,0.08,0.07,0.06
K2,18,5437.70656637506,5325.04563663322,-2644.43469669847,n/a,n/a,1.07586386377314,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
T92,19,5444.4515746935,5325.54154617193,-2643.67283494163,n/a,n/a,1.07766502098491,0.235128205128205,0.235128205128205,0.264871794871795,0.264871794871795,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.12,0.06,0.12,0.06,0.06
GTR,25,5450.25950803495,5293.8767827018,-2621.770606116,n/a,n/a,1.09136186128272,0.166153846153846,0.304102564102564,0.233846153846154,0.295897435897436,0.06,0.06,0.14,0.03,0.13,0.06,0.04,0.17,0.09,0.08,0.06,0.07
JC,17,5487.53773890697,5381.12694845649,-2673.48464888049,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
