Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,8654.82467131585,8485.25712053468,-4218.55939600221,0.435698867190356,0.453644166176425,4.22288790185504,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.02,0.02,0.08,0.02,0.38,0.03,0.02,0.28,0.03,0.07,0.02,0.02
TN93+G,23,8666.17687072095,8503.6693172937,-4228.77103485708,n/a,0.173197087372049,4.83907439995144,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.02,0.02,0.07,0.02,0.41,0.02,0.02,0.3,0.02,0.06,0.02,0.02
GTR+G+I,27,8670.14235472866,8479.39759474684,-4212.61162025165,0.469335610871646,0.538518870153358,3.97898031729553,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.02,0.01,0.08,0.02,0.38,0.06,0.01,0.28,0.02,0.07,0.04,0.02
T92+G+I,21,8675.30873532319,8526.92256707227,-4242.40804546285,0.528986305285243,0.749116251554629,3.29575308564115,0.217011494252874,0.217011494252874,0.282988505747126,0.282988505747126,0.02,0.03,0.22,0.02,0.22,0.03,0.02,0.17,0.03,0.17,0.02,0.03
GTR+G,26,8686.13153155848,8502.4453773396,-4225.14174781889,n/a,0.181407037732809,4.43744020547301,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.02,0.02,0.07,0.02,0.4,0.05,0.01,0.29,0.02,0.06,0.03,0.02
T92+G,20,8689.63769673701,8548.31291598809,-4254.10806532208,n/a,0.191971976459797,3.06657403292092,0.217011494252874,0.217011494252874,0.282988505747126,0.282988505747126,0.03,0.03,0.21,0.03,0.21,0.03,0.03,0.16,0.03,0.16,0.03,0.03
K2+G+I,20,8707.57201311555,8566.24723236663,-4263.07522351135,0.52764866307217,0.820829750602957,2.92254127127129,0.25,0.25,0.25,0.25,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.19,0.03,0.19,0.03,0.03
HKY+G+I,23,8710.76883439362,8548.26128096637,-4251.06701669342,0.534561529167531,0.76240501372663,3.475246968389,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.02,0.03,0.23,0.03,0.21,0.03,0.03,0.15,0.03,0.18,0.02,0.03
T92+I,20,8720.63050502322,8579.30572427431,-4269.60446946519,0.629513860387689,n/a,2.47615555816942,0.217011494252874,0.217011494252874,0.282988505747126,0.282988505747126,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.16,0.04,0.16,0.03,0.04
K2+G,19,8721.18974068507,8586.92681050055,-4274.41962644843,n/a,0.203554028815021,2.75057726329244,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
TN93+I,23,8721.61832259927,8559.11076917202,-4256.49176079624,0.620993112804289,n/a,2.49083590471664,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.03,0.04,0.13,0.03,0.28,0.04,0.03,0.21,0.04,0.1,0.03,0.04
HKY+G,22,8725.99863804912,8570.55154551871,-4263.21745767349,n/a,0.19042956863751,3.20703288579375,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.02,0.03,0.23,0.03,0.2,0.04,0.03,0.15,0.04,0.18,0.02,0.03
GTR+I,26,8726.72712645664,8543.04097223776,-4245.43954526796,0.622330640867902,n/a,2.4265612154374,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.03,0.02,0.13,0.03,0.28,0.08,0.02,0.21,0.03,0.1,0.05,0.03
K2+I,19,8748.16454392304,8613.90161373851,-4287.90702806741,0.627870410743695,n/a,2.32191173922785,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+I,22,8755.47058678039,8600.02349424997,-4277.95343203913,0.630036357440066,n/a,2.58761799657801,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.03,0.04,0.22,0.03,0.19,0.04,0.03,0.14,0.04,0.17,0.03,0.04
JC+G+I,19,9030.60361603796,8896.34068585344,-4429.12656412487,0.573236813979942,1.9363812893943,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,9037.5994831808,8910.39886646304,-4437.16003684861,n/a,0.228538966294394,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,9045.41501629598,8918.21439957823,-4441.06780340621,0.623126217430536,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,9404.99298198187,9249.54588945145,-4602.71462963987,n/a,n/a,1.80832263705507,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.03,0.05,0.11,0.04,0.27,0.05,0.04,0.2,0.05,0.08,0.03,0.05
GTR,25,9420.92606216866,9244.29897773683,-4597.0745522763,n/a,n/a,1.80970498438403,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.02,0.04,0.11,0.03,0.27,0.06,0.03,0.2,0.06,0.08,0.04,0.05
K2,18,9459.51892821462,9332.31831149686,-4648.11975936553,n/a,n/a,1.76383098385496,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
T92,19,9464.54687281803,9330.28394263351,-4646.09819251491,n/a,n/a,1.77327287073944,0.217011494252874,0.217011494252874,0.282988505747126,0.282988505747126,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY,21,9507.58972331221,9359.20355506129,-4658.54853945736,n/a,n/a,1.77008379777681,0.236781609195402,0.197241379310345,0.266781609195402,0.299195402298851,0.04,0.05,0.19,0.04,0.17,0.05,0.04,0.13,0.05,0.15,0.04,0.05
