Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,6149.41872784105,6020.25283845227,-2988.9939650977,0.212765378118392,2.33274731934527,1.20883103085046,0.225783475783476,0.225783475783476,0.274216524216524,0.274216524216524,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.12,0.06,0.12,0.05,0.06
T92+G,20,6151.46489934302,6028.43822967762,-2994.09873650691,n/a,0.788871062719554,1.25580352200384,0.225783475783476,0.225783475783476,0.274216524216524,0.274216524216524,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
T92+I,20,6160.99394992916,6037.96728026376,-2998.86326179998,0.267173478635811,n/a,1.11756053628081,0.225783475783476,0.225783475783476,0.274216524216524,0.274216524216524,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.12,0.06,0.12,0.05,0.06
HKY+G+I,23,6161.33517977383,6019.89433484809,-2986.78881974763,0.213383874706414,2.31615055262147,1.2162746488621,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.12,0.06,0.13,0.05,0.06
K2+G+I,20,6161.58825583857,6038.56158617317,-2999.16041475469,0.216496257661121,2.63796802457902,1.1657763604071,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
HKY+G,22,6163.43696125303,6028.1330131111,-2991.92139614546,n/a,0.782185214849033,1.26372871030115,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.05,0.06,0.15,0.05,0.16,0.06,0.05,0.12,0.06,0.13,0.05,0.06
K2+G,19,6164.69491724066,6047.8086272709,-3004.79543111396,n/a,0.827246717731402,1.20948980013322,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
TN93+G+I,24,6166.24629442232,6018.66971568238,-2985.16269141364,0.210168961240902,2.23176250364697,1.22692893810588,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.05,0.06,0.13,0.05,0.18,0.06,0.05,0.14,0.06,0.11,0.05,0.06
TN93+G,23,6167.87943514624,6026.4385902205,-2990.06094743383,n/a,0.77762492258222,1.2778154571871,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.05,0.06,0.13,0.05,0.18,0.06,0.05,0.14,0.06,0.11,0.05,0.06
K2+I,19,6169.72393881252,6052.83764884277,-3007.30994189989,0.265968958059674,n/a,1.09426346903039,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
HKY+I,22,6173.15780061321,6037.85385247128,-2996.78181582555,0.267632003822518,n/a,1.12280466159785,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.05,0.07,0.14,0.06,0.15,0.06,0.06,0.11,0.06,0.13,0.05,0.07
GTR+G+I,27,6177.43457144387,6011.45777909876,-2978.51177294972,0.203645796655387,2.19652180312671,1.21778073963164,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.03,0.09,0.13,0.04,0.18,0.04,0.07,0.14,0.07,0.11,0.03,0.08
GTR+G,26,6177.77732498084,6017.93277152808,-2982.76483537644,n/a,0.799078717039174,1.25309271530063,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.03,0.09,0.13,0.03,0.18,0.03,0.08,0.14,0.07,0.11,0.03,0.07
TN93+I,23,6179.04143501224,6037.6005900865,-2995.64194736683,0.266991454383345,n/a,1.12362199926754,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.05,0.07,0.13,0.06,0.16,0.06,0.06,0.13,0.06,0.11,0.05,0.07
GTR+I,26,6189.42704987122,6029.58249641845,-2988.58969782163,0.26465948781873,n/a,1.13235642911676,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.04,0.08,0.13,0.04,0.17,0.04,0.07,0.13,0.08,0.11,0.03,0.08
JC+G+I,19,6220.00815727976,6103.12186731,-3032.45205113351,0.219178451329589,2.99854855748645,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,6224.23169294101,6113.48694164232,-3038.64550462236,n/a,0.871438074357411,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,6225.32358154173,6114.57883024305,-3039.19144892273,0.264462453443066,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,6327.81801621683,6210.93172624707,-3086.35698060205,n/a,n/a,1.01193918428594,0.225783475783476,0.225783475783476,0.274216524216524,0.274216524216524,0.06,0.07,0.14,0.06,0.14,0.07,0.06,0.11,0.07,0.11,0.06,0.07
K2,18,6329.77880746172,6219.03405616304,-3091.41906188272,n/a,n/a,1.00536938022318,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
HKY,21,6342.0534499203,6212.88756053153,-3085.31132613732,n/a,n/a,1.01163216078294,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.05,0.07,0.14,0.06,0.14,0.07,0.06,0.11,0.07,0.12,0.05,0.07
GTR,25,6344.17776440184,6190.4666158187,-3070.04674074517,n/a,n/a,1.01054628895216,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.03,0.09,0.12,0.04,0.16,0.04,0.08,0.12,0.09,0.11,0.03,0.09
TN93,22,6347.37754637263,6212.0735982307,-3083.89168870526,n/a,n/a,1.01271423509229,0.236752136752137,0.214814814814815,0.278347578347578,0.27008547008547,0.05,0.07,0.12,0.06,0.16,0.07,0.06,0.12,0.07,0.11,0.05,0.07
JC,17,6380.21430919624,6275.61225454838,-3120.71849840821,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
