Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,9223.69047838075,9090.14509499089,-4525.00122808638,n/a,0.535480823583175,1.62328029823437,0.220812182741117,0.220812182741117,0.279187817258883,0.279187817258883,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+G+I,21,9227.91158723843,9087.69609326785,-4522.76958196001,0.192178711080491,1.00660205199575,1.59890773866447,0.220812182741117,0.220812182741117,0.279187817258883,0.279187817258883,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G,22,9236.52393579485,9089.63901556174,-4522.73355568302,n/a,0.5348340644753,1.63508649251196,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.04,0.05,0.18,0.04,0.17,0.05,0.04,0.13,0.05,0.15,0.04,0.05
HKY+G+I,23,9240.36142777653,9086.80776594782,-4520.31010111866,0.19720118428322,1.02945186173575,1.60979085316517,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.13,0.05,0.14,0.04,0.05
K2+G,19,9241.16695961784,9114.2923707783,-4538.08166926012,n/a,0.553595157934514,1.56424013703084,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+G,23,9242.02755182254,9088.47388999383,-4521.14316314167,n/a,0.537878265907965,1.63155942889792,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.04,0.05,0.15,0.04,0.2,0.05,0.04,0.15,0.05,0.13,0.04,0.05
K2+G+I,20,9245.57769282864,9112.03230943877,-4535.94483531032,0.187990621372993,1.02555383883504,1.54236804967517,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+G+I,24,9245.7026771944,9085.48095878609,-4518.6385252724,0.197528017827801,1.04124669399153,1.60472841167619,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.04,0.05,0.15,0.04,0.19,0.05,0.04,0.15,0.05,0.13,0.04,0.05
GTR+G,26,9254.22292690413,9080.66715178181,-4514.21424901686,n/a,0.53734757885666,1.61307544158443,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.03,0.08,0.15,0.03,0.2,0.03,0.06,0.15,0.06,0.13,0.03,0.06
GTR+G+I,27,9260.01161130332,9079.78983674584,-4512.76639066126,0.164615766409998,0.894032157633168,1.59845871268414,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.03,0.07,0.15,0.03,0.2,0.04,0.06,0.15,0.06,0.13,0.03,0.06
T92+I,20,9290.21702286898,9156.67163947911,-4558.26450033049,0.320259969281226,n/a,1.37681831586851,0.220812182741117,0.220812182741117,0.279187817258883,0.279187817258883,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
HKY+I,22,9301.81491590864,9154.92999567552,-4555.37904573992,0.320656609204119,n/a,1.38525213850071,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.04,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.14,0.04,0.06
TN93+I,23,9306.04824708331,9152.49458525461,-4553.15351077206,0.319709011792386,n/a,1.38285468245788,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.04,0.06,0.15,0.05,0.18,0.06,0.05,0.14,0.06,0.12,0.04,0.06
K2+I,19,9306.36268166595,9179.48809282641,-4570.67953028417,0.31932065372514,n/a,1.3450832408936,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
GTR+I,26,9327.12389429211,9153.56811916979,-4550.66473271085,0.318639364078406,n/a,1.38651805778819,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.04,0.07,0.15,0.04,0.18,0.05,0.06,0.14,0.06,0.12,0.04,0.06
JC+G,18,9398.30201585722,9278.09890518932,-4620.99139793501,n/a,0.603616714703247,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,9402.24001156188,9275.36542272234,-4618.61819523214,0.191764714423832,1.17261774124682,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,9450.95372333059,9330.75061266268,-4647.31725167169,0.315921622195609,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,9608.36930833868,9481.49471949915,-4721.68284362054,n/a,n/a,1.16900795594957,0.220812182741117,0.220812182741117,0.279187817258883,0.279187817258883,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.12,0.06,0.12,0.05,0.06
K2,18,9613.53897983699,9493.33586916908,-4728.60987992489,n/a,n/a,1.16645386589126,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
HKY,21,9622.68545811645,9482.46996414588,-4720.15651739902,n/a,n/a,1.16786055960441,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.11,0.06,0.13,0.05,0.06
TN93,22,9624.39903039271,9477.51411015959,-4716.67110298195,n/a,n/a,1.16985707675064,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.05,0.06,0.13,0.05,0.17,0.06,0.05,0.13,0.06,0.11,0.05,0.06
GTR,25,9631.82296795327,9464.93387833059,-4707.35647009663,n/a,n/a,1.16881283539963,0.233840947546531,0.207783417935702,0.276818950930626,0.28155668358714,0.04,0.08,0.13,0.04,0.17,0.05,0.07,0.13,0.07,0.11,0.03,0.07
JC,17,9738.94347427368,9625.41252505065,-4795.65432769844,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
