Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G,23,9038.0040389297,8883.41468450127,-4418.61767363465,n/a,0.38513104897645,2.42237905093303,0.250485436893204,0.232686084142395,0.258090614886731,0.25873786407767,0.03,0.04,0.1,0.04,0.27,0.04,0.04,0.24,0.04,0.1,0.03,0.04
T92+G,20,9039.59950041193,8905.15441517981,-4432.50901470145,n/a,0.401038083892575,2.15989370745846,0.241585760517799,0.241585760517799,0.258414239482201,0.258414239482201,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.17,0.04,0.04
GTR+G,26,9042.55790889569,8867.83017795888,-4407.80099829197,n/a,0.405607577879826,2.29384300928636,0.250485436893204,0.232686084142395,0.258090614886731,0.25873786407767,0.01,0.05,0.11,0.01,0.26,0.03,0.05,0.23,0.06,0.1,0.03,0.06
K2+G,19,9044.27962064834,8916.55059981313,-4439.21361159488,n/a,0.406768307882605,2.13424868245189,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G+I,24,9046.72924000119,8885.4264382347,-4418.61573739517,0.0143452496287088,0.395324156550029,2.4312998849677,0.250485436893204,0.232686084142395,0.258090614886731,0.25873786407767,0.03,0.04,0.1,0.04,0.27,0.04,0.04,0.24,0.04,0.1,0.03,0.04
T92+G+I,21,9048.32876894679,8907.16827310442,-4432.50911219365,0.00001,0.4010136914072,2.1600113991456,0.241585760517799,0.241585760517799,0.258414239482201,0.258414239482201,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.17,0.04,0.04
GTR+G+I,27,9051.28709011577,8869.84787798569,-4407.80105212679,0,0.405705839207513,2.29327670721291,0.250485436893204,0.232686084142395,0.258090614886731,0.25873786407767,0.01,0.05,0.11,0.01,0.26,0.03,0.05,0.23,0.06,0.1,0.03,0.06
K2+G+I,20,9053.00894066714,8918.56385543502,-4439.21373482905,0.00001,0.406834930113615,2.13399589613855,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G,22,9059.03044174705,8911.15518939966,-4433.49541181856,n/a,0.399350277577001,2.17400206000279,0.250485436893204,0.232686084142395,0.258090614886731,0.25873786407767,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.17,0.04,0.04
HKY+G+I,23,9067.7595696817,8913.17021525328,-4433.49543901065,0,0.399377487530612,2.1738842830487,0.250485436893204,0.232686084142395,0.258090614886731,0.25873786407767,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.17,0.04,0.04
GTR+I,26,9232.05681187584,9057.32908093903,-4502.55044978205,0.262695659775324,n/a,1.66295442696177,0.250485436893204,0.232686084142395,0.258090614886731,0.25873786407767,0.01,0.05,0.11,0.01,0.21,0.05,0.05,0.19,0.07,0.11,0.05,0.07
TN93+I,23,9240.56673604956,9085.97738162114,-4519.89902219459,0.265039285469858,n/a,1.67239542953466,0.250485436893204,0.232686084142395,0.258090614886731,0.25873786407767,0.04,0.05,0.11,0.05,0.21,0.05,0.05,0.19,0.05,0.11,0.04,0.05
T92+I,20,9245.56740544967,9111.12232021755,-4535.49296722032,0.265812361815274,n/a,1.61810212871174,0.241585760517799,0.241585760517799,0.258414239482201,0.258414239482201,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+I,19,9246.73026333135,9119.00124249615,-4540.43893293638,0.265353211626902,n/a,1.61210594541552,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G,18,9259.82546829596,9138.81316532599,-4551.35107219391,n/a,0.468313367492615,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
HKY+I,22,9264.49086004765,9116.61560770026,-4536.22562096885,0.266211726183723,n/a,1.62069861127865,0.250485436893204,0.232686084142395,0.258090614886731,0.25873786407767,0.04,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.15,0.04,0.05
JC+G+I,19,9268.55456644326,9140.82554560805,-4551.35108449234,0,0.468183117580608,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
