Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,9717.55231416487,9574.62055368836,-4766.24130103051,0.369017744216867,1.59106165143516,1.61155289738011,0.22172619047619,0.22172619047619,0.27827380952381,0.27827380952381,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+G+I,27,9729.42326268397,9545.70243140159,-4745.7382449895,0.346037630437103,1.27288402946716,1.45960432180062,0.228422619047619,0.215029761904762,0.273958333333333,0.282589285714286,0.04,0.07,0.15,0.04,0.18,0.02,0.06,0.14,0.08,0.12,0.01,0.08
T92+G,20,9731.11150470537,9594.98002788455,-4777.42731801751,n/a,0.401769369001899,1.71202724146328,0.22172619047619,0.22172619047619,0.27827380952381,0.27827380952381,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G+I,23,9735.98482578659,9579.45430136766,-4766.64471340785,0.368681660891023,1.57963038888583,1.61098041224293,0.228422619047619,0.215029761904762,0.273958333333333,0.282589285714286,0.04,0.05,0.18,0.04,0.17,0.05,0.04,0.13,0.05,0.14,0.04,0.05
TN93+G+I,24,9736.26789595768,9572.93889179076,-4762.37982677664,0.365753772146459,1.49859072457717,1.65868307167745,0.228422619047619,0.215029761904762,0.273958333333333,0.282589285714286,0.04,0.05,0.14,0.04,0.21,0.05,0.04,0.16,0.05,0.11,0.04,0.05
GTR+G,26,9744.42665202743,9567.50249415894,-4757.64636137799,n/a,0.398368968441222,1.45802372075249,0.228422619047619,0.215029761904762,0.273958333333333,0.282589285714286,0.04,0.08,0.16,0.05,0.17,0.01,0.06,0.14,0.08,0.13,0.01,0.08
TN93+G,23,9749.45443514164,9592.92391072271,-4773.37951808537,n/a,0.386611141134897,1.79809820208669,0.228422619047619,0.215029761904762,0.273958333333333,0.282589285714286,0.04,0.05,0.14,0.04,0.22,0.05,0.04,0.17,0.05,0.11,0.04,0.05
HKY+G,22,9749.47828068093,9599.74683758196,-4777.79786257178,n/a,0.400412475652322,1.71342749594426,0.228422619047619,0.215029761904762,0.273958333333333,0.282589285714286,0.04,0.05,0.18,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+I,20,9752.38479972167,9616.25332290085,-4788.06396552566,0.432874465948026,n/a,1.40274957448331,0.22172619047619,0.22172619047619,0.27827380952381,0.27827380952381,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
K2+G+I,20,9761.50388183297,9625.37240501216,-4792.62350658131,0.372044832318072,1.76992680866147,1.52770062007069,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
