Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,14852.0648866297,14672.2809386149,-7312.09523749439,0.393322387519727,0.645324069673627,3.28769668702855,0.220165537998495,0.215349887133183,0.270805116629044,0.293679458239278,0.02,0.03,0.11,0.03,0.32,0.03,0.03,0.26,0.03,0.08,0.02,0.03
TN93+G,23,14860.7771220894,14688.4806978625,-7321.19873880008,n/a,0.238377597707382,3.53986185685029,0.220165537998495,0.215349887133183,0.270805116629044,0.293679458239278,0.02,0.03,0.1,0.02,0.34,0.03,0.02,0.27,0.03,0.08,0.02,0.03
GTR+G+I,27,14862.6553770155,14660.4106738726,-7303.14833195968,0.391173480329441,0.666533609885015,3.21164292069599,0.220165537998495,0.215349887133183,0.270805116629044,0.293679458239278,0.02,0.03,0.11,0.02,0.32,0.02,0.02,0.26,0.05,0.08,0.01,0.05
GTR+G,26,14869.5611878958,14674.8031003544,-7311.34862097568,n/a,0.247959586120048,3.33496058330054,0.220165537998495,0.215349887133183,0.270805116629044,0.293679458239278,0.02,0.03,0.11,0.02,0.33,0.02,0.02,0.26,0.05,0.08,0.01,0.05
T92+G+I,21,14885.5906813954,14728.2702124516,-7343.10028560475,0.44382330909702,0.86645582480805,2.80237805136898,0.217757712565839,0.217757712565839,0.282242287434161,0.282242287434161,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.16,0.04,0.16,0.03,0.04
T92+G,20,14895.3555196397,14745.5234820544,-7352.73008830279,n/a,0.254573685084033,2.76596614245496,0.217757712565839,0.217757712565839,0.282242287434161,0.282242287434161,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.16,0.04,0.16,0.03,0.04
HKY+G+I,23,14915.7991904798,14743.5027662529,-7348.70977299528,0.442768560874339,0.857584259701018,2.83351800881984,0.220165537998495,0.215349887133183,0.270805116629044,0.293679458239278,0.03,0.03,0.22,0.03,0.2,0.04,0.03,0.16,0.04,0.16,0.03,0.03
HKY+G,22,14925.493171736,14760.6845738889,-7358.30414719924,n/a,0.254224787747039,2.79378243892462,0.220165537998495,0.215349887133183,0.270805116629044,0.293679458239278,0.03,0.04,0.22,0.03,0.2,0.04,0.03,0.16,0.04,0.16,0.03,0.04
TN93+I,23,14955.0390798692,14782.7426556422,-7368.32971768996,0.550689649156402,n/a,2.24639578098306,0.220165537998495,0.215349887133183,0.270805116629044,0.293679458239278,0.03,0.04,0.14,0.03,0.25,0.04,0.03,0.2,0.04,0.11,0.03,0.04
K2+G+I,20,14960.0639756972,14810.2319381118,-7385.08431633151,0.445770506727474,0.977975501041849,2.51766301088247,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
GTR+I,26,14961.8473636625,14767.0892761212,-7357.49170885904,0.550096255719943,n/a,2.29875478416024,0.220165537998495,0.215349887133183,0.270805116629044,0.293679458239278,0.03,0.03,0.14,0.03,0.25,0.03,0.03,0.2,0.06,0.11,0.02,0.06
K2+G,19,14966.1995293303,14823.8562254901,-7392.89947672393,n/a,0.26932003669957,2.50864826050646,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
T92+I,20,14967.2749928064,14817.442955221,-7388.6898248861,0.556164049503942,n/a,2.22848340471041,0.217757712565839,0.217757712565839,0.282242287434161,0.282242287434161,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
HKY+I,22,14998.1166099609,14833.3080121138,-7394.61586631166,0.556097335082087,n/a,2.24039705689541,0.220165537998495,0.215349887133183,0.270805116629044,0.293679458239278,0.03,0.04,0.2,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
K2+I,19,15033.4620487449,14891.1187449047,-7426.53073643125,0.554004267420192,n/a,2.1053520942577,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
