Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,3310.70781322522,3195.00764334065,-1578.38796801179,n/a,0.256528821919184,2.60494343325621,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
T92+G,20,3316.72787806701,3194.95049878123,-1577.34716155896,n/a,0.255378481172032,2.6190337879227,0.24530303030303,0.24530303030303,0.25469696969697,0.25469696969697,0.03,0.04,0.18,0.03,0.18,0.04,0.03,0.18,0.04,0.18,0.03,0.04
K2+G+I,20,3317.00592461505,3195.22854532927,-1577.48618483298,0.338773159752479,0.516629821249214,2.69581535258765,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
TN93+G,23,3318.73271036009,3178.73111850563,-1566.19706108432,n/a,0.244224824499651,3.3806936111976,0.273636363636364,0.216969696969697,0.237272727272727,0.272121212121212,0.02,0.03,0.07,0.03,0.33,0.03,0.03,0.3,0.03,0.07,0.02,0.03
T92+G+I,21,3322.97768580744,3195.12433230553,-1576.42122655545,0.342891869767329,0.520234723376183,2.71330485703598,0.24530303030303,0.24530303030303,0.25469696969697,0.25469696969697,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.18,0.03,0.18,0.03,0.03
GTR+G,26,3323.09044699875,3164.87578981792,-1556.22341278247,n/a,0.259259655393464,3.12713295945417,0.273636363636364,0.216969696969697,0.237272727272727,0.272121212121212,0,0.03,0.08,0,0.32,0.03,0.03,0.29,0.07,0.08,0.02,0.06
TN93+G+I,24,3323.84007802925,3177.76622430408,-1564.69990604517,0.322121925889095,0.469626420698251,3.41062030505672,0.273636363636364,0.216969696969697,0.237272727272727,0.272121212121212,0.02,0.03,0.08,0.03,0.33,0.03,0.03,0.3,0.03,0.08,0.02,0.03
GTR+G+I,27,3328.46404111803,3164.18084462625,-1554.85937096838,0.326324517641729,0.50680659986007,3.23607252603109,0.273636363636364,0.216969696969697,0.237272727272727,0.272121212121212,0,0.02,0.08,0,0.32,0.03,0.03,0.29,0.06,0.08,0.02,0.06
K2+I,19,3330.8449155102,3215.14474562564,-1588.45651915428,0.589167653161083,n/a,2.25559127697722,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,3336.70812276889,3214.93074348311,-1587.3372839099,0.58972216280722,n/a,2.26853367976366,0.24530303030303,0.24530303030303,0.25469696969697,0.25469696969697,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+I,23,3340.32738914126,3200.3257972868,-1576.9944004749,0.57120245769277,n/a,2.32404380180764,0.273636363636364,0.216969696969697,0.237272727272727,0.272121212121212,0.03,0.03,0.1,0.04,0.26,0.04,0.04,0.24,0.04,0.1,0.03,0.03
