Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,15149.0603344767,14998.6629504969,-7478.28308815165,0.21731854478526,1.61662225487175,1.10532567785179,0.192319749216301,0.192319749216301,0.307680250783699,0.307680250783699,0.04,0.07,0.17,0.04,0.17,0.07,0.04,0.1,0.07,0.1,0.04,0.07
T92+G,20,15153.9025082734,15010.6627059109,-7485.28736929225,n/a,0.645019955893481,1.14163135480515,0.192319749216301,0.192319749216301,0.307680250783699,0.307680250783699,0.04,0.07,0.17,0.04,0.17,0.07,0.04,0.11,0.07,0.11,0.04,0.07
TN93+G+I,24,15169.4270087723,14997.559405418,-7474.71684257281,0.223853358383056,1.66746669466966,1.12442865375599,0.196029258098224,0.188610240334378,0.289237199582027,0.326123301985371,0.04,0.07,0.14,0.04,0.19,0.07,0.04,0.13,0.07,0.09,0.04,0.07
HKY+G+I,23,15173.8736406416,15009.1623560336,-7481.52335274966,0.213215860575542,1.56049295386418,1.10064588462035,0.196029258098224,0.188610240334378,0.289237199582027,0.326123301985371,0.04,0.07,0.18,0.05,0.16,0.08,0.05,0.1,0.08,0.11,0.04,0.07
TN93+G,23,15176.4639400922,15011.7526554842,-7482.81850247497,n/a,0.635958065743016,1.1579767999725,0.196029258098224,0.188610240334378,0.289237199582027,0.326123301985371,0.04,0.06,0.15,0.04,0.19,0.07,0.04,0.12,0.07,0.09,0.04,0.06
GTR+G+I,27,15177.5685514697,14984.2345197361,-7465.03803119483,0.203345855584513,1.45685172681294,1.12585618659272,0.196029258098224,0.188610240334378,0.289237199582027,0.326123301985371,0.03,0.09,0.14,0.03,0.19,0.06,0.06,0.13,0.08,0.09,0.03,0.07
HKY+G,22,15177.7058281509,15020.1512833785,-7488.02264074654,n/a,0.642747480609927,1.13753236234317,0.196029258098224,0.188610240334378,0.289237199582027,0.326123301985371,0.04,0.07,0.18,0.04,0.16,0.07,0.04,0.1,0.07,0.11,0.04,0.07
GTR+G,26,15179.4550168528,14993.2760398033,-7470.56445812861,n/a,0.648096673080926,1.14511499280521,0.196029258098224,0.188610240334378,0.289237199582027,0.326123301985371,0.03,0.1,0.15,0.03,0.19,0.05,0.06,0.12,0.08,0.09,0.03,0.07
T92+I,20,15205.9221553838,15062.6823530213,-7511.29719284744,0.301457732423333,n/a,1.00383347463014,0.192319749216301,0.192319749216301,0.307680250783699,0.307680250783699,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.1,0.07,0.1,0.05,0.07
TN93+I,23,15226.261376262,15061.550091654,-7507.71722055987,0.301522959517223,n/a,1.01704425665338,0.196029258098224,0.188610240334378,0.289237199582027,0.326123301985371,0.05,0.07,0.14,0.05,0.18,0.08,0.05,0.12,0.08,0.08,0.05,0.07
