Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,29928.5971983287,29711.2492818663,-14828.5920294242,0.381136529714618,1.24172443812449,2.16636628997642,0.240499784575614,0.219775958638518,0.240973718224903,0.298750538560965,0.02,0.05,0.13,0.02,0.24,0.04,0.05,0.22,0.06,0.11,0.03,0.05
TN93+G+I,24,29931.1243771844,29737.9200108039,-14844.934126601,0.397664282655234,1.40574014261376,2.12415515844011,0.240499784575614,0.219775958638518,0.240973718224903,0.298750538560965,0.03,0.04,0.13,0.04,0.23,0.05,0.04,0.21,0.05,0.11,0.03,0.04
T92+G+I,21,29958.4414517193,29789.382191432,-14873.6711716173,0.404831759614013,1.51741519513075,2.01047352512877,0.230137871607066,0.230137871607066,0.269862128392934,0.269862128392934,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.15,0.04,0.15,0.04,0.04
GTR+G,26,29965.626180738,29756.3259413755,-14852.1326898785,n/a,0.351584853935468,2.27163899269454,0.240499784575614,0.219775958638518,0.240973718224903,0.298750538560965,0.02,0.05,0.13,0.02,0.25,0.03,0.05,0.22,0.06,0.1,0.02,0.05
TN93+G,23,29979.0664131517,29793.9102426086,-14873.9313138343,n/a,0.349975868239196,2.25337724228806,0.240499784575614,0.219775958638518,0.240973718224903,0.298750538560965,0.03,0.04,0.13,0.04,0.24,0.05,0.04,0.22,0.05,0.1,0.03,0.04
T92+G,20,30006.2179478783,29845.2074019647,-14902.5855889465,n/a,0.358677287348591,2.1125900353159,0.230137871607066,0.230137871607066,0.269862128392934,0.269862128392934,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G+I,23,30015.6617163196,29830.5055457765,-14892.2289654182,0.399250503060751,1.42683579647094,2.03187737793227,0.240499784575614,0.219775958638518,0.240973718224903,0.298750538560965,0.04,0.04,0.2,0.04,0.16,0.05,0.04,0.15,0.05,0.16,0.04,0.04
K2+G+I,20,30034.5861152336,29873.57556932,-14916.7696726241,0.404243635208492,1.60982352974852,1.92082180300863,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G,22,30059.4089408995,29882.3011390616,-14919.1287469578,n/a,0.355959972365287,2.13863795348016,0.240499784575614,0.219775958638518,0.240973718224903,0.298750538560965,0.04,0.04,0.2,0.04,0.16,0.05,0.04,0.15,0.05,0.16,0.04,0.04
GTR+I,26,30069.6466337659,29860.3463944033,-14904.1429163924,0.470957224384769,n/a,1.80659812191071,0.240499784575614,0.219775958638518,0.240973718224903,0.298750538560965,0.03,0.04,0.14,0.03,0.21,0.05,0.04,0.19,0.07,0.11,0.04,0.05
